#{"t_start": 1787249027.5175855, "env_id": "None"}
r,l,t
-10.0,1,24.704151
-10.0,2,24.711692
-10.0,2,24.720735
-10.0,3,24.736655
-10.0,1,24.743798
-10.0,1,24.751309
-10.0,5,24.770458
-10.0,2,24.779845
-10.0,2,24.7899
-10.0,1,24.796339
-10.0,1,24.803056
-10.0,1,24.808385
-43.2,1,24.813614
-10.0,3,24.823928
-10.0,1,24.829102
-10.0,1,24.834312
-10.0,1,24.839448
-24.9,2,24.847223
-10.0,1,24.852487
-10.0,2,24.860034
-61.8,1,24.865399
-10.0,1,24.870719
-10.0,2,24.87853
-10.0,3,24.893126
-10.0,1,24.898527
-10.0,1,24.903567
-10.0,2,24.911353
-10.0,3,24.921276
-10.0,1,24.926474
-10.0,4,24.938734
-10.0,1,24.944082
-10.0,3,24.95383
-10.0,1,24.959244
-10.0,1,24.964303
-10.0,2,24.971664
-10.0,5,24.986358
-10.0,1,24.991868
-10.0,1,24.997407
-10.0,1,25.002659
-10.0,1,25.008237
-39.6,7,25.029099
-10.0,1,25.034446
-10.0,1,25.039917
-10.0,1,25.045315
-10.0,1,25.050512
-10.0,2,25.05855
-38.7,1,25.064031
-10.0,5,25.079656
-10.0,2,25.087785
-10.0,2,25.095783
-10.0,1,25.100889
-10.0,2,25.108558
-10.0,2,25.11605
-10.0,1,25.121996
-10.0,2,25.129492
-10.0,4,25.141875
-10.0,4,25.154329
-10.0,1,25.159452
-10.0,2,25.167024
-10.0,1,25.172249
-93.3,1,25.177485
-10.0,2,25.185158
-10.0,2,25.192549
-10.0,1,25.197835
-10.0,2,25.206351
-10.0,2,25.214058
-10.0,1,25.219441
-10.0,2,25.226839
-10.0,2,25.234485
-10.0,2,25.242032
-10.0,1,25.248317
-10.0,2,25.25646
-10.0,1,25.261695
-10.0,1,25.266857
-10.0,2,25.274284
-10.0,4,25.286876
-10.0,1,25.2919
-10.0,3,25.30232
-10.0,2,25.310063
-41.1,1,25.315171
-10.0,1,25.320347
-10.0,2,25.328259
-10.0,1,25.33357
-10.0,1,25.338597
-10.0,1,25.343918
-10.0,1,25.349024
-10.0,1,25.354012
-10.0,1,25.35942
-10.0,5,25.374229
-10.0,3,25.384012
-10.0,1,25.389277
-10.0,1,25.39445
-78.3,2,25.401892
-10.0,2,25.410132
-10.0,1,25.415245
-10.0,2,25.422892
-10.0,4,25.435156
-10.0,1,25.440426
-10.0,1,25.44553
-54.0,1,25.450746
-10.0,2,25.460485
-10.0,1,25.465755
-10.0,3,25.476647
-10.0,1,25.482101
-10.0,2,25.4899
-10.0,2,25.497333
-10.0,1,25.502812
-10.0,1,25.507978
-10.0,2,25.515438
-10.0,1,25.520842
-10.0,2,25.528362
-10.0,1,25.533894
-10.0,3,25.543908
-10.0,1,25.549096
-10.0,1,25.554156
-10.0,1,25.559146
-10.0,1,25.564101
-31.5,3,25.574432
-10.0,2,25.58295
-10.0,3,25.593368
-10.0,2,25.601215
-10.0,4,25.613884
-10.0,1,25.619166
-46.8,1,25.624237
-10.0,2,25.631958
-10.0,1,25.637145
-10.0,3,25.647356
-10.0,2,25.654979
-10.0,5,25.669955
-10.0,1,25.675145
-10.0,1,25.680487
-10.0,1,25.685719
-10.0,1,25.690892
-10.0,2,25.698868
-10.0,1,25.703974
-10.0,1,25.709441
-10.0,3,25.719315
-10.0,4,25.732201
-10.0,1,25.737629
-10.0,1,25.743351
-93.3,1,25.748809
-10.0,1,25.753977
-10.0,1,25.759629
-10.0,1,25.764796
-10.0,5,25.780049
-10.0,1,25.785272
-10.0,1,25.79068
-10.0,1,25.795851
-10.0,3,25.806024
-10.0,2,25.813525
-10.0,3,25.823898
-10.0,1,25.829018
-10.0,1,25.834157
-10.0,4,25.846615
-35.4,2,25.854496
-10.0,2,25.862318
-10.0,2,25.870116
-10.0,3,25.880033
-10.0,3,25.890166
-29.7,1,25.895385
-40.2,4,25.908123
-10.0,5,25.927014
-10.0,4,25.941658
-10.0,1,25.946935
-10.0,1,25.952389
-10.0,2,25.959859
-10.0,1,25.965149
-10.0,2,25.972692
-10.0,9,25.997306
-10.0,1,26.002377
-10.0,2,26.009677
-10.0,4,26.022067
-10.0,1,26.027057
-10.0,2,26.034745
-10.0,2,26.042335
-10.0,1,26.047544
-10.0,1,26.052464
-10.0,2,26.059851
-10.0,2,26.067293
-10.0,4,26.079574
-44.7,2,26.088563
-10.0,2,26.096221
-10.0,1,26.101239
-10.0,1,26.106131
-10.0,1,26.111334
-10.0,3,26.120943
-10.0,4,26.133423
-10.0,2,26.14105
-10.0,1,26.146054
-10.0,1,26.151064
-10.0,2,26.158803
-10.0,5,26.173492
-10.0,1,26.178542
-10.0,1,26.18358
-10.0,3,26.193616
-10.0,2,26.201099
-10.0,1,26.206361
-10.0,1,26.211642
-10.0,3,26.223527
-10.0,6,26.243325
-49.5,1,26.248856
-10.0,1,26.254322
-10.0,1,26.258962
-10.0,3,26.268691
-10.0,3,26.278903
-10.0,2,26.286506
-10.0,1,26.291502
-10.0,1,26.296405
-10.0,2,26.303964
-10.0,3,26.313614
-10.0,4,26.325943
-48.6,1,26.330897
-10.0,1,26.336246
-10.0,1,26.341159
-10.0,1,26.346829
-10.0,1,26.352201
-47.4,1,26.357381
-10.0,1,26.362392
-10.0,2,26.369958
-10.0,1,26.374928
-10.0,1,26.380013
-10.0,3,26.389712
-10.0,1,26.394673
-10.0,1,26.399837
-10.0,1,26.404733
-10.0,1,26.409705
-10.0,2,26.417816
-10.0,4,26.431727
-10.0,2,26.443501
-10.0,1,26.448579
-10.0,2,26.455943
-10.0,1,26.462085
-10.0,3,26.471732
-10.0,2,26.479246
-10.0,1,26.484295
-10.0,1,26.48914
-10.0,1,26.494436
-10.0,1,26.499331
-10.0,2,26.50672
-10.0,3,26.516319
-10.0,2,26.523561
-10.0,2,26.530762
-10.0,3,26.540692
-10.0,1,26.545646
-10.0,1,26.550488
-10.0,4,26.562505
-10.0,3,26.572477
-10.0,4,26.584774
-10.0,8,26.607551
-10.0,1,26.613299
-10.0,2,26.621916
-10.0,1,26.628175
-10.0,1,26.632745
-10.0,1,26.638598
-10.0,1,26.643885
-10.0,5,26.658532
-10.0,3,26.66853
-10.0,1,26.67353
-10.0,1,26.67847
-10.0,1,26.683661
-10.0,2,26.69095
-45.3,1,26.695897
-10.0,2,26.703862
-10.0,1,26.708931
-10.0,2,26.71553
-10.0,2,26.72307
-10.0,3,26.732853
-10.0,1,26.737767
-10.0,4,26.749824
-10.0,1,26.754839
-10.0,2,26.76225
-10.0,1,26.767354
-10.0,1,26.772359
-10.0,1,26.777406
-10.0,1,26.782782
-10.0,1,26.787858
-10.0,1,26.792811
-10.0,2,26.800415
-41.4,1,26.805332
-10.0,3,26.815219
-35.7,1,26.820182
-10.0,1,26.825101
-10.0,1,26.830359
-10.0,3,26.840176
-10.0,1,26.845804
-10.0,1,26.851134
-10.0,1,26.856152
-10.0,2,26.864162
-10.0,1,26.869222
-10.0,2,26.876837
-10.0,1,26.88197
-10.0,2,26.890773
-10.0,1,26.896685
-10.0,2,26.905217
-10.0,1,26.911614
-10.0,1,26.917465
-10.0,1,26.923559
-10.0,2,26.9325
-10.0,3,26.947619
-10.0,1,26.956617
-10.0,4,26.968912
-10.0,1,26.974574
-10.0,1,26.979836
-10.0,2,26.987676
-10.0,2,26.995528
-10.0,2,27.003252
-10.0,1,27.008325
-10.0,1,27.0135
-10.0,2,27.021335
-10.0,1,27.02652
-10.0,1,27.031503
-10.0,1,27.036877
-10.0,1,27.042057
-10.0,1,27.04728
-54.0,1,27.052869
-10.0,6,27.070626
-10.0,1,27.075971
-10.0,4,27.088854
-10.0,3,27.099316
-10.0,1,27.10549
-10.0,1,27.113838
-10.0,2,27.123732
-10.0,1,27.131087
-10.0,1,27.1374
-10.0,3,27.147708
-10.0,1,27.152551
-10.0,1,27.15669
-10.0,1,27.161277
-10.0,1,27.166347
-10.0,2,27.174409
-10.0,3,27.18262
-10.0,3,27.188822
-10.0,1,27.192327
-10.0,2,27.198521
-49.8,1,27.203366
-10.0,3,27.210895
-10.0,1,27.214127
-10.0,2,27.218774
-10.0,1,27.221938
-29.1,3,27.230002
-10.0,1,27.233189
-10.0,1,27.237013
-10.0,1,27.241377
-10.0,1,27.247013
-10.0,2,27.256121
-10.0,4,27.268595
-10.0,1,27.273259
-10.0,5,27.28678
-10.0,1,27.291069
-10.0,1,27.294998
-10.0,1,27.299764
-10.0,6,27.317873
-10.0,6,27.332477
-10.0,2,27.340166
-10.0,5,27.35625
-10.0,1,27.36239
-10.0,1,27.367968
-10.0,1,27.376016
-10.0,1,27.382398
-10.0,4,27.397662
-10.0,1,27.405651
-61.8,1,27.41216
-10.0,3,27.42705
-10.0,1,27.434516
-10.0,1,27.441655
-10.0,5,27.457548
-10.0,1,27.465583
-10.0,1,27.472479
-43.8,2,27.483025
-10.0,2,27.492409
-10.0,2,27.502726
-10.0,2,27.511774
-10.0,1,27.519015
-10.0,1,27.526029
-10.0,6,27.548501
-10.0,1,27.555122
-10.0,1,27.561561
-10.0,1,27.56934
-10.0,2,27.581229
-10.0,1,27.589957
-10.0,1,27.596788
-10.0,2,27.607543
-40.8,3,27.618278
-10.0,1,27.625077
-10.0,1,27.631185
-10.0,1,27.637473
-10.0,2,27.64563
-10.0,1,27.651092
-10.0,1,27.657537
-10.0,1,27.663013
-10.0,3,27.673183
-10.0,4,27.687702
-10.0,1,27.694481
-10.0,3,27.704751
-10.0,1,27.709927
-10.0,4,27.72683
-10.0,1,27.733199
-10.0,1,27.739637
-10.0,2,27.749524
-10.0,3,27.761636
-10.0,1,27.769685
-10.0,1,27.777506
-10.0,4,27.792256
-10.0,3,27.804464
-10.0,5,27.825014
-10.0,4,27.846354
-10.0,1,27.857038
-42.9,1,27.866706
-10.0,1,27.875947
-10.0,1,27.885583
-10.0,1,27.893834
-93.0,2,27.909032
-10.0,1,27.917165
-10.0,3,27.934618
-10.0,2,27.947788
-10.0,1,27.955175
-10.0,1,27.962255
-10.0,1,27.969132
-10.0,1,27.978292
-10.0,3,27.999831
-10.0,3,28.01347
-10.0,1,28.020855
-10.0,2,28.031748
-10.0,1,28.040116
-10.0,1,28.047569
-10.0,1,28.056412
-10.0,1,28.066017
-10.0,2,28.078602
-10.0,4,28.099597
-10.0,2,28.111214
-10.0,1,28.121915
-10.0,1,28.130432
-10.0,2,28.143146
-10.0,2,28.152836
-10.0,3,28.165433
-10.0,1,28.17061
-10.0,3,28.182653
-10.0,2,28.191241
-10.0,2,28.201763
-10.0,1,28.208679
-10.0,3,28.219698
-10.0,1,28.225784
-10.0,3,28.239803
-10.0,1,28.24673
-10.0,1,28.252707
-10.0,4,28.271482
-10.0,1,28.278082
-10.0,1,28.283645
-10.0,1,28.290567
-10.0,2,28.299402
-10.0,1,28.306337
-10.0,1,28.312201
-10.0,5,28.329998
-10.0,1,28.335448
-10.0,1,28.341739
-10.0,1,28.350242
-69.6,1,28.356869
-10.0,2,28.365215
-10.0,1,28.371114
-10.0,2,28.37866
-10.0,2,28.387334
-10.0,1,28.392972
-10.0,2,28.401305
-10.0,1,28.406527
-10.0,3,28.416784
-10.0,3,28.4274
-10.0,5,28.44319
-10.0,3,28.45427
-10.0,4,28.46996
-10.0,6,28.491273
-10.0,2,28.500102
-10.0,3,28.514392
-10.0,3,28.529547
-10.0,1,28.536677
-10.0,2,28.548208
-10.0,1,28.555492
-10.0,3,28.569163
-10.0,3,28.58402
-10.0,3,28.597998
-10.0,4,28.614325
-10.0,1,28.62053
-10.0,1,28.6261
-10.0,1,28.632107
-10.0,1,28.638821
-10.0,1,28.646067
-10.0,2,28.65443
-10.0,3,28.664468
-10.0,2,28.67232
-10.0,1,28.678394
-10.0,2,28.687164
-10.0,1,28.694011
-10.0,1,28.702914
-10.0,2,28.715895
-10.0,2,28.729006
-10.0,2,28.740473
-10.0,3,28.751924
-10.0,1,28.758085
-10.0,1,28.765928
-10.0,4,28.786198
-10.0,6,28.805056
-10.0,2,28.814676
-10.0,1,28.820903
-10.0,1,28.827578
-10.0,4,28.845704
-10.0,1,28.852429
-10.0,1,28.860023
-10.0,1,28.866476
-10.0,1,28.872642
-10.0,1,28.879093
-10.0,2,28.889046
-10.0,1,28.895069
-10.0,1,28.901938
-10.0,3,28.915585
-10.0,2,28.926738
-10.0,5,28.943858
-10.0,1,28.9496
-10.0,1,28.955792
-65.4,1,28.962281
-10.0,5,28.98466
-42.3,1,28.990996
-10.0,1,29.001353
-10.0,1,29.009601
-10.0,1,29.016496
-10.0,3,29.030154
-10.0,1,29.037343
-10.0,4,29.058425
-10.0,1,29.066382
-10.0,1,29.072165
-10.0,2,29.079795
-10.0,6,29.099946
-10.0,1,29.106174
-10.0,1,29.113596
-10.0,2,29.123262
-10.0,2,29.136267
-10.0,1,29.145112
-10.0,3,29.160489
-10.0,4,29.17362
-10.0,2,29.181397
-10.0,2,29.188861
-10.0,1,29.19418
-10.0,1,29.199301
-10.0,4,29.212059
-10.0,1,29.216272
-10.0,1,29.22042
-10.0,2,29.226038
-10.0,3,29.234568
-10.0,4,29.248765
-10.0,3,29.259461
-10.0,1,29.26523
-10.0,1,29.270677
-10.0,6,29.290292
-10.0,3,29.301157
-10.0,1,29.307759
-10.0,3,29.319065
-10.0,2,29.327806
-10.0,1,29.333617
-10.0,3,29.344991
-10.0,1,29.351094
-10.0,1,29.357047
-10.0,1,29.362399
-10.0,1,29.367834
-10.0,5,29.385356
-10.0,3,29.402541
-10.0,3,29.413566
-10.0,1,29.418918
-10.0,1,29.424278
-10.0,3,29.434981
-10.0,1,29.440101
-10.0,2,29.448
-10.0,3,29.457456
-10.0,1,29.463064
-10.0,1,29.467639
-10.0,1,29.471902
-10.0,1,29.476915
-10.0,1,29.481674
-10.0,1,29.487001
-10.0,1,29.492253
-10.0,4,29.505511
-10.0,1,29.511097
-10.0,3,29.521375
-10.0,2,29.529613
-10.0,2,29.537674
-10.0,1,29.543148
-10.0,3,29.553242
-10.0,1,29.558949
-10.0,1,29.564782
-10.0,4,29.577836
-10.0,1,29.583069
-10.0,1,29.588329
-10.0,3,29.598775
-10.0,2,29.607851
-10.0,2,29.616013
-10.0,1,29.621525
-10.0,1,29.627026
-10.0,3,29.638908
-10.0,1,29.644192
-10.0,1,29.649333
-10.0,1,29.655591
-10.0,1,29.662642
-10.0,2,29.67042
-10.0,3,29.680549
-10.0,1,29.685899
-10.0,2,29.693452
-10.0,3,29.704113
-10.0,1,29.709238
-10.0,2,29.71712
-10.0,1,29.722392
-10.0,3,29.732657
-10.0,1,29.737833
-10.0,1,29.743003
-10.0,5,29.761173
-10.0,1,29.767395
-10.0,2,29.776402
-10.0,1,29.786004
-10.0,1,29.795794
-10.0,2,29.80718
-10.0,1,29.81868
-10.0,1,29.827237
-10.0,1,29.834309
-10.0,1,29.842001
-10.0,1,29.847195
-10.0,1,29.852966
-10.0,4,29.866367
-10.0,1,29.87192
-10.0,1,29.876151
-35.1,1,29.880125
-10.0,2,29.886578
-10.0,1,29.891115
-10.0,3,29.900082
-10.0,1,29.904137
-10.0,2,29.910293
-10.0,1,29.914045
-10.0,3,29.922489
-10.0,1,29.926193
-10.0,1,29.930575
-10.0,2,29.93694
-10.0,1,29.941809
-10.0,2,29.9481
-10.0,4,29.956669
-10.0,1,29.959713
-10.0,1,29.962628
-10.0,3,29.968529
-10.0,1,29.972688
-10.0,3,29.978727
-10.0,1,29.981613
-10.0,1,29.984663
-10.0,2,29.988866
-10.0,1,29.991785
-10.0,1,29.994592
-10.0,1,29.997462
-10.0,3,30.003144
-10.0,4,30.009939
-10.0,1,30.012871
-10.0,1,30.015847
-10.0,1,30.018579
-10.0,1,30.021271
-10.0,4,30.027577
-10.0,1,30.03032
-10.0,1,30.033895
-10.0,1,30.03664
-10.0,2,30.040391
-72.0,3,30.045434
-10.0,1,30.048321
-10.0,1,30.051083
-10.0,1,30.053845
-10.0,1,30.056401
-10.0,1,30.058909
-10.0,5,30.0691
-10.0,5,30.079937
-48.9,1,30.083062
-10.0,1,30.087936
-10.0,3,30.098996
-10.0,1,30.103788
-10.0,2,30.111684
-10.0,3,30.122547
-10.0,1,30.127854
-10.0,1,30.133015
-10.0,2,30.140534
-10.0,1,30.14626
-10.0,1,30.151325
-10.0,1,30.156709
-10.0,3,30.170354
-10.0,3,30.184467
-10.0,1,30.191931
-10.0,2,30.200143
-10.0,2,30.211402
-10.0,2,30.218025
-10.0,2,30.225709
-10.0,2,30.232022
-10.0,3,30.241279
-10.0,2,30.248156
-10.0,1,30.251939
-10.0,1,30.255919
-10.0,8,30.277744
-10.0,2,30.285901
-10.0,2,30.293555
-10.0,2,30.302449
-10.0,1,30.307788
-10.0,3,30.319669
-10.0,1,30.325994
-10.0,2,30.33554
-10.0,3,30.347918
-10.0,2,30.357298
-10.0,5,30.37532
-10.0,1,30.380529
-31.2,2,30.387907
-10.0,1,30.392914
-10.0,3,30.402791
-10.0,1,30.407784
-10.0,1,30.413086
-10.0,2,30.420429
-10.0,1,30.425483
-10.0,1,30.430799
-10.0,1,30.435765
-10.0,4,30.449907
-10.0,4,30.464411
-10.0,1,30.46961
-10.0,2,30.477211
-10.0,1,30.48228
-10.0,2,30.48983
-10.0,3,30.500403
-10.0,1,30.505591
-10.0,2,30.514071
-10.0,1,30.51913
-10.0,2,30.52679
-10.0,1,30.531916
-10.0,3,30.542296
-10.0,1,30.547525
-10.0,1,30.5527
-10.0,1,30.558088
-10.0,1,30.563179
-10.0,3,30.574465
-46.8,1,30.583022
-10.0,1,30.590896
-10.0,2,30.600218
-10.0,1,30.606765
-10.0,1,30.612212
-10.0,1,30.617311
-48.6,1,30.622954
-10.0,1,30.628123
-10.0,1,30.633224
-42.3,1,30.63868
-10.0,4,30.651091
-10.0,1,30.656432
-10.0,1,30.661587
-10.0,2,30.669578
-10.0,1,30.674837
-10.0,2,30.682433
-10.0,1,30.687813
-10.0,2,30.695367
-10.0,2,30.703188
-10.0,1,30.708359
-10.0,1,30.713397
-10.0,2,30.720981
-10.0,2,30.728413
-10.0,6,30.745411
-24.9,2,30.753241
-10.0,1,30.758248
-10.0,1,30.76334
-10.0,4,30.775387
-10.0,1,30.780529
-10.0,1,30.785544
-10.0,1,30.790492
-10.0,1,30.795641
-10.0,1,30.800634
-10.0,1,30.805606
-10.0,2,30.813129
-10.0,1,30.818137
-10.0,1,30.823025
-10.0,1,30.828116
-10.0,1,30.833158
-10.0,1,30.838097
-10.0,2,30.846534
-10.0,1,30.851716
-10.0,1,30.856659
-10.0,1,30.862146
-10.0,1,30.86712
-10.0,2,30.874459
-42.3,3,30.884593
-10.0,1,30.889598
-10.0,3,30.899465
-87.0,1,30.90456
-10.0,1,30.909929
-10.0,2,30.917461
-10.0,1,30.922451
-10.0,1,30.927964
-10.0,1,30.933005
-72.6,1,30.938183
-10.0,2,30.946785
-10.0,1,30.95192
-10.0,1,30.955931
-10.0,1,30.959569
-10.0,4,30.968415
-10.0,1,30.973109
-10.0,1,30.977264
-10.0,2,30.983804
-10.0,1,30.989581
-10.0,1,30.996184
-30.6,2,31.007111
-10.0,2,31.014644
-10.0,1,31.01976
-10.0,1,31.024753
-10.0,4,31.037036
-10.0,4,31.049094
-10.0,1,31.054344
-10.0,2,31.061654
-10.0,4,31.073818
-10.0,2,31.081125
-10.0,5,31.101911
-45.0,2,31.109275
-10.0,1,31.114226
-10.0,1,31.119675
-10.0,5,31.135751
-10.0,2,31.143161
-10.0,2,31.151099
-10.0,3,31.161006
-10.0,1,31.166463
-10.0,1,31.17141
-10.0,1,31.176367
-10.0,1,31.181582
-10.0,1,31.186446
-10.0,8,31.207744
-10.0,2,31.215256
-44.1,5,31.229856
-10.0,1,31.23495
-10.0,2,31.242399
-10.0,2,31.251003
-10.0,1,31.256135
-10.0,1,31.262967
-10.0,1,31.269182
-10.0,2,31.279302
-10.0,1,31.286301
-10.0,1,31.293334
-10.0,1,31.29989
-10.0,1,31.308078
-10.0,1,31.315256
-10.0,3,31.328207
-10.0,1,31.33468
-10.0,3,31.34727
-10.0,1,31.353882
-10.0,3,31.36637
-10.0,2,31.376131
-10.0,1,31.382607
-10.0,2,31.396547
-10.0,1,31.404694
-10.0,1,31.410667
-10.0,1,31.415806
-10.0,2,31.423561
-10.0,1,31.428655
-10.0,2,31.436385
-10.0,2,31.443793
-10.0,1,31.448796
-10.0,1,31.454429
-10.0,2,31.461999
-10.0,1,31.468118
-10.0,1,31.473625
-10.0,1,31.478458
-10.0,2,31.486617
-10.0,5,31.501706
-10.0,1,31.506949
-10.0,1,31.51196
-10.0,1,31.517345
-10.0,1,31.522443
-10.0,1,31.527464
-10.0,2,31.535423
-10.0,3,31.545687
-10.0,2,31.553266
-46.5,2,31.560928
-10.0,1,31.566087
-10.0,1,31.571281
-10.0,1,31.576438
-10.0,1,31.581903
-10.0,1,31.587019
-10.0,4,31.600272
-10.0,1,31.605291
-64.8,3,31.615486
-10.0,1,31.620577
-48.0,4,31.63395
-10.0,1,31.639298
-10.0,2,31.648396
-10.0,1,31.653545
-10.0,1,31.65897
-10.0,3,31.66921
-10.0,2,31.677309
-10.0,1,31.682482
-10.0,2,31.690094
-10.0,1,31.695326
-10.0,3,31.705463
-10.0,3,31.715515
-10.0,2,31.723403
-10.0,1,31.728429
-10.0,1,31.733552
-10.0,1,31.738912
-10.0,1,31.743966
-10.0,2,31.751431
-10.0,1,31.756901
-10.0,2,31.764439
-10.0,4,31.776757
-10.0,2,31.784566
-10.0,1,31.793685
-10.0,1,31.800688
-10.0,2,31.809646
-10.0,1,31.814668
-10.0,10,31.948401
-10.0,1,31.953454
-49.2,1,31.958488
-10.0,1,31.963808
-10.0,3,31.973488
-48.6,1,31.978799
-10.0,3,31.988574
-45.0,2,31.996191
-10.0,1,32.001128
-10.0,1,32.005993
-10.0,3,32.016135
-42.3,1,32.021261
-10.0,1,32.026774
-10.0,2,32.0342
-10.0,1,32.039195
-23.1,1,32.045195
-10.0,1,32.050315
-10.0,1,32.055282
-10.0,1,32.062804
-10.0,1,32.071113
-10.0,1,32.080207
-69.3,2,32.089663
-10.0,3,32.100165
-10.0,2,32.107956
-10.0,1,32.113936
-10.0,1,32.117366
-10.0,1,32.122403
-10.0,1,32.127485
-10.0,2,32.134851
-10.0,4,32.147714
-10.0,1,32.153044
-10.0,1,32.158087
-10.0,2,32.165399
-10.0,3,32.175293
-10.0,2,32.182736
-10.0,1,32.190259
-10.0,3,32.203914
-10.0,1,32.208989
-10.0,1,32.213915
-10.0,2,32.221737
-10.0,2,32.229352
-10.0,3,32.239889
-10.0,1,32.245178
-10.0,5,32.260501
-10.0,6,32.27516
-10.0,1,32.280069
-10.0,1,32.285337
-10.0,1,32.290426
-10.0,1,32.295549
-10.0,1,32.300724
-10.0,3,32.310333
-10.0,2,32.318953
-10.0,3,32.328975
-10.0,1,32.333916
-10.0,2,32.341232
-10.0,2,32.348767
-10.0,1,32.353728
-28.8,1,32.358629
-10.0,1,32.363977
-10.0,2,32.371294
-10.0,3,32.381104
-10.0,1,32.386123
-10.0,1,32.391157
-10.0,1,32.396356
-10.0,5,32.41121
-47.7,4,32.423578
-10.0,3,32.4334
-10.0,1,32.438448
-10.0,6,32.459021
-10.0,2,32.469167
-10.0,1,32.474718
-10.0,3,32.485721
-10.0,3,35.423856
-10.0,2,35.434275
-10.0,4,35.452853
-10.0,1,35.459955
-10.0,1,35.46765
-10.0,1,35.475256
-10.0,2,35.486025
-10.0,3,35.499567
-10.0,1,35.506188
-10.0,2,35.516774
-10.0,1,35.52404
-10.0,1,35.531748
-10.0,2,35.542696
-10.0,4,35.554341
-10.0,2,35.560542
-10.0,1,35.565097
-10.0,1,35.56946
-10.0,3,35.577274
-10.0,1,35.581034
-10.0,2,35.5862
-10.0,1,35.589791
-10.0,1,35.592992
-10.0,2,35.598107
-10.0,1,35.601499
-10.0,2,35.60648
-10.0,1,35.609789
-10.0,1,35.613299
-10.0,1,35.616268
-10.0,1,35.619036
-10.0,1,35.621927
-10.0,3,35.628892
-10.0,1,35.631795
-10.0,2,35.635891
-10.0,1,35.638611
-10.0,1,35.641344
-10.0,2,35.645409
-10.0,1,35.648088
-10.0,2,35.652276
-10.0,1,35.655172
-10.0,1,35.658792
-10.0,1,35.661635
-10.0,2,35.665707
-10.0,1,35.668471
-10.0,3,35.675134
-10.0,1,35.678439
-10.0,1,35.681704
-54.9,1,35.685047
-10.0,1,35.688988
-10.0,1,35.692089
-10.0,1,35.695086
-10.0,3,35.701954
-10.0,1,35.705534
-10.0,3,35.712472
-10.0,2,35.718263
-10.0,1,35.722118
-10.0,1,35.725602
-10.0,1,35.729134
-41.4,1,35.732608
-10.0,1,35.736989
-10.0,1,35.742677
-10.0,2,35.749845
-10.0,1,35.754588
-10.0,2,35.762907
-10.0,3,35.780374
-10.0,1,35.789484
-10.0,1,35.797693
-10.0,3,35.814728
-10.0,3,35.831378
-10.0,2,35.843168
-10.0,1,35.851526
-10.0,2,35.863874
-10.0,1,35.872013
-10.0,2,35.884516
-10.0,1,35.892344
-10.0,1,35.900337
-10.0,2,35.912366
-10.0,3,35.928023
-10.0,2,35.939637
-10.0,1,35.946834
-10.0,1,35.952469
-10.0,1,35.956929
-10.0,2,35.966754
-10.0,2,35.974395
-10.0,2,35.978935
-10.0,3,35.984462
-10.0,2,35.988674
-10.0,2,35.993058
-10.0,2,35.99711
-10.0,1,36.000422
-10.0,1,36.003935
-10.0,1,36.007664
-10.0,2,36.013579
-10.0,1,36.017807
-10.0,1,36.022595
-10.0,1,36.027529
-10.0,1,36.032842
-10.0,3,36.043579
-10.0,2,36.051366
-10.0,2,36.059399
-10.0,3,36.072497
-10.0,1,36.078138
-10.0,1,36.083629
-10.0,3,36.097012
-10.0,1,36.107024
-10.0,2,36.121619
-10.0,1,36.129804
-10.0,3,36.146762
-10.0,1,36.153632
-10.0,1,36.161505
-10.0,1,36.170819
-10.0,1,36.177971
-10.0,1,36.186376
-10.0,2,36.196553
-10.0,1,36.203442
-10.0,1,36.209687
-10.0,2,36.219472
-10.0,1,36.228167
-10.0,1,36.234855
-10.0,2,36.245452
-10.0,1,36.251167
-10.0,3,36.264848
-10.0,2,36.277772
-10.0,1,36.282563
-10.0,1,36.286642
-10.0,1,36.290205
-10.0,2,36.297329
-10.0,1,36.301503
-10.0,2,36.307357
-10.0,1,36.310657
-10.0,1,36.313668
-10.0,1,36.316682
-10.0,2,36.321135
-10.0,2,36.326172
-10.0,1,36.329552
-10.0,4,36.33652
-10.0,1,36.339549
-10.0,1,36.343362
-10.0,2,36.348065
-10.0,2,36.352394
-10.0,3,36.358352
-10.0,1,36.361438
-10.0,1,36.364477
-10.0,1,36.36756
-10.0,1,36.370395
-10.0,1,36.373463
-10.0,2,36.37758
-10.0,1,36.3805
-10.0,1,36.383345
-10.0,4,36.389881
-10.0,2,36.393852
-10.0,2,36.397714
-10.0,2,36.401662
-10.0,1,36.404441
-10.0,1,36.407255
-10.0,2,36.411237
-10.0,2,36.415722
-10.0,4,36.425418
-10.0,1,36.428779
-10.0,1,36.432139
-10.0,1,36.436772
-10.0,1,36.439868
-10.0,1,36.443249
-10.0,1,36.446626
-10.0,2,36.452554
-10.0,3,36.458975
-10.0,1,36.463224
-10.0,2,36.473292
-10.0,3,36.484724
-10.0,1,36.489415
-10.0,1,36.496319
-10.0,2,36.504064
-10.0,4,36.517123
-10.0,1,36.521582
-10.0,1,36.525772
-10.0,1,36.530624
-10.0,1,36.535032
-10.0,1,36.53979
-10.0,4,36.550537
-10.0,2,36.557384
-10.0,4,36.57116
-10.0,3,36.582082
-10.0,4,36.595124
-10.0,1,36.600334
-10.0,2,36.610142
-10.0,5,36.631385
-10.0,3,36.645921
-10.0,1,36.653072
-10.0,1,36.660438
-10.0,1,36.667481
