#{"t_start": 1786829237.1354809, "env_id": "None"}
r,l,t
-10.0,1,59.662174
-10.0,1,59.668157
-10.0,1,59.673368
-10.0,1,59.678886
-10.0,1,59.683867
-10.0,1,59.689169
-10.0,2,59.698837
-10.0,1,59.704379
-10.0,1,59.71017
-10.0,1,59.715359
-10.0,2,59.724174
-10.0,1,59.728912
-10.0,1,59.733565
-10.0,1,59.73846
-10.0,2,59.745315
-10.0,1,59.749882
-10.0,1,59.754735
-10.0,1,59.759284
-10.0,1,59.763955
-10.0,1,59.768783
-10.0,2,59.775615
-10.0,1,59.780233
-10.0,1,59.785063
-10.0,1,59.789782
-10.0,2,59.796681
-10.0,1,59.801701
-10.0,1,59.806419
-10.0,1,59.81105
-10.0,1,59.815827
-10.0,2,59.822677
-10.0,1,59.827326
-10.0,1,59.832419
-10.0,1,59.837129
-10.0,1,59.841708
-10.0,1,59.846525
-10.0,2,59.854742
-10.0,3,59.865251
-10.0,1,59.870234
-10.0,1,59.875374
-10.0,1,59.88096
-10.0,1,59.88729
-10.0,2,59.896634
-10.0,1,59.901939
-10.0,2,59.909686
-10.0,1,59.918056
-10.0,2,59.927061
-10.0,1,59.933889
-10.0,1,59.940692
-10.0,1,59.947375
-10.0,1,59.952551
-10.0,1,59.957874
-10.0,3,59.970174
-10.0,1,59.976366
-10.0,1,59.982268
-10.0,1,59.988479
-10.0,1,59.994429
-10.0,5,60.00973
-10.0,2,60.018196
-10.0,2,60.025966
-10.0,1,60.031135
-10.0,1,60.03628
-10.0,1,60.042787
-10.0,2,60.050616
-10.0,1,60.055959
-10.0,1,60.061992
-10.0,2,60.069797
-10.0,1,60.074579
-10.0,1,60.079369
-10.0,1,60.084079
-10.0,1,60.089241
-10.0,1,60.094094
-10.0,1,60.098652
-10.0,1,60.10341
-10.0,1,60.10806
-10.0,1,60.112621
-10.0,3,60.121693
-10.0,1,60.126271
-10.0,1,60.13085
-10.0,2,60.137949
-10.0,1,60.142562
-10.0,1,60.147201
-10.0,1,60.151941
-10.0,1,60.156583
-10.0,1,60.161206
-10.0,1,60.165983
-10.0,3,60.175587
-10.0,2,60.183145
-10.0,3,60.192801
-10.0,2,60.200675
-10.0,4,60.214137
-10.0,1,60.220324
-10.0,1,60.225167
-10.0,1,60.2307
-10.0,2,60.238943
-10.0,1,60.243934
-10.0,5,60.261422
-10.0,1,60.266964
-10.0,1,60.272878
-10.0,3,60.288134
-10.0,1,60.295491
-10.0,1,60.302899
-10.0,1,60.309628
-10.0,1,60.315465
-10.0,1,60.3205
-10.0,1,60.325991
-10.0,2,60.334372
-10.0,2,60.342629
-10.0,2,60.352041
-10.0,3,60.362136
-10.0,1,60.367199
-10.0,3,60.377788
-10.0,1,60.383194
-10.0,1,60.388612
-10.0,3,60.398957
-10.0,1,60.405165
-10.0,1,60.410754
-10.0,1,60.415934
-10.0,1,60.421833
-10.0,2,60.429472
-10.0,1,60.434391
-10.0,3,60.444289
-10.0,1,60.449274
-10.0,1,60.454363
-10.0,1,60.459211
-10.0,1,60.464174
-10.0,1,60.46926
-10.0,1,60.474241
-10.0,1,60.479134
-10.0,1,60.484692
-10.0,1,60.492762
-10.0,1,60.500517
-10.0,1,60.510091
-10.0,2,60.518182
-10.0,1,60.523582
-10.0,1,60.528946
-10.0,1,60.534404
-10.0,3,60.547231
-10.0,1,60.55449
-10.0,1,60.563241
-10.0,1,60.571535
-10.0,3,60.591
-10.0,1,60.601797
-10.0,1,60.610128
-10.0,2,60.627752
-10.0,1,60.638014
-10.0,4,60.6614
-10.0,1,60.669865
-10.0,1,60.678328
-10.0,1,60.687228
-10.0,4,60.709901
-10.0,1,60.717436
-10.0,1,60.723396
-10.0,1,60.728531
-10.0,1,60.733392
-10.0,1,60.73825
-10.0,1,60.743367
-10.0,2,60.750624
-10.0,1,60.755712
-10.0,2,60.763008
-10.0,2,60.770188
-10.0,1,60.775787
-10.0,1,60.780762
-10.0,1,60.785596
-10.0,1,60.790743
-10.0,3,60.80021
-10.0,1,60.805536
-10.0,1,60.810563
-10.0,1,60.815559
-10.0,1,60.820664
-10.0,1,60.825575
-10.0,2,60.832894
-10.0,2,60.840496
-10.0,1,60.845514
-10.0,1,60.85043
-10.0,1,60.855784
-10.0,2,60.863152
-10.0,1,60.868359
-10.0,1,60.873394
-10.0,1,60.878327
-10.0,1,60.883593
-10.0,2,60.89093
-10.0,1,60.895909
-10.0,1,60.900951
-10.0,1,60.906155
-10.0,3,60.917502
-10.0,2,60.925177
-10.0,1,60.930492
-10.0,1,60.937
-10.0,1,60.942052
-10.0,3,60.953201
-10.0,1,60.958441
-10.0,1,60.963884
-10.0,1,60.970001
-10.0,1,60.975157
-10.0,1,60.981269
-10.0,1,60.986293
-10.0,1,60.992975
-10.0,1,61.002127
-10.0,1,61.008864
-10.0,2,61.016911
-10.0,6,61.033892
-10.0,1,61.038848
-10.0,1,61.044063
-10.0,4,61.056082
-10.0,1,61.061163
-10.0,1,61.066028
-10.0,3,61.076079
-10.0,2,61.083443
-10.0,1,61.088544
-10.0,1,61.093475
-10.0,1,61.098388
-10.0,2,61.106318
-10.0,1,61.111587
-10.0,1,61.116436
-10.0,1,61.121498
-10.0,1,61.126377
-10.0,2,61.133704
-10.0,1,61.138923
-10.0,2,61.14631
-10.0,1,61.151339
-10.0,2,61.158839
-10.0,1,61.163858
-10.0,1,61.168973
-10.0,1,61.173917
-10.0,2,61.181256
-10.0,1,61.186757
-10.0,1,61.191822
-10.0,1,61.196792
-10.0,2,61.204328
-10.0,1,61.209419
-10.0,1,61.214375
-10.0,1,61.21969
-10.0,2,61.227101
-10.0,1,61.232414
-10.0,2,61.240177
-10.0,1,61.245667
-10.0,1,61.25245
-10.0,1,61.257346
-10.0,1,61.262712
-10.0,1,61.267872
-10.0,1,61.274276
-10.0,1,61.281484
-10.0,2,61.290645
-10.0,1,61.296612
-10.0,2,61.3071
-10.0,4,61.320982
-10.0,2,61.330749
-10.0,1,61.336025
-10.0,1,61.341185
-10.0,2,61.349206
-10.0,1,61.355971
-10.0,1,61.362253
-10.0,3,61.37346
-10.0,1,61.37934
-10.0,1,61.384562
-10.0,2,61.392425
-10.0,1,61.39807
-10.0,1,61.403383
-10.0,1,61.409945
-10.0,1,61.415375
-10.0,2,61.42324
-10.0,2,61.431023
-10.0,2,61.4387
-10.0,1,61.44396
-10.0,3,61.45434
-10.0,2,61.462436
-10.0,1,61.468136
-10.0,1,61.47377
-10.0,1,61.47964
-10.0,1,61.48509
-10.0,3,61.496009
-10.0,3,61.510045
-10.0,1,61.51872
-10.0,1,61.524132
-10.0,3,61.534781
-10.0,1,61.540082
-10.0,2,61.548136
-10.0,4,61.561442
-10.0,1,61.566876
-10.0,1,61.572279
-10.0,2,61.580501
-10.0,1,61.585954
-10.0,1,61.591358
-10.0,1,61.596876
-10.0,1,61.602127
-10.0,1,61.607591
-10.0,1,61.613043
-10.0,3,61.62372
-10.0,1,61.629341
-10.0,1,61.635194
-10.0,2,61.643241
-10.0,2,61.651524
-10.0,1,61.656913
-10.0,1,61.662807
-10.0,3,61.673274
-10.0,1,61.679024
-10.0,3,61.689498
-10.0,1,61.695145
-10.0,1,61.700627
-10.0,1,61.705838
-10.0,1,61.711444
-10.0,2,61.719226
-10.0,1,61.724989
-10.0,1,61.730595
-10.0,1,61.735888
-10.0,3,61.746532
-10.0,1,61.751895
-10.0,1,61.757509
-10.0,1,61.762981
-10.0,1,61.768154
-10.0,5,61.783953
-10.0,2,61.793802
-10.0,1,61.798626
-10.0,4,61.811267
-10.0,1,61.818056
-10.0,1,61.822992
-10.0,3,61.833262
-10.0,1,61.838595
-10.0,1,61.84404
-10.0,1,61.849382
-10.0,2,61.85722
-10.0,1,61.862489
-10.0,2,61.870239
-10.0,2,61.88163
-10.0,1,61.886993
-10.0,2,61.894809
-10.0,1,61.900022
-10.0,1,61.90525
-10.0,3,61.915147
-10.0,1,61.920883
-10.0,2,61.928426
-10.0,1,61.933825
-10.0,3,61.943591
-10.0,1,61.948845
-10.0,2,61.956224
-10.0,2,61.963988
-10.0,2,61.971381
-10.0,2,61.978739
-10.0,1,61.984204
-10.0,1,61.9892
-10.0,1,61.994212
-10.0,1,61.999743
-10.0,1,62.004763
-10.0,1,62.009728
-10.0,2,62.017301
-10.0,2,62.024655
-10.0,3,62.03531
-10.0,1,62.040372
-10.0,2,62.048738
-10.0,1,62.053698
-10.0,2,62.061476
-10.0,2,62.069062
-10.0,1,62.074196
-10.0,1,62.08
-10.0,1,62.085293
-10.0,2,62.093493
-10.0,1,62.099069
-10.0,1,62.104709
-10.0,1,62.110575
-10.0,1,62.115896
-10.0,2,62.123904
-10.0,1,62.129455
-10.0,2,62.137398
-10.0,1,62.14312
-10.0,1,62.148517
-10.0,1,62.153736
-10.0,1,62.159311
-10.0,2,62.167192
-10.0,1,62.17291
-10.0,1,62.178263
-10.0,1,62.183597
-10.0,1,62.189196
-23.1,1,62.194677
-10.0,2,62.202708
-10.0,1,62.207989
-10.0,1,62.213271
-10.0,3,62.223792
-10.0,1,62.228858
-10.0,1,62.233888
-10.0,1,62.23901
-10.0,3,62.248725
-10.0,1,62.254093
-10.0,2,62.261555
-10.0,1,62.26701
-10.0,3,62.276863
-10.0,2,62.284516
-10.0,2,62.291921
-10.0,2,62.299601
-10.0,1,62.304636
-10.0,2,62.311891
-10.0,3,62.321801
-10.0,1,62.326759
-10.0,1,62.331833
-10.0,2,62.339154
-10.0,1,62.344155
-10.0,1,62.349438
-10.0,1,62.35444
-10.0,2,62.361698
-10.0,1,62.366946
-10.0,1,62.371855
-10.0,1,62.376791
-10.0,2,62.384299
-10.0,1,62.38928
-10.0,1,62.394175
-10.0,1,62.399346
-10.0,1,62.404265
-10.0,1,62.409198
-10.0,1,62.415666
-10.0,1,62.420622
-10.0,1,62.425509
-10.0,1,62.431364
-10.0,1,62.435519
-10.0,1,62.439544
-10.0,1,62.44479
-10.0,1,62.448802
-10.0,1,62.45333
-10.0,1,62.458032
-10.0,1,62.46326
-10.0,1,62.468272
-10.0,1,62.472914
-10.0,1,62.477391
-10.0,1,62.482916
-10.0,1,62.488243
-10.0,1,62.493289
-10.0,2,62.501953
-10.0,2,62.509584
-10.0,1,62.515177
-10.0,1,62.520793
-10.0,1,62.525794
-10.0,3,62.537003
-10.0,2,62.549331
-10.0,1,62.555022
-10.0,3,62.565536
-10.0,3,62.575628
-10.0,1,62.5814
-10.0,1,62.586809
-10.0,1,62.591896
-10.0,1,62.597346
-10.0,1,62.602803
-10.0,2,62.61049
-10.0,1,62.616106
-10.0,1,62.621384
-10.0,2,62.628919
-10.0,1,62.634373
-10.0,2,62.642118
-10.0,2,62.649436
-10.0,1,62.654969
-10.0,1,62.659971
-10.0,1,62.664834
-10.0,1,62.670129
-10.0,2,62.677394
-10.0,1,62.682403
-10.0,2,62.689967
-10.0,3,62.699672
-10.0,2,62.707138
-10.0,2,62.714439
-10.0,1,62.719793
-10.0,1,62.724755
-10.0,1,62.729645
-10.0,2,62.737661
-10.0,1,62.742726
-10.0,2,62.750249
-10.0,1,62.755266
-10.0,3,62.765045
-10.0,1,62.770022
-10.0,2,62.77731
-10.0,1,62.782569
-10.0,1,62.78754
-10.0,1,62.792473
-10.0,2,62.801069
-10.0,1,62.806106
-10.0,2,62.81372
-10.0,2,62.821038
-10.0,1,62.825975
-10.0,2,62.833644
-10.0,2,62.840946
-10.0,2,62.848471
-10.0,1,62.853414
-10.0,2,62.860831
-10.0,1,62.86581
-10.0,1,62.870708
-10.0,1,62.875637
-10.0,1,62.881189
-10.0,1,62.886153
-10.0,2,62.893796
-10.0,1,62.898748
-10.0,1,62.903696
-10.0,3,62.913475
-10.0,1,62.918429
-10.0,4,62.930723
-10.0,1,62.935736
-10.0,1,62.940831
-10.0,1,62.945885
-10.0,1,62.950796
-10.0,1,62.955942
-10.0,2,62.963319
-10.0,1,62.968266
-10.0,1,62.973336
-10.0,2,62.980634
-10.0,1,62.985605
-10.0,1,62.990849
-10.0,1,62.995846
-10.0,1,63.00077
-10.0,2,63.008231
-78.6,1,63.013238
-10.0,3,63.023139
-10.0,3,63.032815
-10.0,1,63.037944
-10.0,1,63.042875
-10.0,1,63.047818
-10.0,1,63.053392
-10.0,1,63.058658
-10.0,1,63.063646
-10.0,1,63.068963
-10.0,2,63.07633
-10.0,1,63.081366
-10.0,1,63.086545
-10.0,1,63.091493
-10.0,2,63.09893
-40.2,1,63.103874
-10.0,2,63.111132
-10.0,1,63.11746
-10.0,1,63.122835
-10.0,2,63.13018
-10.0,3,63.139991
-10.0,1,63.144924
-10.0,1,63.15028
-32.1,1,63.155417
-10.0,1,63.160818
-10.0,1,63.167096
-10.0,1,63.172505
-10.0,1,63.178023
-10.0,1,63.183237
-10.0,2,63.19098
-10.0,1,63.196764
-10.0,1,63.201916
-10.0,1,63.207196
-10.0,1,63.212742
-10.0,1,63.217831
-10.0,2,63.226088
-10.0,1,63.235584
-10.0,1,63.240827
-10.0,1,63.246425
-10.0,1,63.251613
-10.0,1,63.256825
-10.0,1,63.262514
-10.0,1,63.267638
-10.0,2,63.275557
-10.0,1,63.280807
-10.0,1,63.286046
-10.0,2,63.294021
-10.0,1,63.299111
-10.0,1,63.304472
-10.0,1,63.309915
-10.0,1,63.315098
-10.0,1,63.320519
-10.0,2,63.328567
-10.0,1,63.333731
-10.0,2,63.341697
-10.0,1,63.347148
-10.0,1,63.352302
-10.0,1,63.357755
-10.0,1,63.363147
-10.0,2,63.371116
-10.0,1,63.376372
-10.0,1,63.381769
-10.0,1,63.387034
-10.0,1,63.392241
-10.0,1,63.397554
-10.0,1,63.40281
-10.0,2,63.410645
-10.0,1,63.415946
-10.0,1,63.42233
-10.0,1,63.427762
-10.0,1,63.433197
-10.0,1,63.438363
-10.0,2,63.446184
-10.0,1,63.451758
-10.0,1,63.456911
-10.0,2,63.464898
-10.0,1,63.470245
-10.0,1,63.475519
-10.0,2,63.48336
-10.0,1,63.488523
-10.0,1,63.493952
-10.0,3,63.504251
-10.0,1,63.509705
-10.0,1,63.515237
-10.0,1,63.52079
-10.0,1,63.526294
-10.0,2,63.534589
-10.0,1,63.539959
-10.0,1,63.545536
-10.0,1,63.550677
-10.0,1,63.555989
-10.0,1,63.56195
-10.0,1,63.567322
-10.0,1,63.572283
-10.0,1,63.577435
-10.0,1,63.582493
-10.0,1,63.587435
-10.0,1,63.59254
-10.0,1,63.597572
-10.0,2,63.604857
-10.0,1,63.610059
-10.0,1,63.615101
-10.0,2,63.622352
-10.0,3,63.632206
-10.0,1,63.637129
-10.0,1,63.642323
-10.0,1,63.647222
-10.0,1,63.652085
-10.0,1,63.657491
-10.0,2,63.665434
-10.0,1,63.670535
-10.0,1,63.676325
-10.0,2,63.684035
-10.0,1,63.689281
-10.0,2,63.697128
-10.0,1,63.702473
-10.0,1,63.70822
-10.0,1,63.713631
-10.0,5,63.729153
-10.0,1,63.734493
-10.0,2,63.742535
-10.0,1,63.747696
-10.0,1,63.753541
-10.0,1,63.758607
-10.0,1,63.763646
-10.0,1,63.768832
-10.0,1,63.773793
-10.0,2,63.78108
-10.0,1,63.786282
-10.0,2,63.793683
-10.0,1,63.799182
-10.0,1,63.804378
-10.0,1,63.809305
-10.0,1,63.814416
-10.0,1,63.819367
-10.0,1,63.824377
-10.0,1,63.829392
-10.0,2,63.837069
-10.0,1,63.842039
-10.0,1,63.847211
-10.0,1,63.852199
-10.0,1,63.85701
-10.0,1,63.86472
-10.0,1,63.869646
-10.0,2,63.877141
-10.0,1,63.883622
-10.0,1,63.888543
-10.0,2,63.89661
-10.0,1,63.901725
-10.0,1,63.906578
-10.0,2,63.914028
-10.0,1,63.918907
-10.0,1,63.923676
-10.0,1,63.928907
-10.0,1,63.933771
-10.0,1,63.93852
-10.0,1,63.944101
-10.0,1,63.949126
-10.0,1,63.953903
-10.0,2,63.961265
-10.0,1,63.966088
-10.0,1,63.970864
-10.0,1,63.975957
-10.0,1,63.980827
-10.0,2,63.987983
-10.0,1,63.993058
-10.0,1,63.997905
-10.0,1,64.00271
-10.0,1,64.007726
-10.0,1,64.0126
-10.0,1,64.01741
-10.0,1,64.022302
-10.0,1,64.027224
-10.0,2,64.034345
-10.0,1,64.039432
-10.0,1,64.044302
-10.0,1,64.049114
-10.0,1,64.053924
-10.0,2,64.061166
-10.0,3,64.071102
-10.0,1,64.076469
-10.0,1,64.081383
-10.0,1,64.086553
-10.0,1,64.091403
-10.0,2,64.098573
-10.0,1,64.103646
-10.0,1,64.108494
-10.0,1,64.11334
-10.0,1,64.118254
-10.0,1,64.123176
-10.0,2,64.130347
-10.0,1,64.135514
-10.0,2,64.142962
-10.0,2,64.15022
-10.0,3,64.160015
-10.0,1,64.164854
-10.0,1,64.170009
-10.0,1,64.174817
-10.0,2,64.182069
-10.0,1,64.187053
-10.0,1,64.191886
-10.0,1,64.196715
-10.0,1,64.201687
-10.0,2,64.208844
-10.0,1,64.213602
-10.0,1,64.218662
-10.0,1,64.223502
-10.0,1,64.228266
-10.0,1,64.233356
-10.0,2,64.240459
-10.0,1,64.245296
-10.0,1,64.250385
-10.0,1,64.255217
-10.0,1,64.259991
-10.0,1,64.265007
-10.0,1,64.269863
-10.0,3,64.279529
-10.0,1,64.284406
-10.0,2,64.291523
-10.0,2,64.298786
-10.0,1,64.303586
-10.0,1,64.308325
-10.0,1,64.313441
-10.0,1,64.318241
-10.0,1,64.323034
-10.0,1,64.328158
-10.0,1,64.333956
-10.0,1,64.339785
-10.0,2,64.347693
-10.0,1,64.352919
-10.0,1,64.35759
-10.0,3,64.369459
-10.0,2,64.382394
-10.0,1,64.391598
-10.0,1,64.397227
-10.0,1,64.402091
-10.0,1,64.407196
-10.0,1,64.412076
-10.0,1,64.416881
-10.0,1,64.422982
-10.0,2,64.430465
-10.0,1,64.435292
-10.0,1,64.440373
-10.0,1,64.445194
-10.0,2,64.452301
-10.0,1,64.457586
-10.0,1,64.462429
-10.0,1,64.467196
-10.0,1,64.472173
-10.0,1,64.476998
-10.0,1,64.481846
-10.0,1,64.48703
-10.0,1,64.491937
-10.0,1,64.496756
-10.0,1,64.501723
-10.0,1,64.506575
-10.0,1,64.511384
-10.0,2,64.518935
-10.0,2,64.52707
-10.0,2,64.536195
-10.0,3,64.546367
-10.0,1,64.550589
-10.0,2,64.557427
-10.0,1,64.561514
-10.0,2,64.567732
-10.0,4,64.579389
-10.0,1,64.584849
-10.0,1,64.589863
-10.0,1,64.594727
-10.0,1,64.600393
-10.0,2,64.60993
-10.0,2,64.617396
-10.0,1,64.622283
-10.0,1,64.627086
-10.0,4,64.639261
-10.0,1,64.644174
-10.0,2,64.651559
-10.0,1,64.656397
-10.0,2,64.663741
-10.0,3,64.67323
-10.0,1,64.678276
-10.0,2,64.685487
-10.0,2,64.693671
-10.0,1,64.69944
-10.0,2,64.70607
-10.0,1,64.710269
-10.0,2,64.715866
-10.0,3,64.730951
-10.0,3,64.74562
-61.8,1,64.750629
-10.0,2,64.757928
-10.0,1,64.762878
-10.0,1,64.767629
-10.0,3,64.777565
-10.0,1,64.782831
-10.0,1,64.787688
-10.0,1,64.792766
-10.0,1,64.797591
-10.0,1,64.802354
-10.0,3,64.812
-10.0,1,64.81684
-10.0,2,64.824087
-10.0,3,64.833573
-10.0,1,64.838719
-10.0,1,64.843653
-10.0,1,64.848428
-10.0,1,64.853483
-10.0,1,64.858384
-10.0,1,64.863214
-10.0,1,64.868095
-10.0,1,64.873209
-10.0,1,64.878153
-10.0,4,64.890924
-10.0,3,64.90092
-10.0,2,64.910548
-10.0,1,64.918584
-10.0,1,64.923646
-10.0,1,64.928603
-10.0,1,64.93371
-10.0,1,64.938642
-10.0,1,64.943545
-10.0,1,64.948492
-10.0,1,64.953494
-10.0,2,65.064759
-10.0,1,65.07425
-10.0,2,65.083053
-10.0,3,65.093219
-10.0,1,65.098502
-10.0,1,65.103668
-10.0,1,65.109268
-10.0,3,65.118927
-10.0,2,65.127307
-10.0,1,65.133713
-10.0,1,65.13863
-10.0,2,65.145787
-10.0,1,65.151016
-10.0,1,65.156266
-10.0,1,65.161133
-10.0,1,65.166283
-10.0,2,65.173464
-10.0,1,65.178319
-10.0,1,65.183245
-10.0,1,65.188091
-10.0,1,65.192894
-10.0,1,65.197794
-10.0,1,65.202667
-10.0,2,65.209761
-10.0,1,65.215729
-10.0,2,65.233216
-10.0,1,65.243803
-10.0,2,65.256713
-10.0,1,65.26963
-10.0,2,65.286463
-10.0,1,65.297528
-10.0,1,65.305396
-10.0,1,65.315012
-10.0,1,65.322164
-10.0,1,65.330075
-10.0,2,65.340822
-10.0,1,65.348213
-10.0,1,65.353061
-10.0,1,65.358065
-10.0,1,65.362917
-10.0,2,65.369979
-10.0,1,65.375108
-10.0,1,65.37996
-10.0,1,65.384677
-10.0,1,65.389693
-10.0,1,65.394595
-10.0,1,65.399352
-10.0,1,65.404058
-10.0,1,65.409063
-10.0,1,65.413837
-10.0,2,65.421005
-10.0,1,65.425767
-10.0,1,65.430598
-10.0,1,65.435362
-10.0,2,65.443815
-10.0,1,65.448683
-10.0,1,65.453552
-10.0,1,65.45837
-10.0,1,65.463127
-10.0,1,65.467804
-10.0,1,65.47358
-10.0,1,65.478679
-10.0,1,65.483427
-10.0,2,65.490825
-10.0,1,65.495595
-10.0,2,65.503015
-10.0,2,65.510117
-10.0,1,65.514893
-10.0,1,65.519871
-10.0,1,65.52464
-10.0,1,65.529444
-10.0,1,65.534558
-10.0,1,65.539385
-10.0,2,65.546457
-10.0,2,65.553859
-10.0,1,65.558636
-10.0,3,65.568289
-10.0,1,65.573068
-10.0,2,65.580142
-10.0,1,65.58534
-10.0,3,65.594687
-10.0,2,65.602144
-10.0,3,65.611523
-10.0,2,65.619489
-10.0,3,65.629291
-10.0,3,65.638918
-10.0,2,65.646255
-10.0,1,65.6511
-10.0,1,65.655834
-10.0,2,65.663287
-10.0,1,65.668109
-10.0,4,65.68011
-10.0,1,65.684938
-10.0,2,65.692132
-10.0,1,65.697068
-10.0,5,65.71143
-10.0,1,65.716328
-10.0,1,65.721039
-10.0,2,65.728415
-10.0,1,65.733165
-10.0,2,65.740147
-10.0,1,65.745099
-10.0,2,65.752227
-10.0,1,65.757155
-10.0,1,65.761986
-10.0,1,65.766734
-10.0,1,65.771429
-10.0,2,65.77884
-10.0,1,65.783556
-10.0,1,65.788586
-10.0,1,65.793404
-10.0,3,65.802677
-10.0,1,65.807726
-10.0,1,65.812489
-10.0,1,65.817232
-10.0,1,65.822191
-10.0,3,65.83159
-10.0,1,65.836305
-10.0,4,65.8488
-10.0,1,65.854677
-10.0,2,65.862399
-10.0,1,65.867728
-10.0,1,65.873892
-10.0,1,65.87972
-10.0,1,65.884661
-10.0,1,65.88963
-10.0,1,65.89444
-10.0,1,65.89925
-10.0,1,65.904477
-10.0,2,65.911628
-10.0,2,65.919204
-10.0,1,65.924103
-10.0,1,65.928966
-10.0,2,65.936511
-10.0,3,65.946031
-10.0,1,65.951214
-10.0,1,65.956136
-10.0,1,65.960941
-10.0,2,65.96946
-10.0,1,65.978105
-10.0,2,65.987833
-10.0,1,65.997936
-10.0,1,66.00499
-10.0,1,66.011706
-10.0,2,66.01996
-10.0,1,66.025816
-10.0,1,66.030563
-10.0,1,66.035406
-10.0,1,66.040537
-10.0,1,66.047117
-10.0,2,66.055979
-10.0,1,66.060911
-10.0,1,66.066509
-10.0,2,66.073167
-10.0,1,66.078019
-10.0,3,66.091099
-10.0,1,66.096332
-10.0,1,66.103055
-10.0,1,66.111593
-10.0,4,66.132772
-10.0,1,66.139052
-10.0,1,66.143877
-10.0,2,66.151214
-10.0,1,66.156512
-10.0,2,66.16431
-10.0,4,69.146984
-10.0,1,69.152058
-10.0,2,69.159798
-10.0,2,69.168672
-10.0,2,69.179163
-10.0,1,69.186434
-10.0,1,69.192339
-10.0,1,69.197505
-10.0,1,69.203283
-10.0,3,69.21442
-10.0,1,69.221593
-10.0,1,69.22872
-10.0,1,69.235688
-10.0,2,69.246201
-10.0,1,69.253865
-10.0,2,69.264683
-10.0,1,69.270621
-10.0,1,69.278181
-10.0,1,69.285526
-10.0,2,69.297094
-10.0,1,69.304091
-10.0,2,69.314538
-10.0,1,69.321936
-10.0,1,69.329493
-10.0,3,69.342458
-10.0,1,69.347745
-10.0,1,69.352813
-10.0,1,69.357947
-10.0,1,69.363408
-10.0,1,69.368402
-10.0,1,69.373322
-10.0,3,69.383443
-10.0,2,69.390947
-10.0,2,69.398678
-10.0,2,69.406171
-10.0,1,69.41183
-10.0,2,69.419408
-10.0,1,69.42534
-10.0,1,69.430725
-10.0,1,69.436262
-10.0,1,69.441558
-10.0,1,69.446899
-10.0,1,69.45247
-10.0,7,69.474703
-10.0,1,69.480201
-10.0,1,69.48573
-10.0,2,69.495407
-10.0,1,69.501141
-10.0,4,69.514663
-10.0,1,69.520238
-10.0,3,69.530507
-10.0,1,69.536089
-10.0,1,69.541449
-10.0,2,69.549204
-10.0,1,69.554876
-10.0,2,69.562703
-10.0,1,69.568107
-10.0,2,69.576021
-10.0,2,69.583859
-10.0,1,69.589306
-10.0,3,69.599669
-10.0,2,69.607553
-10.0,1,69.612889
-10.0,2,69.6209
-10.0,2,69.628714
-10.0,1,69.634212
-10.0,1,69.639491
-10.0,1,69.644826
-10.0,1,69.650175
-10.0,3,69.660521
-10.0,1,69.665952
-10.0,2,69.673735
-10.0,2,69.681607
-10.0,1,69.686959
-10.0,1,69.692397
-10.0,1,69.697716
-10.0,3,69.708257
-10.0,1,69.713609
-10.0,1,69.71912
-10.0,1,69.724418
-10.0,1,69.730128
-10.0,1,69.735383
-10.0,1,69.741021
-10.0,2,69.749216
-10.0,1,69.75473
-10.0,2,69.766499
-10.0,1,69.7753
-10.0,2,69.781976
-10.0,1,69.786947
-10.0,1,69.792755
-10.0,2,69.800448
-10.0,1,69.805635
-10.0,1,69.811269
-10.0,1,69.816494
-10.0,1,69.821717
-10.0,2,69.830062
-10.0,8,69.85275
-10.0,1,69.858521
-10.0,8,69.880534
-10.0,1,69.885508
-10.0,1,69.890787
-10.0,2,69.89817
-10.0,1,69.903394
-10.0,1,69.908482
-10.0,1,69.913423
-10.0,1,69.918654
-10.0,2,69.926259
-10.0,1,69.931207
-10.0,2,69.938802
-10.0,1,69.944886
-10.0,3,69.957423
-10.0,1,69.963768
-10.0,1,69.970363
-10.0,2,69.979625
-10.0,1,69.986233
-10.0,5,70.004892
-10.0,1,70.011384
-10.0,3,70.024399
-10.0,2,70.032317
-10.0,1,70.037488
-10.0,4,70.049601
-10.0,1,70.054689
-10.0,1,70.059673
-10.0,1,70.065216
-10.0,4,70.07814
-10.0,1,70.083431
-10.0,1,70.088584
-10.0,1,70.094226
-10.0,1,70.099257
-10.0,2,70.106567
-10.0,1,70.112419
-10.0,2,70.119727
-10.0,2,70.12779
-10.0,2,70.135153
-10.0,1,70.140105
-10.0,1,70.145194
-10.0,2,70.152431
-10.0,2,70.160004
-10.0,1,70.16502
-10.0,4,70.177201
-10.0,2,70.184465
-10.0,1,70.189733
-10.0,1,70.195076
-10.0,1,70.200077
-10.0,1,70.205122
-10.0,1,70.210175
-10.0,1,70.215029
-10.0,4,70.227386
-10.0,1,70.232324
-10.0,2,70.239804
-10.0,1,70.244761
-10.0,1,70.249653
-10.0,1,70.255077
-10.0,1,70.259807
-10.0,2,70.267201
-10.0,1,70.272652
-10.0,3,70.283044
-10.0,2,70.291812
-10.0,1,70.297145
-10.0,1,70.302714
-10.0,2,70.310674
-10.0,3,70.321029
-10.0,1,70.326579
-10.0,1,70.331872
-10.0,3,70.342405
-10.0,3,70.353038
-10.0,1,70.358408
-10.0,1,70.363684
-10.0,2,70.37182
-10.0,2,70.379863
-10.0,2,70.387887
-10.0,2,70.396145
