#{"t_start": 1786528249.9796882, "env_id": "None"}
r,l,t
-38.7,16,292.978646
-10.0,4,293.000917
-10.0,23,293.122346
-10.0,71,306.616103
-28.2,37,306.930267
-51.9,53,307.35414
-10.0,35,307.626616
-24.3,76,308.212263
-10.0,3,308.245712
-22.5,53,308.63044
-27.3,15,308.760283
-10.0,16,308.887815
-10.0,81,309.4807
-61.8,1,309.488935
-53.1,29,309.83304
-37.2,40,310.134028
-48.0,59,310.593795
-10.0,56,311.180328
-10.0,2,311.266671
-10.0,4,311.329665
-39.6,11,311.421851
-10.0,67,311.989859
-42.9,38,312.281736
-10.0,29,312.475076
-10.0,26,312.666247
-10.0,3,312.69608
-10.0,12,312.821594
-10.0,5,312.85789
-10.0,4,312.888402
-14.7,111,313.653315
-10.0,95,314.389658
-17.7,105,315.203163
-10.0,7,315.267595
-10.0,15,315.415763
-29.7,47,315.787863
-10.0,46,316.133624
-28.5,29,316.653822
-30.6,43,317.182646
-10.0,54,317.764431
-39.9,27,317.992541
-33.6,40,318.320809
-28.8,24,318.488602
-10.0,3,318.53359
-10.0,23,318.686654
-39.3,14,318.789079
-29.4,47,319.136498
-10.0,16,319.34016
-40.2,11,319.460966
-61.2,15,319.593884
-39.3,112,320.47847
-10.0,12,320.570374
-10.0,49,320.993778
-18.6,25,321.175556
-10.0,9,321.245213
-10.0,37,321.709885
-10.0,19,321.902689
-10.0,2,321.93687
-10.0,23,322.14009
-10.0,16,322.333493
-24.6,26,322.99878
-10.0,9,323.126231
-10.0,48,323.698257
-10.0,15,323.931772
-10.0,12,324.123117
-10.0,40,324.575628
-30.0,6,324.631307
-10.0,2,343.583408
-48.6,1,343.596728
-10.0,5,343.644472
-10.0,70,344.222264
-36.6,8,344.312464
-22.5,43,344.665975
-52.2,7,344.717563
-12.9,109,345.735925
-55.5,48,346.174664
-31.5,8,346.23718
-30.3,48,346.526979
-10.0,9,346.606491
-10.0,41,347.095141
-24.6,5,347.129314
-10.0,22,347.277784
-59.1,28,347.443704
-10.0,12,347.532639
-54.9,60,347.869794
-10.0,6,347.896737
-39.9,30,348.071529
-31.5,59,348.569653
-36.3,8,348.623456
-10.0,31,348.803207
-57.3,28,348.962197
-10.0,61,349.328071
-10.0,34,349.555094
-10.0,4,349.583341
-10.0,10,349.651152
-10.0,33,349.848786
-26.4,18,349.925273
-31.5,8,349.96665
-10.0,10,350.017072
-10.0,1,350.032655
-45.3,9,350.085432
-44.7,41,350.315107
-67.2,19,350.418417
-20.7,62,350.937025
-10.0,6,350.979054
-10.0,15,351.084262
-10.0,16,351.177652
-46.2,6,351.235734
-10.0,5,351.272589
-38.4,2,351.28485
-35.4,27,351.461397
-66.9,3,351.495756
-10.0,28,351.728705
-10.0,5,351.779548
-15.6,35,352.087126
-69.6,1,352.110129
-10.0,25,352.30211
-30.9,35,352.563687
-51.6,37,352.897615
-10.0,7,352.975435
-40.2,8,353.156707
-32.1,35,353.393216
-44.7,3,353.414207
-30.6,20,353.542687
-10.0,8,353.587089
-10.0,51,353.839499
-25.2,19,353.983702
-45.9,28,354.214984
-42.6,3,354.24415
-46.2,63,354.634353
-10.5,69,354.961337
-36.3,51,355.218009
-47.1,7,355.252126
-50.1,50,355.569511
-10.0,32,355.807799
-34.5,23,355.983666
-10.0,11,356.04907
-10.0,8,356.099118
-24.3,57,356.402007
-10.0,33,356.678378
-10.0,44,356.957616
-10.0,14,357.038488
-36.0,61,357.376635
-45.9,11,357.444502
-50.1,17,357.537652
-54.6,2,357.546381
-23.4,71,369.451547
-10.0,3,369.472254
-10.0,77,369.799645
-10.0,38,369.954336
-46.2,18,370.0391
-10.0,39,370.213109
-39.0,15,370.271593
-10.0,1,370.282999
-43.5,12,370.330929
-10.0,13,370.395478
-10.0,3,370.412565
-50.0,150,371.017766
-10.0,22,371.112667
-32.7,43,371.291658
-10.0,35,371.435939
-14.1,61,371.679251
-44.1,3,371.695823
-10.0,24,371.847057
-10.0,10,371.921755
-10.0,34,372.094507
-30.9,35,372.260017
-33.6,33,372.420448
-30.3,7,372.45526
-10.0,18,372.53146
-10.0,10,372.58113
-24.6,23,372.70559
-10.0,31,372.865948
-29.7,47,373.2251
-35.7,26,373.407756
-10.0,13,373.60843
-10.0,21,373.766227
-10.0,47,374.0222
-21.9,32,374.206414
-10.0,56,374.565248
-49.8,6,374.598475
-10.0,32,374.881254
-10.0,8,374.990991
-10.0,19,375.202295
-31.8,14,375.31767
-10.0,7,375.356696
-10.0,15,375.487308
-33.9,53,375.934623
-26.7,24,376.11287
-53.1,7,376.165362
-62.4,20,376.29599
-45.0,2,376.338614
-46.8,4,376.369748
-48.0,30,376.635907
-44.7,15,376.780068
-10.0,2,376.810091
-10.0,36,377.173043
-10.0,56,377.786453
-39.0,20,378.013084
-29.1,11,378.14342
-57.9,26,378.42563
-33.3,34,378.68109
-41.7,27,378.896524
-10.0,16,379.087945
-10.0,7,379.177953
-34.5,49,379.664176
-10.0,82,380.419341
-10.0,31,380.677431
-22.5,22,380.848928
-10.0,115,381.652781
-25.2,106,382.680291
-10.0,5,382.745743
-10.0,26,382.968049
-10.0,157,396.171705
-30.9,3,396.191269
-10.0,2,396.208818
-10.0,28,396.338994
-26.4,119,396.86389
-41.1,11,396.920167
-6.6,91,397.347954
-10.0,1,397.36132
-83.1,9,397.396244
-21.6,6,397.42184
-53.4,12,397.49558
-10.0,13,397.572164
-38.1,8,397.608652
-10.0,27,397.724496
-39.0,51,397.97768
-31.2,9,398.013586
-10.0,18,398.100734
-42.3,9,398.147433
-37.2,28,398.300415
-10.0,26,398.464883
-10.0,43,398.689953
-10.0,52,399.076816
-37.5,10,399.171875
-10.0,92,399.787742
-40.2,5,399.818845
-10.0,11,399.890228
-10.0,2,399.915997
-10.0,17,400.021901
-77.1,6,400.052849
-43.2,22,400.193697
-10.0,62,400.537899
-38.4,14,400.619952
-10.0,1,400.627773
-69.0,3,400.650503
-10.0,15,400.735309
-10.0,57,401.028211
-39.0,60,401.529922
-52.5,33,401.7867
-10.0,12,401.88719
-33.6,26,402.05135
-43.2,37,402.284822
-43.5,5,402.316686
-29.7,16,402.42806
-52.8,30,402.581551
-34.5,37,402.802154
-10.0,75,403.221037
-22.2,4,403.266751
-10.0,13,403.379308
-10.0,79,403.922418
-10.0,49,404.249525
-31.5,3,404.278589
-65.1,8,404.338286
-33.6,8,404.390824
-10.0,22,404.53054
-10.0,107,405.139448
-32.7,22,405.254893
-27.3,9,405.30632
-33.3,33,405.478283
-10.0,162,406.283074
-50.7,3,406.302097
-10.0,14,406.376752
-66.6,4,406.401252
-42.0,23,406.528374
-10.0,8,406.569252
-39.0,22,406.675095
-10.0,19,406.746121
-33.6,16,406.83261
-10.0,21,406.945119
-36.6,27,415.209694
-10.0,51,415.404962
-10.0,1,415.418711
-10.0,1,415.431731
-10.0,41,415.603385
-10.0,67,415.878455
-10.0,63,416.134207
-61.8,37,416.290085
-10.0,37,416.435907
-10.0,27,416.54646
-21.0,38,416.712209
-10.0,22,416.809328
-48.0,30,416.933169
-77.4,5,416.955081
-41.7,11,417.015884
-39.0,8,417.0518
-36.3,31,417.245918
-69.3,2,417.256113
-22.8,62,417.51106
-10.0,71,417.774905
-10.0,27,417.879474
-10.0,77,418.189698
-10.0,20,418.286267
-10.0,63,418.514656
-27.9,13,418.571039
-39.0,12,418.618335
-10.0,3,418.635914
-41.1,2,418.652981
-55.8,22,418.738992
-10.0,20,418.823136
-10.0,2,418.847471
-10.0,29,418.964107
-36.3,30,419.094912
-10.0,9,419.134332
-4.5,130,419.729131
-10.0,81,420.123878
-47.1,2,420.136822
-64.2,14,420.243382
-10.0,9,420.321163
-30.3,47,420.62653
-10.0,24,420.766397
-10.0,55,421.089017
-10.0,3,421.130638
-37.2,18,421.242046
-23.7,8,421.29298
-10.0,21,421.420382
-10.0,7,421.481722
-25.8,59,421.80942
-45.9,14,421.895696
-46.5,8,421.940746
-10.0,10,422.00476
-10.0,97,422.483271
-62.7,19,422.570013
-10.0,42,422.793671
-36.3,17,422.89563
-14.7,66,423.238035
-10.0,47,423.456407
-10.0,1,423.470547
-10.0,51,423.807983
-50.4,13,423.889031
-22.2,83,424.323416
-42.9,5,424.362901
-10.0,43,424.595125
-10.0,20,424.689247
-26.4,92,436.389137
-43.2,8,436.428371
-10.0,28,436.574587
-10.0,13,436.646148
-38.4,7,436.684195
-10.0,32,436.908348
-63.9,15,437.026335
-10.0,2,437.050607
-10.0,5,437.088486
-27.3,31,437.306646
-1.8,146,438.030087
-10.0,17,438.110444
-10.0,23,438.232092
-41.4,6,438.268496
-10.0,163,439.199792
-48.6,28,439.355544
-12.9,35,439.584018
-12.0,124,440.391152
-10.0,13,440.497125
-43.5,20,440.612242
-48.0,20,440.753651
-17.4,29,441.072574
-55.8,47,441.325193
-10.0,41,441.536339
-44.4,15,441.60473
-34.5,20,441.692866
-78.0,31,441.85848
-10.0,18,441.961916
-45.3,57,442.268727
-33.0,10,442.322392
-16.2,59,442.691214
-43.5,1,442.698515
-29.1,16,442.79835
-10.0,15,442.906443
-10.0,18,443.13118
-36.3,14,443.246284
-10.0,11,443.344192
-45.9,64,443.815114
-44.7,60,444.245411
-27.3,22,444.375719
-38.7,29,444.549925
-10.0,20,444.67461
-28.2,22,444.810947
-10.0,14,444.896137
-59.7,10,444.948732
-10.0,55,445.272912
-10.0,62,445.633923
-10.0,2,445.651925
-10.0,3,445.673925
-10.0,55,445.976026
-32.1,35,446.187989
-10.0,32,446.381776
-10.0,2,446.40659
-10.0,38,446.623273
-10.0,45,446.914531
-69.9,30,447.094547
-32.1,13,447.174055
-10.0,27,447.344064
-10.0,54,447.688097
-10.0,15,447.77953
-10.0,14,447.868159
-63.9,6,447.902077
-42.0,41,448.257874
-10.0,15,448.382278
-40.8,16,458.879112
-34.8,29,459.122432
-10.0,22,459.282257
-44.7,3,459.305881
-10.0,28,459.459195
-9.9,97,459.949063
-10.0,16,460.047333
-30.9,5,460.07161
-36.9,25,460.178131
-10.0,28,460.315621
-14.7,59,460.588903
-10.0,171,461.318274
-10.0,17,461.394928
-10.0,34,461.565904
-10.0,19,461.671798
-42.6,24,461.789711
-10.2,84,462.218768
-53.7,11,462.314459
-10.0,13,462.39822
-10.0,46,462.639148
-19.8,114,463.488978
-10.0,3,463.52404
-10.0,6,463.635549
-10.0,32,463.965103
-10.0,44,464.313196
-43.8,17,464.429182
-10.0,10,464.528105
-10.0,37,464.799132
-20.1,41,465.053874
-21.6,85,465.548478
-10.0,1,465.567275
-10.0,8,465.622785
-20.4,52,465.952515
-27.9,46,466.241875
-10.0,1,466.259752
-10.0,36,466.599772
-10.0,52,466.908587
-3.9,137,467.658164
-47.1,24,467.79628
-79.2,22,467.924001
-10.0,41,468.144964
-10.0,8,468.195713
-36.0,25,468.405858
-40.8,22,468.559098
-10.0,49,468.886611
-54.0,4,468.915039
-38.1,18,469.030665
-24.0,5,469.059755
-13.5,33,469.271337
-37.5,94,469.821668
-10.0,23,469.986724
-59.1,11,470.058504
-30.0,4,470.085302
-60.9,14,470.173492
-72.9,48,470.389499
-10.0,78,470.697875
-27.6,21,470.762826
-10.0,47,478.606957
-38.7,13,478.677893
-59.4,19,478.755906
-10.0,47,478.971768
-37.8,33,479.129814
-38.1,36,479.311996
-60.6,5,479.335654
-10.0,56,479.784569
-10.0,25,479.907135
-10.0,3,479.925263
-23.1,10,479.981277
-10.0,50,480.182705
-10.0,11,480.224156
-10.0,35,480.384653
-10.5,73,480.727984
-10.0,46,480.921987
-56.1,22,481.017879
-10.0,2,481.041878
-10.0,7,481.068856
-10.0,9,481.111772
-41.1,4,481.132394
-30.9,32,481.264929
-25.8,22,481.353612
-15.9,110,481.798473
-10.0,3,481.808612
-51.9,11,481.865846
-10.0,8,481.896583
-44.7,35,482.026481
-48.3,11,482.074031
-27.9,56,482.297921
-10.0,81,482.616492
-16.8,57,482.825998
-10.0,111,483.245988
-10.0,34,483.386844
-63.0,7,483.417429
-10.0,62,483.652165
-25.5,21,483.731997
-10.0,56,483.944168
-39.9,5,483.96672
-32.7,11,484.015924
-62.7,24,484.111017
-10.0,27,484.227776
-32.7,4,484.246627
-24.6,23,484.333786
-22.8,59,484.56977
-10.0,52,484.789837
-42.6,1,484.795209
-10.0,2,484.805941
-41.4,5,484.824525
-10.0,2,484.844674
-14.7,55,485.060774
-10.0,8,485.092529
-17.1,49,485.29973
-10.0,17,485.379817
-10.0,37,485.524354
-10.0,30,485.646725
-10.0,14,485.701038
-10.0,10,485.755836
-58.2,12,485.803606
-10.0,38,485.949363
-20.1,11,485.996806
-10.0,55,486.216146
-10.0,2,486.223426
-10.0,30,486.355237
-10.0,2,486.363933
-10.0,91,486.72549
-42.0,11,486.76862
-10.0,105,494.349735
-10.0,34,494.481106
-17.4,29,494.610641
-10.0,164,495.228106
-17.1,106,495.630777
-10.0,43,495.786847
-10.0,8,495.826832
-10.0,5,495.845486
-10.0,14,495.903665
-10.0,39,496.052368
-39.0,21,496.148743
-22.5,64,496.392784
-10.0,28,496.504134
-34.8,43,496.66968
-10.0,32,496.816867
-10.0,25,496.927656
-28.8,17,496.995432
-10.0,15,497.053341
-15.6,112,497.49223
-41.7,13,497.544987
-12.6,36,497.689822
-10.0,25,497.780894
-69.6,31,497.913359
-10.0,6,497.93289
-47.1,6,497.961293
-10.0,76,498.242311
-10.0,125,498.745733
-10.0,33,498.869508
-10.0,16,498.931508
-64.8,3,498.948908
-10.0,29,499.074271
-10.0,7,499.111155
-61.5,3,499.129181
-42.6,67,499.384972
-39.6,25,499.488733
-43.2,40,499.650412
-36.9,34,499.775149
11.7,126,500.244274
-10.0,12,500.305066
-62.7,82,500.625355
-24.9,23,500.714114
-54.9,24,500.807696
-76.8,7,500.851919
-30.9,21,500.942168
-35.1,18,501.023296
-10.0,25,501.117901
-10.0,1,501.127983
-10.0,9,501.163518
-10.0,28,501.274574
-10.0,50,501.460814
-38.7,23,501.572578
-10.0,2,501.577995
-36.0,4,501.596111
-10.0,7,501.630068
-10.0,68,501.878697
-36.6,9,501.913921
-32.4,12,501.963291
-10.0,44,509.11531
-37.2,57,509.348431
-10.0,139,509.870491
-10.0,20,509.954635
-39.9,9,509.992938
-33.6,12,510.110341
-64.2,19,510.211189
-10.0,30,510.336934
-32.7,35,510.469129
-35.4,32,510.618071
-10.0,61,510.856338
-2.7,104,511.270296
-39.6,11,511.312351
-27.3,66,511.577543
-29.7,9,511.616022
-30.6,28,511.727064
-10.0,29,511.843252
-10.0,47,512.024326
-13.5,107,512.456713
-23.7,66,512.694614
-10.0,46,512.883909
-65.4,8,512.931288
-27.6,50,513.131898
-52.8,14,513.195158
-10.0,10,513.226988
-10.0,67,513.502061
-10.0,6,513.531514
-10.0,50,513.729697
-62.4,18,513.80291
-10.0,52,514.019563
-27.9,115,514.453341
-10.0,13,514.505431
-10.0,12,514.546528
-10.0,33,514.696707
-10.0,30,514.824084
-41.7,42,515.00551
-10.0,9,515.038595
-57.0,17,515.114227
-10.0,44,515.283251
-39.6,7,515.317428
-20.1,96,515.724111
-10.0,9,515.769706
-35.4,24,515.863286
-10.0,18,515.95492
-34.8,34,516.070114
-43.5,27,516.18224
-10.0,23,516.279873
-10.0,34,516.44647
-44.7,32,516.582734
-10.0,37,516.751276
-17.1,100,517.157978
-23.7,27,524.056743
-52.8,33,524.189906
-19.8,50,524.38984
-33.6,10,524.435641
-50.4,12,524.486887
-33.9,5,524.508226
-10.0,34,524.725682
-10.0,23,524.803082
-10.0,4,524.812101
-10.0,6,524.823129
-22.2,48,524.944795
-10.0,4,524.95566
-65.7,18,525.016578
-10.0,14,525.071043
-10.0,9,525.115696
-27.6,12,525.160792
-10.0,14,525.215251
-37.5,56,525.432584
-48.0,3,525.455008
-10.0,36,525.585844
-34.5,75,525.875875
-71.1,6,525.899262
-45.0,13,525.972581
-22.5,28,526.092844
-42.3,38,526.236191
-10.0,40,526.395255
-16.2,31,526.534252
-44.7,8,526.571708
-50.1,39,526.725285
-10.0,27,526.823549
-47.7,25,526.932298
-10.0,9,526.965382
-10.0,8,526.998295
-61.8,27,527.118644
-33.9,71,527.400573
-10.0,33,527.542689
-36.0,22,527.630121
-10.0,14,527.688584
-10.0,3,527.705818
-10.0,22,527.797805
-26.7,16,527.863062
-10.0,63,528.113544
-43.2,14,528.184262
-10.0,21,528.268915
-10.0,15,528.336512
-42.9,14,528.401287
-10.0,21,528.486947
-10.0,2,528.492961
-30.6,18,528.56448
-33.9,50,528.756809
-55.2,35,528.907745
-10.0,14,528.974539
-10.0,34,529.114835
-42.6,64,529.383319
-10.0,10,529.442919
-10.0,20,529.53707
-10.0,38,529.69507
-42.6,37,529.82777
-36.6,9,529.87922
-10.0,12,529.930049
-13.2,34,530.088062
-53.7,5,530.113875
-10.0,16,530.202125
-36.6,2,530.218829
-10.0,14,530.280707
-50.7,10,530.328071
-10.0,8,530.370542
-11.1,67,530.632507
-10.0,10,530.670593
-10.0,33,530.792205
-10.0,3,530.814036
-33.0,10,530.865218
-48.9,9,530.903607
-80.7,17,530.967901
-10.0,63,531.219642
-47.4,1,531.223311
-10.0,25,531.31601
-10.0,4,531.33529
-10.0,46,531.595375
-14.7,95,531.957078
-10.0,3,531.964445
-10.0,34,532.086403
-10.0,35,532.228391
-10.0,93,541.127533
-10.0,8,541.163409
-22.5,29,541.280889
-62.4,18,541.379057
-33.6,46,541.557786
-10.0,9,541.594901
-10.0,90,541.969025
-31.5,55,542.213535
-10.0,4,542.231815
-10.0,27,542.345321
-10.0,1,542.35724
-10.0,22,542.456984
-10.0,21,542.544343
-10.0,81,542.853597
-18.6,53,543.052651
-36.6,58,543.291692
-10.0,6,543.322423
-21.6,6,543.345526
-10.0,20,543.431718
-21.0,88,543.793656
-61.2,21,543.876835
-71.7,4,543.89622
-20.4,90,544.2347
-45.9,4,544.26257
-10.0,37,544.428019
-45.6,5,544.454427
-10.0,3,544.464746
-10.0,7,544.511439
-30.6,47,544.687839
-53.1,4,544.706423
-10.0,9,544.741691
-41.7,51,544.961566
-10.0,91,545.316984
-10.0,9,545.356411
-25.2,24,545.447913
-40.8,6,545.483001
-10.0,17,545.565187
-10.0,9,545.60598
-10.0,24,545.697373
-34.8,29,545.817861
-10.0,47,546.002933
-8.4,80,546.315373
-10.0,42,546.48666
-11.1,60,546.733817
-47.4,6,546.766059
-30.9,28,546.858109
-10.0,48,547.028063
-48.0,3,547.055003
-44.1,33,547.187149
-10.0,46,547.428349
-10.0,98,547.814259
-39.0,15,547.885204
-10.0,49,548.08515
-10.0,27,548.202212
-10.0,10,548.239025
-27.3,29,548.355745
-30.3,29,548.481429
-69.9,4,548.498672
-19.2,78,548.804695
-10.0,161,556.978111
-30.6,82,557.311099
-10.0,35,557.462562
-10.0,67,557.722878
-10.0,49,557.963198
-10.0,51,558.18819
-10.0,10,558.228094
-10.0,12,558.272706
-10.0,6,558.304596
-10.0,114,558.74304
-21.3,49,558.924089
-10.0,10,558.967071
-10.0,15,559.028069
-17.7,44,559.223996
-30.3,28,559.329579
-10.0,35,559.464066
-26.1,37,559.615686
-10.0,23,559.696688
-10.0,13,559.74802
-34.8,14,559.810016
-29.7,9,559.85795
-10.0,22,559.946026
-10.0,8,559.982356
-24.6,3,559.990763
-38.1,36,560.142887
-10.0,12,560.190061
-10.0,43,560.362081
-21.9,91,560.734149
-10.0,50,560.929046
-36.0,31,561.04954
-10.0,41,561.20052
-10.0,10,561.246386
-10.0,7,561.288658
-10.0,93,561.645032
-47.7,5,561.663846
-28.8,52,561.861473
-35.7,29,562.013838
-44.1,19,562.120755
-52.5,31,562.250548
-16.2,33,562.369162
-10.0,21,562.456403
-10.0,95,562.854197
-10.0,60,563.079965
-56.4,29,563.206905
-10.0,57,563.442908
-10.0,58,563.685438
-42.0,23,563.782543
-30.6,16,563.850709
-49.2,20,563.93369
-10.0,23,564.017689
-10.0,15,564.078951
-10.0,19,564.157795
-25.2,97,564.55516
-41.7,11,564.602731
