algo,seed,step,episode_return
ppo,2,575,-31.2
ppo,2,576,-10.0
ppo,2,577,-10.0
ppo,2,582,-52.8
ppo,2,583,-54.0
ppo,2,584,-10.0
ppo,2,585,-10.0
ppo,2,589,-39.3
ppo,2,590,-10.0
ppo,2,591,-10.0
ppo,2,592,-31.2
ppo,2,593,-10.0
ppo,2,595,-28.5
ppo,2,596,-10.0
ppo,2,599,-10.0
ppo,2,600,-39.0
ppo,2,602,-29.4
ppo,2,603,-10.0
ppo,2,604,-25.2
ppo,2,605,-34.5
ppo,2,606,-10.0
ppo,2,607,-31.5
ppo,2,608,-51.3
ppo,2,611,-70.2
ppo,2,616,-10.0
ppo,2,617,-10.0
ppo,2,618,-28.8
ppo,2,621,-10.0
ppo,2,624,-10.0
ppo,2,625,-10.0
ppo,2,627,-33.9
ppo,2,628,-10.0
ppo,2,629,-10.0
ppo,2,631,-10.0
ppo,2,632,-33.6
ppo,2,633,-36.3
ppo,2,634,-10.0
ppo,2,635,-10.0
ppo,2,636,-10.0
ppo,2,637,-10.0
ppo,2,638,-72.6
ppo,2,641,-10.0
ppo,2,642,-39.0
ppo,2,644,-53.4
ppo,2,645,-10.0
ppo,2,646,-10.0
ppo,2,648,-10.0
ppo,2,649,-42.3
ppo,2,651,-43.2
ppo,2,653,-10.0
ppo,2,654,-33.6
ppo,2,658,-10.0
ppo,2,659,-10.0
ppo,2,660,-67.5
ppo,2,662,-10.0
ppo,2,663,-32.1
ppo,2,664,-10.0
ppo,2,666,-44.7
ppo,2,667,-10.0
ppo,2,668,-47.4
ppo,2,669,-10.0
ppo,2,670,-65.4
ppo,2,671,-10.0
ppo,2,672,-10.0
ppo,2,673,-10.0
ppo,2,674,-10.0
ppo,2,675,-47.4
ppo,2,677,-53.4
ppo,2,678,-10.0
ppo,2,681,-42.6
ppo,2,684,-10.0
ppo,2,685,-10.0
ppo,2,686,-10.0
ppo,2,687,-10.0
ppo,2,688,-38.1
ppo,2,689,-62.1
ppo,2,690,-28.8
ppo,2,692,-10.0
ppo,2,693,-10.0
ppo,2,694,-30.6
ppo,2,695,-67.5
ppo,2,700,-10.0
ppo,2,701,-54.9
ppo,2,702,-10.0
ppo,2,704,-10.0
ppo,2,705,-10.0
ppo,2,706,-10.0
ppo,2,707,-10.0
ppo,2,710,-30.9
ppo,2,711,-44.4
ppo,2,713,-69.3
ppo,2,715,-47.1
ppo,2,717,-30.3
ppo,2,719,-10.0
ppo,2,720,-41.1
ppo,2,721,-54.9
ppo,2,722,-93.3
ppo,2,723,-72.6
ppo,2,724,-32.1
ppo,2,726,-10.0
ppo,2,727,-10.0
ppo,2,728,-10.0
ppo,2,729,-10.0
ppo,2,730,-10.0
ppo,2,731,-10.0
ppo,2,732,-10.0
ppo,2,733,-35.7
ppo,2,734,-10.0
ppo,2,735,-43.2
ppo,2,738,-40.5
ppo,2,739,-25.2
ppo,2,742,-10.0
ppo,2,743,-35.1
ppo,2,747,-43.8
ppo,2,748,-10.0
ppo,2,749,-32.1
ppo,2,750,-10.0
ppo,2,751,-10.0
ppo,2,752,-10.0
ppo,2,754,-31.8
ppo,2,756,-69.3
ppo,2,757,-10.0
ppo,2,758,-44.7
ppo,2,761,-40.5
ppo,2,762,-10.0
ppo,2,764,-10.0
ppo,2,766,-10.0
ppo,2,769,-35.1
ppo,2,772,-10.0
ppo,2,773,-45.3
ppo,2,778,-10.0
ppo,2,779,-45.3
ppo,2,781,-10.0
ppo,2,783,-10.0
ppo,2,784,-10.0
ppo,2,786,-10.0
ppo,2,787,-10.0
ppo,2,788,-54.0
ppo,2,790,-33.9
ppo,2,791,-10.0
ppo,2,793,-10.0
ppo,2,794,-10.0
ppo,2,795,-49.2
ppo,2,797,-10.0
ppo,2,798,-70.8
ppo,2,799,-41.1
ppo,2,800,-10.0
ppo,2,802,-42.9
ppo,2,803,-49.5
ppo,2,804,-44.4
ppo,2,805,-10.0
ppo,2,806,-42.3
ppo,2,807,-42.0
ppo,2,808,-35.1
ppo,2,809,-10.0
ppo,2,810,-10.0
ppo,2,812,-70.5
ppo,2,814,-54.6
ppo,2,816,-10.0
ppo,2,818,-69.3
ppo,2,819,-54.0
ppo,2,821,-56.4
ppo,2,822,-38.7
ppo,2,823,-10.0
ppo,2,825,-70.5
ppo,2,826,-10.0
ppo,2,827,-44.4
ppo,2,829,-10.0
ppo,2,830,-47.4
ppo,2,831,-10.0
ppo,2,832,-10.0
ppo,2,833,-10.0
ppo,2,834,-65.4
ppo,2,835,-10.0
ppo,2,837,-44.4
ppo,2,838,-10.0
ppo,2,839,-39.0
ppo,2,843,-10.0
ppo,2,844,-61.8
ppo,2,845,-10.0
ppo,2,848,-10.0
ppo,2,849,-48.9
ppo,2,850,-85.5
ppo,2,852,-10.0
ppo,2,853,-45.0
ppo,2,855,-67.2
ppo,2,856,-10.0
ppo,2,857,-33.6
ppo,2,859,-10.0
ppo,2,860,-48.9
ppo,2,862,-10.0
ppo,2,863,-10.0
ppo,2,864,-10.0
ppo,2,865,-42.9
ppo,2,866,-10.0
ppo,2,867,-41.1
ppo,2,870,-10.0
ppo,2,873,-10.0
ppo,2,874,-10.0
ppo,2,875,-40.2
ppo,2,877,-36.0
ppo,2,878,-10.0
ppo,2,879,-10.0
ppo,2,880,-10.0
ppo,2,882,-10.0
ppo,2,885,-48.6
ppo,2,886,-44.7
ppo,2,887,-45.3
ppo,2,889,-42.3
ppo,2,892,-42.0
ppo,2,893,-41.4
ppo,2,894,-42.0
ppo,2,895,-45.3
ppo,2,896,-61.5
ppo,2,898,-31.8
ppo,2,899,-10.0
ppo,2,900,-10.0
ppo,2,902,-10.0
ppo,2,903,-10.0
ppo,2,904,-10.0
ppo,2,908,-43.5
ppo,2,911,-48.6
ppo,2,913,-31.2
ppo,2,916,-10.0
ppo,2,919,-39.6
ppo,2,922,-10.0
ppo,2,923,-10.0
ppo,2,924,-38.7
ppo,2,925,-10.0
ppo,2,927,-10.0
ppo,2,929,-10.0
ppo,2,931,-86.7
ppo,2,932,-45.3
ppo,2,934,-48.6
ppo,2,935,-10.0
ppo,2,937,-38.7
ppo,2,940,-10.0
ppo,2,941,-10.0
ppo,2,942,-10.0
ppo,2,944,-10.0
ppo,2,945,-54.0
ppo,2,946,-41.1
ppo,2,949,-33.0
ppo,2,950,-54.0
ppo,2,951,-10.0
ppo,2,953,-67.8
ppo,2,954,-10.0
ppo,2,955,-30.9
ppo,2,956,-10.0
ppo,2,957,-10.0
ppo,2,959,-25.5
ppo,2,960,-10.0
ppo,2,961,-38.4
ppo,2,963,-45.0
ppo,2,965,-10.0
ppo,2,968,-10.0
ppo,2,969,-42.6
ppo,2,970,-56.7
ppo,2,971,-10.0
ppo,2,972,-35.7
ppo,2,973,-10.0
ppo,2,975,-10.0
ppo,2,977,-10.0
ppo,2,978,-44.7
ppo,2,979,-54.9
ppo,2,980,-51.3
ppo,2,981,-32.1
ppo,2,983,-10.0
ppo,2,985,-10.0
ppo,2,986,-10.0
ppo,2,990,-10.0
ppo,2,991,-48.6
ppo,2,992,-10.0
ppo,2,993,-43.5
ppo,2,995,-10.0
ppo,2,996,-44.4
ppo,2,997,-47.4
ppo,2,998,-41.1
ppo,2,999,-72.6
ppo,2,1000,-42.6
ppo,2,1001,-10.0
ppo,2,1002,-44.4
ppo,2,1005,-48.0
ppo,2,1006,-33.6
ppo,2,1007,-68.1
ppo,2,1009,-10.0
ppo,2,1011,-10.0
ppo,2,1012,-10.0
ppo,2,1013,-47.4
ppo,2,1015,-54.6
ppo,2,1018,-10.0
ppo,2,1020,-35.4
ppo,2,1022,-10.0
ppo,2,1023,-38.7
ppo,2,1024,-10.0
ppo,2,1025,-38.7
ppo,2,1026,-34.2
ppo,2,1028,-31.8
ppo,2,1029,-10.0
ppo,2,1032,-10.0
ppo,2,1036,-10.0
ppo,2,1037,-10.0
ppo,2,1038,-36.3
ppo,2,1041,-60.9
ppo,2,1043,-48.3
ppo,2,1046,-10.0
ppo,2,1047,-67.2
ppo,2,1048,-10.0
ppo,2,1049,-10.0
ppo,2,1052,-48.3
ppo,2,1053,-10.0
ppo,2,1054,-10.0
ppo,2,1055,-72.6
ppo,2,1056,-10.0
ppo,2,1057,-53.4
ppo,2,1059,-10.0
ppo,2,1061,-10.0
ppo,2,1062,-56.7
ppo,2,1063,-10.0
ppo,2,1065,-38.4
ppo,2,1067,-41.1
ppo,2,1070,-10.0
ppo,2,1072,-40.8
ppo,2,1073,-10.0
ppo,2,1075,-10.0
ppo,2,1077,-10.0
ppo,2,1078,-72.6
ppo,2,1079,-49.8
ppo,2,1081,-48.9
ppo,2,1082,-31.2
ppo,2,1083,-69.6
ppo,2,1084,-10.0
ppo,2,1085,-48.6
ppo,2,1087,-67.2
ppo,2,1089,-10.0
ppo,2,1091,-10.0
ppo,2,1092,-10.0
ppo,2,1093,-43.2
ppo,2,1094,-43.2
ppo,2,1095,-10.0
ppo,2,1096,-35.1
ppo,2,1097,-56.7
ppo,2,1098,-64.8
ppo,2,1099,-45.3
ppo,2,1100,-10.0
ppo,2,1102,-40.8
ppo,2,1104,-39.9
ppo,2,1105,-48.6
ppo,2,1107,-44.1
ppo,2,1108,-42.9
ppo,2,1113,-42.0
ppo,2,1114,-10.0
ppo,2,1116,-10.0
ppo,2,1118,-34.2
ppo,2,1120,-10.0
ppo,2,1121,-36.9
ppo,2,1123,-10.0
ppo,2,1124,-10.0
ppo,2,1126,-40.8
ppo,2,1127,-10.0
ppo,2,1128,-10.0
ppo,2,1131,-10.0
ppo,2,1132,-10.0
ppo,2,1133,-25.2
ppo,2,1134,-47.4
ppo,2,1136,-10.0
ppo,2,1137,-10.0
ppo,2,1138,-10.0
ppo,2,1140,-10.0
ppo,2,1142,-10.0
ppo,2,1143,-49.2
ppo,2,1144,-10.0
ppo,2,1146,-31.8
ppo,2,1147,-10.0
ppo,2,1148,-10.0
ppo,2,1150,-10.0
ppo,2,1151,-10.0
ppo,2,1152,-38.1
ppo,2,1155,-49.2
ppo,2,1156,-53.7
ppo,2,1158,-53.7
ppo,2,1159,-87.0
ppo,2,1161,-85.2
ppo,2,1162,-10.0
ppo,2,1163,-10.0
ppo,2,1164,-10.0
ppo,2,1165,-10.0
ppo,2,1167,-44.4
ppo,2,1170,-10.0
ppo,2,1171,-44.7
ppo,2,1173,-30.3
ppo,2,1175,-10.0
ppo,2,1177,-10.0
ppo,2,1178,-34.5
ppo,2,1180,-10.0
ppo,2,1181,-38.7
ppo,2,1182,-10.0
ppo,2,1185,-92.7
ppo,2,1188,-53.4
ppo,2,1190,-10.0
ppo,2,1191,-30.6
ppo,2,1193,-10.0
ppo,2,1194,-10.0
ppo,2,1196,-44.4
ppo,2,1197,-10.0
ppo,2,1198,-25.8
ppo,2,1199,-67.5
ppo,2,1200,-10.0
ppo,2,1201,-67.2
ppo,2,1202,-10.0
ppo,2,1203,-67.2
ppo,2,1206,-10.0
ppo,2,1207,-29.7
ppo,2,1208,-53.4
ppo,2,1209,-10.0
ppo,2,1210,-38.4
ppo,2,1212,-46.5
ppo,2,1213,-10.0
ppo,2,1214,-31.2
ppo,2,1215,-45.3
ppo,2,1218,-40.5
ppo,2,1221,-10.0
ppo,2,1223,-48.3
ppo,2,1227,-41.4
ppo,2,1228,-10.0
ppo,2,1229,-36.9
ppo,2,1230,-10.0
ppo,2,1233,-43.8
ppo,2,1237,-47.7
ppo,2,1241,-33.3
ppo,2,1242,-42.9
ppo,2,1243,-54.0
ppo,2,1246,-10.0
ppo,2,1249,-44.7
ppo,2,1250,-10.0
ppo,2,1252,-61.2
ppo,2,1254,-49.2
ppo,2,1257,-46.2
ppo,2,1258,-10.0
ppo,2,1259,-10.0
ppo,2,1260,-10.0
ppo,2,1264,-10.0
ppo,2,1265,-10.0
ppo,2,1268,-50.7
ppo,2,1272,-10.0
ppo,2,1273,-10.0
ppo,2,1274,-10.0
ppo,2,1275,-72.6
ppo,2,1276,-30.6
ppo,2,1277,-42.9
ppo,2,1278,-10.0
ppo,2,1281,-10.0
ppo,2,1283,-53.7
ppo,2,1284,-38.4
ppo,2,1286,-10.0
ppo,2,1288,-10.0
ppo,2,1290,-10.0
ppo,2,1293,-10.0
ppo,2,1295,-72.3
ppo,2,1297,-40.8
ppo,2,1299,-42.9
ppo,2,1300,-67.5
ppo,2,1301,-10.0
ppo,2,1302,-47.7
ppo,2,1303,-47.7
ppo,2,1304,-72.6
ppo,2,1305,-48.6
ppo,2,1307,-72.3
ppo,2,1308,-44.7
ppo,2,1309,-10.0
ppo,2,1310,-10.0
ppo,2,1312,-10.0
ppo,2,1313,-10.0
ppo,2,1315,-65.1
ppo,2,1316,-10.0
ppo,2,1317,-10.0
ppo,2,1321,-43.2
ppo,2,1322,-38.4
ppo,2,1323,-48.6
ppo,2,1326,-44.4
ppo,2,1327,-10.0
ppo,2,1329,-49.2
ppo,2,1332,-24.6
ppo,2,1333,-10.0
ppo,2,1335,-44.7
ppo,2,1336,-61.5
ppo,2,1337,-10.0
ppo,2,1339,-10.0
ppo,2,1340,-44.4
ppo,2,1341,-43.2
ppo,2,1342,-42.9
ppo,2,1346,-10.0
ppo,2,1348,-46.8
ppo,2,1350,-10.0
ppo,2,1351,-10.0
ppo,2,1352,-41.4
ppo,2,1354,-10.0
ppo,2,1355,-46.8
ppo,2,1356,-10.0
ppo,2,1357,-47.1
ppo,2,1358,-53.7
ppo,2,1359,-34.5
ppo,2,1360,-29.7
ppo,2,1362,-10.0
ppo,2,1364,-44.4
ppo,2,1365,-56.7
ppo,2,1366,-62.1
ppo,2,1369,-10.0
ppo,2,1370,-41.4
ppo,2,1371,-43.2
ppo,2,1372,-10.0
ppo,2,1373,-48.6
ppo,2,1374,-69.6
ppo,2,1375,-38.7
ppo,2,1377,-43.8
ppo,2,1378,-10.0
ppo,2,1379,-10.0
ppo,2,1380,-10.0
ppo,2,1382,-38.7
ppo,2,1384,-10.0
ppo,2,1385,-44.4
ppo,2,1387,-28.5
ppo,2,1388,-44.7
ppo,2,1389,-39.0
ppo,2,1392,-42.0
ppo,2,1394,-10.0
ppo,2,1395,-29.7
ppo,2,1396,-10.0
ppo,2,1397,-10.0
ppo,2,1399,-10.0
ppo,2,1400,-10.0
ppo,2,1402,-10.0
ppo,2,1403,-10.0
ppo,2,1404,-10.0
ppo,2,1405,-34.2
ppo,2,1407,-70.5
ppo,2,1408,-25.8
ppo,2,1410,-30.6
ppo,2,1413,-61.8
ppo,2,1415,-10.0
ppo,2,1418,-10.0
ppo,2,1419,-10.0
ppo,2,1422,-10.0
ppo,2,1424,-30.9
ppo,2,1425,-43.2
ppo,2,1427,-49.2
ppo,2,1428,-10.0
ppo,2,1429,-10.0
ppo,2,1430,-10.0
ppo,2,1431,-54.0
ppo,2,1432,-10.0
ppo,2,1433,-10.0
ppo,2,1434,-10.0
ppo,2,1435,-10.0
ppo,2,1436,-10.0
ppo,2,1437,-10.0
ppo,2,1438,-31.5
ppo,2,1440,-61.8
ppo,2,1444,-29.7
ppo,2,1448,-10.0
ppo,2,1451,-10.0
ppo,2,1454,-10.0
ppo,2,1456,-10.0
ppo,2,1458,-10.0
ppo,2,1459,-44.4
ppo,2,1460,-54.0
ppo,2,1462,-10.0
ppo,2,1465,-28.2
ppo,2,1466,-10.0
ppo,2,1467,-42.3
ppo,2,1468,-45.3
ppo,2,1470,-10.0
ppo,2,1472,-44.1
ppo,2,1473,-10.0
ppo,2,1474,-10.0
ppo,2,1475,-69.6
ppo,2,1476,-34.5
ppo,2,1477,-65.4
ppo,2,1478,-35.7
ppo,2,1479,-47.1
ppo,2,1482,-10.0
ppo,2,1483,-30.9
ppo,2,1484,-48.9
ppo,2,1485,-10.0
ppo,2,1486,-33.6
ppo,2,1487,-51.3
ppo,2,1488,-10.0
ppo,2,1489,-48.9
ppo,2,1490,-10.0
ppo,2,1492,-44.4
ppo,2,1493,-10.0
ppo,2,1494,-10.0
ppo,2,1495,-10.0
ppo,2,1497,-10.0
ppo,2,1499,-47.1
ppo,2,1500,-10.0
ppo,2,1501,-10.0
ppo,2,1502,-51.3
ppo,2,1503,-33.6
ppo,2,1506,-10.0
ppo,2,1507,-34.2
ppo,2,1508,-44.4
ppo,2,1510,-39.9
ppo,2,1511,-34.2
ppo,2,1512,-41.1
ppo,2,1513,-10.0
ppo,2,1514,-49.2
ppo,2,1517,-39.6
ppo,2,1519,-10.0
ppo,2,1520,-29.7
ppo,2,1521,-48.9
ppo,2,1522,-47.4
ppo,2,1523,-48.9
ppo,2,1524,-46.8
ppo,2,1525,-10.0
ppo,2,1526,-10.0
ppo,2,1527,-10.0
ppo,2,1528,-10.0
ppo,2,1529,-10.0
ppo,2,1530,-10.0
ppo,2,1531,-10.0
ppo,2,1532,-10.0
ppo,2,1533,-29.7
ppo,2,1535,-45.0
ppo,2,1536,-10.0
ppo,2,1537,-28.8
ppo,2,1540,-61.5
ppo,2,1541,-42.3
ppo,2,1543,-10.0
ppo,2,1544,-43.5
ppo,2,1545,-25.2
ppo,2,1546,-46.8
ppo,2,1548,-44.1
ppo,2,1552,-71.7
ppo,2,1553,-10.0
ppo,2,1554,-54.0
ppo,2,1556,-43.2
ppo,2,1557,-10.0
ppo,2,1560,-10.0
ppo,2,1562,-41.1
ppo,2,1563,-10.0
ppo,2,1564,-10.0
ppo,2,1565,-10.0
ppo,2,1566,-35.7
ppo,2,1568,-10.0
ppo,2,1569,-41.1
ppo,2,1570,-10.0
ppo,2,1572,-25.5
ppo,2,1574,-25.5
ppo,2,1575,-43.2
ppo,2,1576,-10.0
ppo,2,1577,-10.0
ppo,2,1578,-42.6
ppo,2,1579,-10.0
ppo,2,1580,-10.0
ppo,2,1581,-30.9
ppo,2,1582,-10.0
ppo,2,1586,-10.0
ppo,2,1588,-10.0
ppo,2,1589,-45.3
ppo,2,1591,-10.0
ppo,2,1594,-10.0
ppo,2,1595,-10.0
ppo,2,1596,-42.0
ppo,2,1597,-40.2
ppo,2,1599,-34.8
ppo,2,1600,-93.3
ppo,2,1601,-10.0
ppo,2,1602,-10.0
ppo,2,1603,-10.0
ppo,2,1604,-10.0
ppo,2,1606,-10.0
ppo,2,1607,-45.3
ppo,2,1608,-44.4
ppo,2,1609,-10.0
ppo,2,1610,-49.2
ppo,2,1611,-31.5
ppo,2,1612,-68.1
ppo,2,1613,-10.0
ppo,2,1614,-10.0
ppo,2,1615,-10.0
ppo,2,1616,-10.0
ppo,2,1618,-30.3
ppo,2,1619,-10.0
ppo,2,1620,-10.0
ppo,2,1621,-45.3
ppo,2,1622,-10.0
ppo,2,1623,-10.0
ppo,2,1625,-10.0
ppo,2,1626,-10.0
ppo,2,1627,-10.0
ppo,2,1628,-10.0
ppo,2,1630,-69.3
ppo,2,1631,-10.0
ppo,2,1632,-43.2
ppo,2,1636,-10.0
ppo,2,1638,-28.5
ppo,2,1641,-10.0
ppo,2,1642,-44.7
ppo,2,1645,-10.0
ppo,2,1648,-66.9
ppo,2,1649,-43.2
ppo,2,1650,-10.0
ppo,2,1651,-64.8
ppo,2,1652,-44.4
ppo,2,1653,-48.6
ppo,2,1654,-10.0
ppo,2,1655,-10.0
ppo,2,1658,-72.0
ppo,2,1659,-45.3
ppo,2,1660,-29.7
ppo,2,1661,-10.0
ppo,2,1662,-48.9
ppo,2,1663,-30.9
ppo,2,1665,-10.0
ppo,2,1666,-10.0
ppo,2,1667,-10.0
ppo,2,1669,-10.0
ppo,2,1670,-56.7
ppo,2,1674,-10.0
ppo,2,1675,-45.3
ppo,2,1676,-10.0
ppo,2,1677,-51.3
ppo,2,1679,-62.1
ppo,2,1682,-25.2
ppo,2,1683,-31.5
ppo,2,1684,-30.9
ppo,2,1685,-44.4
ppo,2,1688,-10.0
ppo,2,1692,-31.2
ppo,2,1693,-10.0
ppo,2,1694,-10.0
ppo,2,1695,-68.1
ppo,2,1697,-10.0
ppo,2,1698,-10.0
ppo,2,1699,-51.3
ppo,2,1701,-10.0
ppo,2,1703,-10.0
ppo,2,1705,-49.5
ppo,2,1706,-47.7
ppo,2,1707,-48.6
ppo,2,1708,-48.6
ppo,2,1709,-33.6
ppo,2,1710,-54.0
ppo,2,1712,-10.0
ppo,2,1713,-10.0
ppo,2,1714,-10.0
ppo,2,1716,-10.0
ppo,2,1718,-38.7
ppo,2,1722,-10.0
ppo,2,1724,-10.0
ppo,2,1727,-35.1
ppo,2,1729,-10.0
ppo,2,1730,-47.1
ppo,2,1731,-10.0
ppo,2,1733,-10.0
ppo,2,1734,-70.8
ppo,2,1737,-10.0
ppo,2,1739,-28.5
ppo,2,1740,-10.0
ppo,2,1741,-10.0
ppo,2,1742,-87.0
ppo,2,1744,-10.0
ppo,2,1746,-30.6
ppo,2,1749,-10.0
ppo,2,1750,-56.7
ppo,2,1751,-41.1
ppo,2,1753,-10.0
ppo,2,1754,-41.1
ppo,2,1755,-32.1
ppo,2,1758,-10.0
ppo,2,1762,-10.0
ppo,2,1763,-45.3
ppo,2,1764,-31.2
ppo,2,1765,-10.0
ppo,2,1766,-78.6
ppo,2,1767,-40.2
ppo,2,1768,-10.0
ppo,2,1769,-43.2
ppo,2,1770,-10.0
ppo,2,1772,-10.0
ppo,2,1773,-10.0
ppo,2,1774,-36.9
ppo,2,1775,-10.0
ppo,2,1776,-10.0
ppo,2,1777,-39.0
ppo,2,1778,-10.0
ppo,2,1779,-44.1
ppo,2,1780,-30.6
ppo,2,1781,-53.7
ppo,2,1784,-72.0
ppo,2,1785,-36.3
ppo,2,1786,-10.0
ppo,2,1788,-31.8
ppo,2,1789,-44.1
ppo,2,1790,-10.0
ppo,2,1791,-40.2
ppo,2,1792,-10.0
ppo,2,1795,-10.0
ppo,2,1801,-43.8
ppo,2,1802,-10.0
ppo,2,1803,-10.0
ppo,2,1804,-40.2
ppo,2,1805,-10.0
ppo,2,1806,-38.4
ppo,2,1807,-72.6
ppo,2,1808,-10.0
ppo,2,1809,-38.7
ppo,2,1810,-30.9
ppo,2,1811,-69.6
ppo,2,1812,-47.4
ppo,2,1813,-62.1
ppo,2,1814,-48.6
ppo,2,1815,-10.0
ppo,2,1816,-10.0
ppo,2,1817,-61.8
ppo,2,1818,-10.0
ppo,2,1819,-10.0
ppo,2,1820,-10.0
ppo,2,1821,-10.0
ppo,2,1822,-10.0
ppo,2,1823,-10.0
ppo,2,1825,-10.0
ppo,2,1826,-44.4
ppo,2,1827,-10.0
ppo,2,1828,-10.0
ppo,2,1829,-41.4
ppo,2,1830,-10.0
ppo,2,1833,-56.1
ppo,2,1834,-54.9
ppo,2,1835,-10.0
ppo,2,1836,-10.0
ppo,2,1837,-42.3
ppo,2,1839,-10.0
ppo,2,1840,-42.3
ppo,2,1841,-10.0
ppo,2,1844,-43.5
ppo,2,1846,-10.0
ppo,2,1847,-10.0
ppo,2,1848,-41.1
ppo,2,1850,-10.0
ppo,2,1851,-10.0
ppo,2,1852,-10.0
ppo,2,1854,-10.0
ppo,2,1855,-10.0
ppo,2,1856,-10.0
ppo,2,1857,-10.0
ppo,2,1859,-10.0
ppo,2,1861,-10.0
ppo,2,1862,-25.2
ppo,2,1867,-10.0
ppo,2,1868,-54.9
ppo,2,1869,-93.3
ppo,2,1870,-36.3
ppo,2,1873,-72.0
ppo,2,1874,-10.0
ppo,2,1876,-10.0
ppo,2,1877,-10.0
ppo,2,1878,-10.0
ppo,2,1879,-10.0
ppo,2,1880,-62.1
ppo,2,1881,-35.7
ppo,2,1882,-10.0
ppo,2,1884,-10.0
ppo,2,1885,-10.0
ppo,2,1886,-44.1
ppo,2,1887,-56.7
ppo,2,1888,-44.4
ppo,2,1889,-38.4
ppo,2,1891,-10.0
ppo,2,1893,-10.0
ppo,2,1894,-42.0
ppo,2,1895,-33.6
ppo,2,1896,-54.9
ppo,2,1897,-35.7
ppo,2,1898,-10.0
ppo,2,1899,-10.0
ppo,2,1900,-38.7
ppo,2,1901,-10.0
ppo,2,1902,-43.2
ppo,2,1903,-10.0
ppo,2,1905,-10.0
ppo,2,1907,-10.0
ppo,2,1908,-45.3
ppo,2,1914,-10.0
ppo,2,1916,-28.5
ppo,2,1917,-10.0
ppo,2,1919,-10.0
ppo,2,1922,-10.0
ppo,2,1923,-10.0
ppo,2,1926,-46.5
ppo,2,1927,-93.3
ppo,2,1928,-10.0
ppo,2,1929,-78.6
ppo,2,1930,-10.0
ppo,2,1931,-10.0
ppo,2,1932,-10.0
ppo,2,1935,-10.0
ppo,2,1936,-38.1
ppo,2,1937,-41.1
ppo,2,1939,-10.0
ppo,2,1941,-10.0
ppo,2,1942,-54.0
ppo,2,1943,-10.0
ppo,2,1945,-42.6
ppo,2,1947,-42.9
ppo,2,1949,-10.0
ppo,2,1950,-54.9
ppo,2,1952,-10.0
ppo,2,1954,-42.6
ppo,2,1957,-10.0
ppo,2,1958,-10.0
ppo,2,1959,-44.4
ppo,2,1960,-10.0
ppo,2,1962,-47.1
ppo,2,1963,-10.0
ppo,2,1964,-49.2
ppo,2,1965,-56.7
ppo,2,1966,-62.1
ppo,2,1970,-34.2
ppo,2,1971,-51.3
ppo,2,1973,-10.0
ppo,2,1975,-10.0
ppo,2,1977,-36.6
ppo,2,1978,-35.1
ppo,2,1981,-66.6
ppo,2,1982,-28.8
ppo,2,1983,-10.0
ppo,2,1985,-10.0
ppo,2,1986,-10.0
ppo,2,1988,-10.0
ppo,2,1992,-36.0
ppo,2,1993,-25.8
ppo,2,1995,-45.0
ppo,2,1998,-10.0
ppo,2,1999,-41.1
ppo,2,2001,-10.0
ppo,2,2002,-45.3
ppo,2,2003,-10.0
ppo,2,2006,-10.0
ppo,2,2009,-10.0
ppo,2,2010,-53.7
ppo,2,2012,-42.6
ppo,2,2016,-46.2
ppo,2,2018,-10.0
ppo,2,2020,-39.9
ppo,2,2021,-35.7
ppo,2,2022,-10.0
ppo,2,2023,-10.0
ppo,2,2024,-10.0
ppo,2,2025,-10.0
ppo,2,2027,-67.8
ppo,2,2028,-10.0
ppo,2,2029,-10.0
ppo,2,2030,-10.0
ppo,2,2031,-44.4
ppo,2,2032,-48.6
ppo,2,2035,-38.1
ppo,2,2036,-10.0
ppo,2,2037,-72.6
ppo,2,2038,-87.0
ppo,2,2039,-10.0
ppo,2,2040,-10.0
ppo,2,2041,-10.0
ppo,2,2042,-10.0
ppo,2,2046,-10.0
ppo,2,2047,-41.1
ppo,2,2049,-10.0
ppo,2,2052,-69.0
ppo,2,2053,-10.0
ppo,2,2055,-10.0
ppo,2,2056,-10.0
ppo,2,2057,-10.0
ppo,2,2058,-10.0
ppo,2,2061,-10.0
ppo,2,2063,-10.0
ppo,2,2064,-30.6
ppo,2,2065,-44.4
ppo,2,2066,-10.0
ppo,2,2067,-49.5
ppo,2,2068,-69.6
ppo,2,2069,-10.0
ppo,2,2070,-10.0
ppo,2,2072,-46.5
ppo,2,2073,-48.9
ppo,2,2078,-24.6
ppo,2,2079,-10.0
ppo,2,2081,-39.9
ppo,2,2082,-10.0
ppo,2,2083,-42.9
ppo,2,2088,-10.0
ppo,2,2092,-10.0
ppo,2,2094,-40.8
ppo,2,2096,-10.0
ppo,2,2097,-31.5
ppo,2,2098,-42.9
ppo,2,2099,-10.0
ppo,2,2100,-10.0
ppo,2,2102,-10.0
ppo,2,2103,-51.3
ppo,2,2105,-36.6
ppo,2,2107,-10.0
ppo,2,2109,-10.0
ppo,2,2110,-10.0
ppo,2,2112,-10.0
ppo,2,2113,-10.0
ppo,2,2115,-29.4
ppo,2,2116,-10.0
ppo,2,2117,-10.0
ppo,2,2118,-30.9
ppo,2,2119,-10.0
ppo,2,2120,-10.0
ppo,2,2122,-10.0
ppo,2,2123,-28.8
ppo,2,2125,-22.8
ppo,2,2126,-10.0
ppo,2,2127,-10.0
ppo,2,2130,-10.0
ppo,2,2131,-10.0
