#{"t_start": 1786828163.5632281, "env_id": "None"}
r,l,t
-10.0,15,155.247481
-10.0,6,155.27919
-53.1,2,155.294861
-10.0,32,155.433534
-10.0,12,155.489719
-10.0,4,155.512892
-19.2,23,155.660062
-27.9,64,155.926983
-23.1,47,156.137699
-38.4,7,156.157494
-24.0,25,156.274127
-2.7,143,156.694311
-10.0,34,156.793641
-10.0,69,156.978419
-35.7,33,157.11704
-83.1,9,157.165772
-10.0,20,157.248593
-10.0,12,157.299442
-10.0,6,157.328466
-10.0,9,157.365882
-10.0,76,157.629721
-10.0,62,157.845996
-34.8,41,158.00437
-10.0,66,158.357989
-10.0,3,158.370096
-10.0,18,158.460676
-10.0,2,158.477072
-10.0,49,164.331774
-22.2,72,164.463964
-10.0,5,164.477807
-62.4,25,164.541939
-49.5,1,164.544401
-38.7,34,164.611763
-40.2,8,164.630388
-37.2,21,164.68526
-37.5,5,164.696559
-37.5,19,164.738597
-0.3,77,164.899162
-10.0,4,164.918141
-47.7,13,164.957937
-30.6,4,164.967953
-27.0,53,165.084218
-10.0,64,165.256209
-35.7,1,165.260297
-10.0,11,165.289602
-10.0,27,165.351827
-34.8,4,165.37212
-10.0,106,165.632054
-10.0,24,165.687469
-10.0,42,165.796051
-10.0,30,165.88764
-10.0,16,165.925694
-10.0,144,166.261831
-10.0,8,166.284106
-10.0,10,166.325699
-40.5,25,166.390994
-34.8,44,166.513926
-10.0,24,166.593569
-31.5,19,166.678797
-10.0,4,166.693032
-10.0,49,166.947463
-10.0,70,167.167381
-41.1,8,167.206295
-35.1,21,167.273681
-39.6,9,167.2974
-38.4,24,167.36113
-10.0,41,167.493273
-10.0,64,167.661257
-37.2,6,167.679382
-10.0,16,167.720039
-10.0,27,167.799995
-90.3,11,167.834098
-27.3,33,167.916923
-10.0,2,167.925631
-10.0,25,168.011148
-10.0,6,168.029313
-10.0,2,168.033875
-17.1,56,168.181965
-10.0,7,168.215653
-10.0,30,168.293047
-41.4,11,168.322195
-10.0,42,168.435621
-36.0,9,168.474986
-10.0,5,168.48812
-37.2,21,168.540135
-10.0,53,168.68268
-42.0,5,168.707633
-10.0,78,168.904771
-10.0,12,168.937991
-30.0,57,169.071562
-47.4,8,169.105085
-10.0,11,169.135403
-10.0,42,169.245237
-47.4,5,169.2574
-62.1,12,169.308764
-10.0,3,169.322546
-10.0,34,169.402408
-10.0,53,169.55191
-10.0,15,169.6002
-10.0,38,169.708679
-10.0,22,174.804166
-47.4,26,174.856143
-10.0,5,174.871042
-10.0,42,174.959345
-10.0,3,174.963449
-3.9,150,175.233027
-10.0,39,175.326372
-10.0,51,175.428129
-10.0,34,175.504727
-10.0,1,175.507292
-10.0,6,175.531532
-10.0,90,175.828412
-26.1,17,175.886452
-33.6,6,175.913105
-10.0,5,175.944139
-84.3,5,175.964307
-36.6,35,176.127841
-10.0,10,176.179005
-34.8,65,176.550622
-73.5,18,176.655113
-38.4,3,176.679511
-10.0,6,176.723944
-33.0,3,176.751349
-10.0,62,177.109567
-10.0,53,177.339354
-22.2,83,177.706005
-13.5,68,177.950451
-55.2,6,177.974224
-21.9,35,178.101507
-10.0,19,178.172711
-39.6,6,178.20242
-42.6,7,178.320495
-45.3,15,178.390998
-37.5,24,178.49397
-10.0,6,178.527496
-10.0,40,178.674457
-10.0,119,179.001211
-10.0,13,179.033463
-10.0,14,179.086651
-10.0,84,179.302642
-36.3,39,179.41181
-10.0,89,179.667583
-30.9,3,179.685021
-36.3,17,179.730031
-46.8,53,179.873608
-10.0,41,179.969369
-10.0,14,180.019369
-10.0,13,180.051276
-10.0,6,180.068121
-10.0,7,180.087659
-10.0,5,180.11574
-10.0,86,180.382054
-36.6,28,180.477131
-34.2,14,180.522435
-27.6,5,180.54646
-33.6,16,180.600678
-10.0,52,180.777164
-29.7,46,180.890684
-10.0,51,181.043086
-25.2,22,181.103148
-10.0,42,181.198235
-24.0,7,181.216903
-10.0,16,181.271483
-10.0,28,181.359648
-63.0,9,181.383013
-30.6,37,186.538303
-10.0,16,186.575513
-27.0,26,186.627089
5.4,182,187.08559
-10.0,49,187.211464
-10.0,13,187.258314
-39.6,10,187.283014
-43.8,11,187.320533
-10.0,60,187.507817
-10.0,53,187.668844
-10.0,17,187.717088
-30.3,7,187.737262
-58.8,13,187.773803
-44.7,35,187.888148
-56.1,22,187.943423
-30.6,29,188.012715
-28.8,1,188.016664
-49.2,20,188.086412
10.8,178,188.526569
-10.0,8,188.549422
-37.2,11,188.586126
-27.6,8,188.623706
-10.0,28,188.71683
-10.0,123,188.997295
-20.7,39,189.095354
-10.0,28,189.187581
-10.0,54,189.309147
-46.8,25,189.363961
-10.0,28,189.425107
-10.0,4,189.444544
-13.2,43,189.573675
-58.8,10,189.604771
-10.0,16,189.646098
-35.4,20,189.789759
-20.7,44,189.903995
-10.0,60,190.066749
-10.0,50,190.196501
-23.4,9,190.230353
-19.5,22,190.287474
-38.4,7,190.306061
-10.0,11,190.333433
-32.7,13,190.378717
-10.0,30,190.457305
-59.1,12,190.495416
-29.7,19,190.544687
-10.0,8,190.579666
-43.8,91,190.854255
-10.0,23,190.929924
-35.4,20,190.988151
-39.3,14,191.040892
-60.3,7,191.064603
-10.0,21,191.115758
-10.0,14,191.159137
-10.0,38,191.28133
-10.0,48,191.412216
-49.2,17,191.468412
-31.5,25,191.530262
-10.0,17,191.587835
-31.2,11,191.627404
-10.0,4,191.642143
-35.7,11,191.677778
-30.6,44,191.811095
-87.9,19,191.858246
-10.0,42,191.955786
-10.0,1,191.958799
-37.2,6,191.989817
-10.0,63,196.502107
-54.6,8,196.57324
-58.2,14,196.606786
-15.3,87,196.795203
-44.4,1,196.797669
-18.9,24,196.842666
-86.4,24,196.890624
-10.0,138,197.202666
-36.6,6,197.223393
-10.0,22,197.27837
-36.6,8,197.302137
-10.0,10,197.339515
-60.9,3,197.350027
-10.0,1,197.35279
-38.7,1,197.355299
-39.3,21,197.423101
-39.3,4,197.43564
-50.7,39,197.528246
-10.0,21,197.574239
-10.0,25,197.655161
-10.0,68,197.82235
-25.8,49,197.934912
-17.1,30,197.998298
-10.0,68,198.278531
-41.1,26,198.383236
-41.1,6,198.405797
-10.0,60,198.672765
-32.7,43,198.980455
-10.0,9,199.038483
-39.6,13,199.135752
-16.2,70,199.504215
-10.0,24,199.659249
-10.0,15,199.740319
-35.1,3,199.76327
-10.0,5,199.784682
-10.0,92,200.185817
-10.0,60,200.352262
-39.3,14,200.388706
-34.5,23,200.449962
-10.0,33,200.565609
-10.0,18,200.636937
-24.6,40,200.743202
-45.9,31,200.825995
-10.0,6,200.856371
-44.1,16,200.914009
-26.7,63,201.082175
-40.8,97,201.323704
-55.2,79,201.538036
-48.0,83,201.751497
-70.2,3,201.757255
-32.4,14,201.792387
-23.1,39,202.007337
-37.8,12,202.037703
-10.0,9,202.059972
-32.1,51,202.18753
-10.0,12,202.230619
-23.4,57,202.375057
-10.0,42,202.483922
-54.3,3,202.492792
9.3,116,202.804549
-59.7,18,207.151344
-10.0,38,207.234504
-55.5,22,207.275935
-10.0,21,207.32347
-34.2,35,207.393572
8.7,126,207.630687
-46.2,9,207.647869
-10.0,6,207.672538
-10.0,5,207.68591
-10.0,75,207.836783
-48.3,4,207.846179
-33.6,37,207.932799
-10.0,7,207.948593
-10.0,66,208.084571
-31.5,15,208.130495
-27.3,6,208.157224
-10.0,8,208.182703
-34.2,35,208.26505
-42.9,20,208.398357
-44.1,1,208.413199
-34.2,24,208.482534
-10.0,16,208.520613
-36.9,5,208.532754
-25.8,20,208.597407
-10.0,88,208.83608
-10.0,14,208.867443
-10.0,78,209.055302
-17.4,29,209.146643
-33.3,24,209.244868
-42.0,8,209.276057
-10.0,3,209.290654
-41.7,68,209.561798
-51.6,18,209.615896
-57.6,33,209.735401
-10.0,9,209.761263
-10.0,2,209.773525
-10.0,27,209.880947
-42.9,1,209.884409
-19.8,54,210.079225
-10.0,34,210.206642
-10.0,7,210.236598
-69.0,33,210.323533
-10.0,28,210.408152
-10.0,5,210.440126
-34.8,127,210.768658
-10.0,24,210.832859
-10.0,13,210.866538
-10.0,25,210.940672
-35.1,12,210.979961
-10.0,37,211.077411
-30.0,6,211.094408
-32.7,72,211.296315
-57.3,34,211.382197
-45.6,6,211.399499
-43.2,8,211.420827
-62.7,19,211.486278
-10.0,31,211.572737
-45.0,16,211.701164
-10.0,2,211.710218
-10.0,10,211.749317
-67.2,62,211.917139
-18.6,35,211.99966
-10.0,3,212.009637
-10.0,21,212.082294
-10.0,46,212.19455
-10.0,3,212.203961
-10.0,13,212.234053
-10.0,25,212.318949
-72.0,72,212.493156
-43.5,12,212.525508
-66.3,16,212.563131
-40.8,28,212.645733
-10.0,49,217.189667
-10.0,20,217.223885
-10.0,22,217.269482
-6.6,117,217.492106
-54.9,7,217.506464
-10.0,40,217.585978
-66.6,4,217.59436
-35.7,20,217.64753
-10.0,32,217.713706
-37.5,32,217.793615
-27.0,14,217.827241
-10.0,38,217.926087
-33.6,8,217.942961
-29.1,45,218.038828
-10.0,2,218.046198
-60.3,25,218.111669
-10.0,98,218.341671
-29.1,19,218.393697
-10.0,33,218.46553
-10.0,7,218.568091
-62.1,30,218.68424
-38.4,24,218.783662
-15.0,99,219.151871
-48.0,21,219.248761
-10.0,93,219.626849
-10.0,5,219.652658
-10.0,23,219.756537
-18.9,59,220.216352
-40.2,29,220.41482
-30.3,57,220.682006
-10.0,16,220.752495
-77.7,27,220.883769
-29.7,49,221.055147
-10.0,19,221.110364
-10.0,12,221.145411
-10.0,13,221.196567
-39.0,15,221.252887
-10.0,33,221.341305
-25.5,66,221.518137
-10.0,4,221.544287
-10.0,11,221.576062
-10.0,54,221.730433
-42.3,22,221.789526
-28.2,19,221.858829
-57.6,14,221.898805
-10.0,139,222.230891
-10.0,41,222.340272
-10.0,76,222.532376
-43.5,7,222.547445
-10.0,33,222.63305
-37.5,17,222.673312
-41.4,12,222.798225
-46.5,2,222.804928
-10.0,13,222.86717
-10.0,8,222.888444
-10.0,10,222.925671
-11.1,92,223.153194
-10.0,38,223.247782
-10.0,21,223.300647
-10.0,4,223.319837
-10.0,30,223.404837
-10.0,19,223.454112
-10.0,3,223.463588
-10.0,5,223.481978
-10.0,10,223.515029
-39.3,4,223.526447
-36.3,29,227.675628
-10.0,18,227.725161
-61.2,29,227.785518
-50.1,14,227.810139
-39.0,15,227.840746
-39.9,6,227.857205
-10.0,29,227.929485
-10.0,29,227.982727
-10.0,29,228.041485
-10.0,95,228.262111
-67.8,17,228.295564
-10.0,30,228.356449
-33.0,20,228.408417
-10.0,15,228.452858
-10.0,10,228.48629
-10.0,129,228.780398
-10.0,22,228.833114
-24.0,17,228.96057
-10.0,25,229.048219
-10.0,14,229.104795
-10.0,10,229.138359
-35.1,5,229.169401
-34.5,33,229.289477
-62.7,16,229.344341
-10.0,7,229.371911
-14.7,81,229.635664
-18.0,75,229.824707
-10.0,90,230.079031
-29.7,30,230.149709
-10.0,3,230.167716
-35.1,14,230.221892
-15.9,55,230.373547
-26.4,25,230.445984
-41.7,24,230.522843
-29.1,48,230.643442
-10.0,55,230.778013
-10.0,8,230.797933
-64.8,47,230.939823
-48.3,3,230.949218
-54.9,24,231.015565
-10.0,24,231.08107
-53.1,2,231.09242
-38.4,7,231.123171
-48.9,17,231.169569
-43.8,6,231.186441
-28.8,8,231.221087
-10.0,23,231.28691
-39.9,19,231.328534
-10.0,12,231.360715
-10.0,38,231.479598
-10.0,83,231.676592
-10.0,74,231.84805
-10.0,3,231.85763
-10.0,4,231.881883
-43.2,1,231.886325
-10.0,84,232.093543
-10.0,58,232.253734
-10.0,30,232.352988
-30.9,35,232.436203
-10.0,35,232.516787
-66.0,13,232.546771
-49.8,1,232.55586
-10.0,39,232.670732
-41.4,28,232.738224
-36.0,18,232.783602
-66.9,5,232.806303
-10.0,13,232.849607
-35.7,11,232.882407
-44.4,19,232.924222
-28.5,40,233.046896
-10.0,4,233.057688
-10.0,61,237.171516
-10.0,28,237.232629
-10.0,8,237.257046
-28.2,54,237.35754
-10.0,2,237.365625
-60.3,27,237.419386
-10.0,34,237.511921
-10.0,30,237.579099
-10.0,28,237.638937
-10.0,16,237.669712
-32.1,13,237.712689
-10.0,119,237.959108
-10.0,4,237.968778
-30.3,4,237.981531
-10.0,23,238.051333
-19.5,13,238.087684
-10.0,15,238.13087
-10.0,58,238.255375
-10.0,24,238.337293
-10.0,4,238.349697
-10.0,31,238.41744
-10.0,2,238.425359
-10.0,19,238.488468
-27.6,46,238.599899
-76.5,8,238.619579
-32.1,45,238.732654
-10.0,1,238.746802
-10.0,6,238.765872
-36.9,26,238.8424
-10.0,7,238.856722
-40.2,30,238.955678
-10.0,9,238.978004
-10.0,65,239.23162
-31.8,52,239.417781
-30.3,37,239.693198
-10.0,17,239.783908
-10.0,59,240.224208
-10.0,2,240.238008
-19.8,83,240.696178
-27.6,13,240.749355
-22.8,11,240.79812
-10.0,1,240.803984
-38.1,36,240.971548
-10.0,123,241.437199
-10.0,53,241.606841
-39.3,21,241.693052
-10.0,55,241.921198
-10.0,39,242.022483
-29.7,50,242.154211
1.5,113,242.460377
-10.0,12,242.51172
-38.4,15,242.55888
-47.7,8,242.584541
-10.0,80,242.7857
-10.0,4,242.806792
-10.0,50,242.936
-59.4,21,242.997119
-38.4,14,243.034537
-10.0,31,243.123052
-58.2,15,243.15968
-28.5,11,243.186655
-10.0,20,243.239001
-10.0,92,243.48437
-33.6,3,243.494027
-84.3,10,243.516862
-10.0,30,247.669201
-10.0,20,247.72188
-35.7,38,247.795792
-26.7,8,247.810925
-10.0,24,247.87107
-10.0,33,247.952615
-10.0,33,248.03326
-10.0,29,248.104454
-10.0,24,248.151923
-59.7,20,248.208798
-10.0,32,248.285294
-10.0,36,248.361333
-10.0,101,248.584348
-27.0,73,248.791305
-43.5,4,248.806418
-10.0,24,248.864788
-10.0,38,248.954715
-10.0,9,248.988337
-38.7,10,249.018405
-40.2,14,249.051402
-10.0,24,249.115275
-30.9,17,249.171402
-10.0,24,249.229212
-40.2,72,249.392457
-32.4,10,249.417619
-40.5,15,249.469913
-54.3,44,249.579399
-29.1,53,249.703017
-32.4,101,249.940748
-59.7,8,249.969099
-10.0,3,249.980373
-40.5,14,250.011806
-10.0,24,250.064827
-10.0,24,250.149919
-18.9,40,250.346531
-10.0,64,250.511462
-10.0,30,250.587503
-59.7,7,250.620882
-28.2,19,250.667549
-10.0,31,250.747423
-42.3,40,250.842427
-10.0,11,250.893314
-36.6,13,250.930596
-42.9,37,251.028241
-16.5,67,251.180155
-10.0,6,251.204886
-10.0,106,251.482318
-38.4,7,251.500956
-10.0,12,251.530099
-10.0,6,251.556163
-10.0,10,251.589307
-44.7,16,251.635546
-10.0,10,251.657459
-10.0,37,251.766199
-10.0,10,251.788504
-21.9,76,251.977055
-10.0,13,252.007627
-38.7,16,252.068885
-10.0,3,252.081209
-29.4,10,252.114403
-37.8,33,252.199578
-10.0,14,252.25285
-10.0,6,252.271753
-10.0,3,252.281902
0.3,132,252.600518
-10.0,6,252.625232
-28.5,47,252.73206
-33.3,17,252.772459
-43.2,20,256.720156
-56.4,21,256.774539
-10.0,37,256.927533
-10.0,1,256.930038
-28.2,6,256.942052
-29.4,37,257.035354
-10.0,31,257.094384
-55.2,35,257.172415
-47.7,4,257.182277
-21.0,17,257.236639
-68.7,14,257.275937
-43.8,3,257.285945
-10.0,44,257.378223
-10.0,56,257.514668
-10.0,43,257.6281
-10.0,10,257.65313
-33.3,31,257.721979
-10.0,30,257.812511
-35.7,16,257.860462
-30.9,48,257.970705
-10.0,35,258.050748
-10.0,54,258.198439
-37.5,5,258.214142
-39.0,12,258.241374
-10.0,25,258.294412
-10.0,54,258.450702
-10.0,13,258.490667
-15.9,34,258.57799
-51.9,8,258.598057
-10.0,1,258.607278
-25.2,32,258.722767
-10.0,24,258.826993
-10.0,24,258.918364
-9.6,53,259.158837
-10.0,11,259.207652
-89.4,14,259.276245
-61.5,20,259.38075
-42.3,22,259.541049
-10.0,97,260.282382
-15.3,27,260.420649
-81.0,42,260.612349
-10.0,77,260.923927
-10.0,17,260.974595
-51.3,19,261.045275
-10.0,9,261.074338
-10.0,93,261.397231
-10.0,51,261.581326
-10.0,8,261.604002
-10.0,7,261.62602
-10.0,72,261.856517
-51.3,62,262.020886
-10.0,5,262.034046
-18.3,43,262.147378
-68.7,57,262.315713
-10.0,8,262.34278
-10.0,18,262.396417
-10.0,64,262.561085
-10.0,66,262.735518
-10.0,6,262.748974
-35.4,2,262.757133
-10.0,1,262.760072
-34.2,8,262.787451
-45.6,8,262.818149
-54.0,10,262.84602
-27.9,45,262.956153
-69.3,12,263.001861
-38.7,43,263.104908
-10.0,20,263.162508
-27.3,29,263.232634
-10.0,20,263.300273
-46.5,2,263.305876
-10.0,50,267.905285
-42.9,21,268.001364
-10.0,17,268.044773
-10.0,17,268.078347
-10.0,6,268.08904
-53.1,7,268.102689
-10.0,22,268.160673
-39.6,11,268.188489
-83.7,7,268.203718
-10.0,63,268.329415
-10.0,22,268.386793
-43.2,5,268.39813
-31.2,25,268.463998
-10.0,11,268.488107
-10.0,11,268.53182
-10.0,29,268.594944
-44.1,13,268.625205
-10.0,15,268.655981
-10.0,57,268.817987
-51.3,10,268.847403
-35.7,16,268.885155
-10.0,41,268.972146
-10.0,9,269.017596
-10.0,23,269.118588
-25.5,60,269.353226
-10.0,6,269.377514
-10.0,3,269.401617
-31.5,8,269.436107
-10.0,21,269.508686
-10.0,3,269.524655
-49.2,17,269.599013
-38.7,23,269.688094
-37.8,19,269.767785
-48.0,21,269.858935
-42.0,3,269.881644
-31.8,40,270.183418
-10.0,10,270.275928
-10.0,9,270.344685
-35.1,3,270.381553
-28.5,10,270.449388
-31.2,40,270.673975
-10.0,3,270.694416
-37.5,13,270.834358
-10.0,2,270.934485
-64.2,12,271.008101
-85.8,26,271.166501
-10.0,63,271.444476
-54.6,2,271.458216
-31.8,29,271.589376
-10.0,16,271.656073
-10.0,7,271.706903
-10.0,16,271.774524
-10.0,12,271.81464
-28.8,1,271.819073
-34.5,15,271.88311
-10.0,61,272.077712
-31.5,30,272.167579
-39.9,9,272.196814
-10.0,61,272.374499
-43.8,35,272.472724
-43.2,28,272.539279
-40.2,47,272.64533
-10.8,127,272.941959
-10.0,40,273.028586
-10.0,110,273.28562
-10.0,38,273.371621
-10.0,43,273.504156
-33.3,31,273.574843
-30.6,11,273.607865
-3.6,108,273.841315
-10.0,50,273.975212
-38.7,21,274.023579
-10.0,62,274.168611
-27.3,17,274.211687
-18.6,35,274.312361
-10.0,1,274.316773
-31.2,1,274.319634
-23.1,10,274.353877
-53.7,2,274.364913
-10.0,52,278.479986
-28.8,7,278.499803
-64.8,10,278.522422
-10.0,60,278.654729
-10.0,26,278.710672
-10.0,5,278.721356
-34.2,31,278.78501
-10.0,73,278.957307
-14.4,83,279.138265
-10.0,113,279.398762
-10.0,29,279.462399
-10.0,9,279.504224
-60.0,33,279.586158
-32.1,1,279.58902
-10.0,55,279.720858
-33.0,28,279.803966
-10.0,7,279.826801
-68.4,5,279.83895
-10.0,4,279.850987
-26.4,18,279.907099
-35.7,12,279.942994
-40.5,45,280.077271
-10.0,28,280.160095
-1.8,91,280.469282
-10.0,18,280.521033
-68.4,9,280.543527
-10.0,10,280.571746
-5.7,130,280.924226
-10.0,80,281.1273
-46.2,9,281.15606
-10.0,86,281.349117
-38.4,10,281.388164
-10.0,109,281.672449
-39.9,17,281.711956
-10.0,11,281.739319
-10.0,24,281.813724
-10.0,65,281.979777
-10.0,7,281.997435
-10.0,37,282.091249
-22.2,55,282.238574
-10.0,7,282.255263
-10.0,3,282.264871
-10.0,4,282.275656
-10.0,24,282.360984
-36.6,22,282.419735
-31.2,31,282.502857
-10.0,39,282.590192
-10.0,29,282.678704
-45.3,16,282.718466
-10.0,3,282.727453
-10.0,9,282.754974
-80.7,17,282.811184
-39.9,19,282.852118
-31.2,4,282.86249
-21.0,75,283.028642
-10.0,101,283.378707
-53.7,11,283.407491
-10.0,24,283.478079
-10.0,30,283.564812
-10.0,6,283.589305
-19.2,78,287.874121
-10.0,29,287.932312
-36.9,5,287.941624
-39.9,48,288.043582
-25.5,12,288.067155
-46.8,11,288.090861
-32.1,38,288.171248
-10.0,8,288.195122
-10.0,6,288.214709
-10.0,51,288.334631
-27.3,6,288.34739
-48.6,22,288.416722
-30.3,47,288.515332
-10.0,6,288.532721
-10.0,33,288.605579
-10.0,11,288.646415
-51.3,66,288.820738
-64.5,22,288.876534
-49.2,1,288.879396
-10.0,35,288.972166
-33.3,48,289.170338
-10.0,31,289.243074
7.2,109,289.508345
-10.0,5,289.533558
-10.0,9,289.561263
-63.6,7,289.581004
-32.1,13,289.616211
-10.0,51,289.843111
-52.2,34,289.979066
-10.0,59,290.232774
-31.5,44,290.491993
-10.0,9,290.577031
-36.6,8,290.629826
-10.0,12,290.711659
-36.6,17,290.821422
-57.3,17,290.944479
-25.5,2,290.966828
-10.0,40,291.178797
-44.1,16,291.262514
-12.3,79,291.610178
-10.0,29,291.739928
-30.9,46,291.915555
-24.3,6,291.944941
-10.0,59,292.173082
-10.0,15,292.233676
-45.3,39,292.406882
-48.3,20,292.47802
-10.0,9,292.519505
-23.7,18,292.573537
-63.0,23,292.63591
-10.0,18,292.701559
-4.5,115,293.144073
-10.0,39,293.246348
-67.2,1,293.255754
-64.2,49,293.383716
-10.0,7,293.416973
-34.8,14,293.455512
-26.1,29,293.534947
-10.0,7,293.559552
-10.0,31,293.648927
-10.8,94,293.880028
-44.7,8,293.905972
-10.0,109,294.171205
-10.0,31,294.288656
-10.0,23,294.368116
-10.0,34,294.485927
-35.1,28,298.774
-43.2,14,298.812852
-27.3,9,298.832729
-10.0,14,298.867894
-48.6,3,298.876274
-10.0,50,299.011212
-33.9,32,299.076197
-45.6,20,299.118356
-10.0,1,299.121064
-10.0,3,299.135791
-45.6,14,299.183467
-3.6,75,299.35761
-54.9,1,299.364495
3.6,218,299.882942
-10.0,4,299.893332
-33.9,3,299.902292
-10.0,5,299.915039
-31.8,22,300.084639
-10.0,56,300.32716
-35.4,31,300.446056
-40.2,26,300.54682
-10.0,15,300.617492
-60.9,16,300.675181
-10.0,5,300.696285
-14.4,82,301.023828
-10.0,64,301.368896
-0.3,142,302.039061
-10.0,30,302.16257
-10.0,1,302.171871
-10.0,21,302.262368
-19.5,20,302.339637
-10.0,74,302.603902
-30.9,5,302.623969
-44.1,2,302.637613
-10.0,11,302.684768
-10.0,7,302.713729
-27.6,21,302.79242
-69.3,6,302.829052
-10.0,23,302.91716
-10.0,41,303.015177
-10.0,26,303.078663
-10.0,16,303.136753
-35.1,29,303.209593
-40.5,14,303.253621
-41.4,6,303.270909
-10.0,13,303.317755
-83.1,14,303.357085
-10.0,16,303.40191
7.2,121,303.703417
-10.0,1,303.712435
-40.5,3,303.728084
-10.0,134,304.046907
-38.4,14,304.081588
-69.3,55,304.242703
-23.4,53,304.376992
-10.0,61,304.521606
-83.1,9,304.545144
-10.0,11,304.579053
-42.0,1,304.586572
-69.6,1,304.589401
-10.0,11,304.618052
-10.0,48,304.769214
-10.0,79,304.99249
-10.0,8,305.026854
-10.0,5,305.053874
