#{"t_start": 1787247827.1493297, "env_id": "None"}
r,l,t
-41.7,4,21.036719
-10.0,2,21.044578
-10.0,1,21.049832
-10.0,4,21.075964
-10.0,4,21.091744
-10.0,8,21.124449
-10.0,2,21.137724
-10.0,1,21.151243
-69.6,1,21.157326
-43.2,6,21.1844
-39.9,2,21.191848
-10.0,2,21.218288
-10.0,3,21.234804
-10.0,1,21.239972
-10.0,4,21.258274
-45.3,1,21.272177
-10.0,2,21.286962
-42.9,1,21.292334
-34.2,1,21.297259
-10.0,3,21.322022
-38.4,7,21.350828
-10.0,3,21.359999
-40.2,4,21.3764
-67.8,2,21.396381
-44.1,1,21.399974
-10.0,2,21.412116
-30.6,6,21.431265
-10.0,5,21.459059
-10.0,2,21.473863
-10.0,1,21.479307
-10.0,1,21.484194
-10.0,3,21.508133
-10.0,2,21.521668
-10.0,2,21.529124
-10.0,2,21.543191
-10.0,2,21.555977
-10.0,3,21.572418
-44.4,1,21.577616
-10.0,2,21.592397
-10.0,4,21.61886
-10.0,1,21.625423
-31.5,1,21.630623
-10.0,1,21.635698
-48.6,1,21.656842
-10.0,4,21.678118
-10.0,1,21.683751
-10.0,1,21.689015
-10.0,2,21.708457
-10.0,3,21.715435
-54.9,1,21.727465
-67.2,2,21.733032
-10.0,2,21.755395
-10.0,2,21.76202
-34.5,3,21.77734
-10.0,1,21.782568
-60.0,7,21.82219
-10.0,3,21.837256
-71.1,6,21.853369
-10.0,3,21.871474
-10.0,1,21.883633
-25.8,1,21.888906
-48.6,1,21.901258
-10.0,1,21.905496
-10.0,1,21.917825
-10.0,1,21.92315
-10.0,2,21.938152
-10.0,9,22.005689
-49.2,2,22.046683
-10.0,5,22.080176
-10.0,5,22.101872
-54.0,1,22.106604
-10.0,3,22.137241
-48.6,1,22.142825
-53.1,3,22.160438
-40.8,3,22.17721
-38.4,2,22.191151
-10.0,1,22.20281
-10.0,1,22.208571
-41.4,7,22.239779
-10.0,3,22.258477
-10.0,2,22.272306
-41.4,6,22.290987
-41.7,3,22.30562
-10.0,1,22.317671
-40.8,6,22.347944
-68.7,4,22.364779
-45.3,1,22.370075
-10.0,2,22.391964
-10.0,1,22.397743
-64.2,3,22.414446
-10.0,5,22.435335
-42.0,3,22.460612
-54.9,1,22.465144
-10.0,5,22.487483
-10.0,2,22.500289
-10.0,1,22.512366
-10.0,3,22.529665
-10.0,1,22.535287
-10.0,1,22.540301
-70.8,1,22.55248
-10.0,2,22.568388
-10.0,1,22.573657
-10.0,2,22.585603
-33.6,1,22.6009
-10.0,2,22.608762
-31.2,2,22.622534
-32.1,1,22.626159
-10.0,3,22.650576
-53.1,4,22.668242
-48.9,1,22.673554
-10.0,1,22.678532
-10.0,1,22.700087
-45.0,2,22.708312
-49.2,1,22.713477
-44.1,1,22.724006
-48.6,1,22.736947
-10.0,2,22.744959
-10.0,3,22.760311
-10.0,2,22.775126
-62.1,2,22.790919
-40.2,1,22.794617
-10.0,1,22.804473
-43.5,5,22.826887
-10.0,2,22.843558
-54.0,1,22.856439
-10.0,3,22.864585
-10.0,1,22.878318
-53.7,1,22.890963
-10.0,5,22.913847
-10.0,2,22.923979
-10.0,1,22.927759
-71.4,5,22.953343
-33.9,7,22.984788
-78.3,2,22.992248
-10.0,3,23.006199
-61.8,2,23.028461
-39.6,3,23.039145
-41.1,1,23.050561
-10.0,1,23.055713
-36.6,7,23.093172
-10.0,1,23.098799
-34.5,5,23.117276
-10.0,8,23.143855
-44.4,1,23.156574
-10.0,8,23.191225
-10.0,1,23.20298
-35.7,1,23.208097
-33.3,4,23.235028
-42.3,1,23.238885
-10.0,2,23.252688
-55.8,4,23.270325
-37.2,5,23.297815
-10.0,5,23.321395
-10.0,1,23.326817
-10.0,1,23.338015
-49.8,1,23.350099
-48.6,1,23.355562
-43.2,1,23.361497
-10.0,3,23.377524
-56.4,2,23.401599
-10.0,12,23.450969
-10.0,1,23.455995
-10.0,2,23.463324
-30.3,3,23.485642
-10.0,2,23.497753
-42.3,1,23.503901
-67.5,1,23.509129
-25.5,2,23.529935
-72.3,2,23.53739
-36.6,6,23.570066
-10.0,5,23.589844
-47.4,9,23.630989
-52.8,4,23.650018
-71.7,4,23.666454
-42.0,4,23.681114
-10.0,1,23.694068
-10.0,3,23.71089
-24.6,5,23.732162
-33.0,10,23.76954
-42.9,1,23.780655
-33.0,3,23.794139
-10.0,3,23.812008
-48.6,1,23.815644
-35.7,1,23.825972
-37.5,5,23.847283
-44.1,3,23.866487
-48.6,3,23.884465
-10.0,7,23.920868
-10.0,4,23.937742
-10.0,1,23.942986
-10.0,7,23.975547
-45.9,4,24.001664
-40.2,1,24.007099
-46.2,3,24.024285
-10.0,2,24.031934
-53.1,2,24.054816
-10.0,1,24.061505
-35.4,2,24.069068
-49.8,1,24.08029
-10.0,2,24.09593
-64.8,1,24.101501
-10.0,2,24.115182
-61.2,4,24.136031
-10.0,1,24.149072
-10.0,2,24.16251
-62.1,1,24.167988
-10.0,10,24.20538
-52.5,6,24.241638
-42.3,1,24.245533
-10.0,1,24.2504
-10.0,2,24.263134
-28.8,4,24.289992
-10.0,4,24.311046
-67.8,7,24.33995
-64.8,17,24.402564
-47.7,7,24.441042
-56.4,2,24.446443
-92.4,4,24.462801
-33.6,1,24.467871
-40.2,1,24.486846
-10.0,1,24.492039
-87.0,1,24.497775
-53.7,2,24.51131
-45.3,1,24.524238
-46.8,2,24.532168
-10.0,2,24.546162
-37.8,2,24.553628
-10.0,7,24.596351
-10.0,4,24.615117
-10.0,2,24.629183
-36.3,7,24.64883
-53.7,2,24.668873
-10.0,7,24.700802
-10.0,2,24.708225
-34.2,1,24.711838
-58.5,13,24.771852
-10.0,3,24.781617
-10.0,1,24.79183
-10.0,3,24.799669
-49.5,2,24.823776
-10.0,6,24.84716
-10.0,3,24.858752
-44.4,3,24.872943
-30.0,5,24.910506
-10.0,2,24.937509
-10.0,1,24.946071
-48.3,2,24.957879
-10.0,1,25.002424
-41.1,2,25.012416
-44.4,4,25.036673
-39.6,7,25.078112
-10.0,3,25.098419
-65.4,1,25.10433
-35.1,1,25.109254
-10.0,6,25.140542
-84.0,6,25.170956
-42.6,3,25.18804
-10.0,2,25.195034
-10.0,1,25.206855
-30.3,3,25.226413
-40.2,1,25.238573
-48.6,1,25.242245
-41.1,4,25.258971
-38.7,1,25.271652
-10.0,1,25.277314
-10.0,1,25.291387
-10.0,4,25.310836
-10.0,4,25.338832
-42.6,2,25.345537
-65.4,1,25.351775
-10.0,1,25.363339
-10.0,1,25.376756
-10.0,1,25.383063
-10.0,1,25.388562
-29.4,2,25.401835
-10.0,5,25.428549
-48.0,3,25.445546
-10.0,1,25.450009
-38.1,1,25.455055
-30.0,4,25.481608
-48.9,1,25.491879
-63.9,4,25.510519
-10.0,2,25.519087
-46.8,4,25.545301
-10.0,4,25.565217
-31.5,1,25.570401
-10.0,8,25.598094
-10.0,4,25.620378
-10.0,2,25.632878
-76.8,7,25.664324
-46.8,4,25.683618
-46.2,9,25.726318
-29.1,3,25.743045
-38.7,2,25.75079
-36.6,8,25.783569
-38.7,6,25.818171
-10.0,1,25.821948
-10.0,2,25.826992
-46.8,2,25.841077
-34.8,4,25.869407
-32.1,1,25.877151
-43.8,6,25.910414
-10.0,1,25.91415
-10.0,3,25.937738
-56.7,1,25.942916
-49.5,1,25.948083
-10.0,2,25.961572
-10.0,3,25.978634
-10.0,3,25.992548
-10.0,3,26.010491
-10.0,3,26.024861
-72.0,3,26.04549
-30.9,5,26.068886
-49.2,2,26.073472
-10.0,3,26.087454
-10.0,1,26.100923
-10.0,3,26.119366
-10.0,12,26.16679
-35.4,6,26.184769
-38.4,2,26.205561
-54.0,1,26.211084
-30.0,3,26.22844
-10.0,4,26.246982
-10.0,1,26.259609
-36.3,3,26.276632
-48.6,1,26.282473
-46.2,6,26.30991
-10.0,3,26.326582
-10.0,13,26.381112
-68.1,1,26.386227
-10.0,5,26.405312
-46.8,4,26.43193
-10.0,4,26.45276
-36.3,1,26.457927
-53.4,6,26.487993
-43.2,4,26.513664
-10.0,10,26.550604
-10.0,1,26.578151
-10.0,1,26.587375
-10.0,2,26.620135
-46.5,8,26.677484
-10.0,1,26.699518
-48.3,2,26.706973
-44.4,1,26.725679
-10.0,1,26.740054
-10.0,6,26.762416
-10.0,1,26.768979
-10.0,6,26.803426
-10.0,5,26.821888
-10.0,1,26.825442
-65.1,2,26.837622
-10.0,4,26.863014
-10.0,11,26.906848
-10.0,2,26.913059
-10.0,4,26.933532
-10.0,9,26.980459
-10.0,6,27.010361
-75.0,13,27.050138
-30.3,2,27.06012
-38.4,3,27.076795
-55.5,5,27.10379
-10.0,2,27.110368
-10.0,5,27.127798
-43.2,1,27.147715
-10.0,1,27.152972
-37.5,13,27.203358
-30.3,4,27.223399
-47.7,4,27.249775
-28.8,4,27.26745
-10.0,3,27.283404
-10.0,2,27.290727
-69.6,1,27.30916
-30.6,4,27.327585
-10.0,6,27.351527
-86.4,3,27.363105
-30.9,2,27.380203
-10.0,9,27.424643
-39.3,7,27.449692
-30.6,4,27.46794
-10.0,3,27.493213
-30.9,3,27.509815
-10.0,2,27.51796
-10.0,16,27.577922
-10.0,1,27.598889
-24.9,2,27.607103
-10.0,3,27.624205
-38.4,1,27.629439
-28.8,1,27.641739
-38.4,14,27.695912
-43.2,5,27.711283
-44.4,2,27.724796
-38.1,8,27.769558
-61.8,2,27.777176
-31.2,4,27.798027
-10.0,1,27.803193
-87.0,1,27.823091
-10.0,6,27.84498
-29.7,7,27.875459
-66.6,6,27.898873
-35.1,18,27.982927
-54.3,3,27.998582
-52.5,5,28.018583
-38.1,4,28.037817
-10.0,1,28.049787
-10.0,1,28.056692
-10.0,3,28.07338
-10.0,6,28.101865
-10.0,6,28.13249
-55.5,5,28.151823
-10.0,7,28.180764
-46.8,8,28.214084
-10.0,3,28.240038
-10.0,14,28.29202
-46.8,7,28.317271
-45.3,1,28.322387
-10.0,1,28.339999
-40.8,2,28.347573
-10.0,7,28.38085
-43.8,6,28.400681
-42.0,11,28.47221
-10.0,8,28.537829
-10.0,5,28.574874
-10.0,5,28.607792
-10.0,2,28.623738
-10.0,2,28.636938
-10.0,2,28.644607
-52.2,16,28.710111
-30.0,5,28.738168
-69.3,2,28.751234
-44.7,1,28.75652
-43.5,4,28.775087
-44.7,3,28.800246
-10.0,4,28.819185
-10.0,2,28.826742
-10.0,9,28.869079
-10.0,17,28.945046
-10.0,7,28.970219
-10.0,8,28.995419
-63.0,7,29.020238
-24.0,7,29.059989
-42.3,1,29.065221
-10.0,1,29.077331
-53.7,2,29.085231
-10.0,7,29.125545
-10.0,12,29.173357
-10.0,11,29.218839
-10.0,2,29.224759
-28.5,2,29.247298
-48.6,1,29.251451
-10.0,6,29.272501
-29.1,3,29.288133
-10.0,2,29.309921
-60.3,7,29.332364
-41.1,1,29.344205
-84.3,5,29.365698
-40.8,3,29.385958
-48.9,2,29.394263
-10.0,4,29.41308
-41.1,1,29.418661
-62.1,1,29.439208
-10.0,7,29.468468
-10.0,17,29.538313
-10.0,7,29.559202
-10.0,20,29.64518
-10.0,1,29.656861
-67.2,4,29.675037
-42.0,2,29.681961
-10.0,2,29.704952
-39.6,10,29.743053
-42.9,9,29.776873
-10.0,11,29.821639
-10.0,4,29.847641
-54.0,10,29.895044
-67.8,7,29.919713
-34.2,2,29.933547
-52.2,5,29.963992
-10.0,9,30.000117
-28.5,5,30.027755
-10.0,4,30.046312
-41.1,27,30.148133
-10.0,4,30.164829
-10.0,6,37.37758
-54.3,9,37.42767
-10.0,6,37.514847
-10.0,2,37.520169
-56.1,3,37.544589
-10.0,12,37.600858
-10.0,5,37.622696
-10.0,9,37.644566
-10.0,6,37.660722
-37.2,6,37.676664
-61.5,2,37.689568
-10.0,6,37.704107
-10.0,13,37.746884
-10.0,5,37.759725
-45.0,2,37.770081
-10.0,7,37.789627
-45.3,6,37.810226
-10.0,4,37.820503
-10.0,2,37.829526
-47.4,5,37.843191
-35.7,3,37.85468
-10.0,2,37.863186
-10.0,7,37.884983
-10.0,1,37.893841
-10.0,2,37.898797
-10.0,2,37.907615
-10.0,1,37.916059
-10.0,6,37.930547
-33.3,17,37.99183
-30.9,2,37.998232
-60.9,4,38.02335
-41.7,7,38.056674
-43.2,1,38.061673
-39.6,7,38.095641
-10.0,5,38.127979
-10.0,11,38.173919
-30.3,4,38.194733
-33.6,1,38.199982
-10.0,6,38.239558
-10.0,32,38.371737
-10.0,1,38.377104
-56.7,1,38.381996
-32.4,12,38.441677
-10.0,13,38.494415
-38.7,1,38.503006
-10.0,6,38.519042
-10.0,4,38.545374
-32.1,6,38.578093
-63.9,15,38.633087
-10.0,12,38.670019
-10.0,6,38.713566
-10.0,2,38.722219
-44.7,3,38.734667
-37.8,2,38.745461
-40.8,3,38.762667
-10.0,2,38.77793
-10.0,10,38.817122
-10.0,5,38.847849
-10.0,13,38.904233
-10.0,23,39.002813
-29.1,6,39.028042
-46.2,5,39.051708
-48.6,5,39.092887
-10.0,27,39.194617
-67.8,7,39.219323
-10.0,1,39.221323
-10.0,9,39.249191
-30.0,6,39.261169
-32.7,6,39.277658
-10.0,9,39.295413
-10.0,4,39.310663
-10.0,7,39.328172
-45.6,15,39.361919
-69.9,4,39.380606
-39.6,3,39.407302
-34.5,27,39.514325
-10.0,1,39.519575
-64.2,5,39.541202
-45.0,13,39.644421
-43.8,34,39.802803
-10.0,11,39.838703
-10.0,21,39.919981
-42.6,3,39.944888
-44.4,2,39.953873
-36.3,10,39.996769
-10.0,24,40.07601
-61.2,3,40.100617
-47.1,24,40.189234
-39.9,13,40.227799
-90.0,12,40.270726
-32.7,11,40.328516
-41.7,6,40.35035
-44.1,13,40.395813
-21.0,35,40.527981
-10.0,33,40.655196
-64.5,13,40.715405
-28.2,10,40.753289
-10.0,15,40.814059
-10.0,4,40.841141
-10.0,7,40.871061
-10.0,6,40.893985
-11.7,65,41.131314
-18.9,24,41.231299
-52.2,6,41.258517
-10.0,26,41.363867
-37.2,21,41.456753
-10.0,2,41.47103
-10.0,5,41.483773
-10.0,8,41.511348
-40.2,16,41.572506
-10.0,53,41.761243
-33.6,32,41.883262
-10.0,58,42.098498
-10.0,22,42.186299
-37.2,55,42.392099
-24.0,44,42.54489
-41.1,27,42.649127
-10.0,15,42.71026
-10.8,61,42.940028
-10.0,50,43.122262
-10.0,23,43.1828
-24.6,40,43.320076
-10.0,32,43.44877
-10.0,5,43.475061
-10.0,20,43.5503
-10.0,19,43.618274
-24.9,2,43.64041
-10.0,41,43.794433
-10.0,87,44.117645
-10.0,85,44.388205
-86.4,24,44.487769
-13.5,61,44.686022
-10.0,5,44.712895
-63.9,30,44.809692
-10.0,7,44.84866
-71.7,4,44.867825
-10.0,4,44.884771
-10.0,91,51.552788
-37.2,25,51.735554
-10.0,19,51.789526
-36.9,37,51.870618
-10.0,10,51.890749
-30.6,3,51.903306
-10.0,25,51.966039
-22.8,59,52.108335
-10.0,4,52.125784
-33.0,40,52.246443
-67.2,1,52.25163
-76.8,30,52.368415
-10.0,6,52.385916
-67.5,18,52.447092
-39.9,8,52.471361
-42.6,75,52.730471
-11.4,90,53.052807
-10.0,23,53.150959
-10.0,21,53.225978
-87.0,22,53.32917
-45.3,6,53.359291
-35.7,16,53.439969
-65.7,18,53.494306
-39.6,13,53.520737
-66.3,12,53.547405
-10.0,10,53.576423
-28.2,3,53.587439
-64.5,18,53.62908
-60.9,83,53.91581
-35.7,40,54.079336
-27.0,94,54.419623
-10.0,8,54.443457
-36.6,19,54.513535
-7.2,98,54.855974
-37.5,10,54.89973
-68.4,15,54.954623
-42.6,21,55.036997
-34.5,9,55.084319
-10.0,52,55.26608
-10.0,4,55.282623
-28.2,55,55.487811
-10.0,5,55.513998
-27.3,29,55.61869
-10.0,55,55.858606
-43.2,8,55.878103
-10.0,19,55.92238
-17.7,19,55.95594
-10.0,50,56.115179
-45.3,16,56.183722
-80.7,22,56.279277
-10.0,26,56.382158
-76.8,30,56.497535
-10.0,70,56.743926
-41.1,4,56.769837
-10.0,5,56.790706
-46.8,7,56.82106
-43.8,4,56.838259
-10.0,52,57.123619
-44.4,1,57.128764
-39.0,8,57.16182
-10.0,16,57.215844
-32.4,30,57.3375
-10.0,46,57.486087
-10.0,28,57.582295
-10.0,149,58.107994
-10.0,17,58.186115
-26.7,41,58.340896
-40.5,10,58.378623
-10.0,48,58.547417
-10.0,17,58.61449
-10.0,27,58.701634
-48.0,20,64.848739
-10.0,2,64.862275
-31.2,4,64.893831
-38.1,79,65.167273
-29.7,50,65.294392
-10.0,3,65.304285
10.5,180,65.861178
-10.0,2,65.867231
-10.0,19,65.933441
8.7,126,66.290127
-9.9,110,66.724501
-37.8,24,66.778786
-31.8,46,66.864018
-10.0,8,66.888869
-52.2,10,66.948287
-10.0,20,67.034311
-10.0,56,67.240687
-84.3,5,67.261125
-10.0,2,67.281793
-66.0,43,67.4442
-40.5,3,67.454105
-10.0,37,67.589877
-10.0,44,67.770067
-29.1,27,67.868432
-34.5,37,67.987431
-34.2,17,68.052148
-30.6,29,68.174717
-44.4,16,68.239542
-54.9,36,68.37671
-10.0,6,68.405416
-10.0,1,68.417475
-27.0,74,68.681429
-8.4,50,68.828573
-10.0,3,68.842668
-37.2,28,68.943695
-10.0,5,68.964877
-9.6,65,69.184389
-10.0,2,69.192496
-34.2,24,69.24893
-50.4,4,69.259668
-36.3,42,69.469626
-24.6,31,69.568691
-32.4,55,69.771517
-10.0,22,69.841878
-10.0,17,69.907996
-10.0,36,70.027915
-10.0,45,70.215009
-34.8,4,70.229426
-10.0,21,70.309721
-10.0,40,70.430588
-10.0,6,70.460725
-16.8,125,70.925956
-10.0,24,71.019375
-42.3,8,71.052519
-10.0,6,71.083905
-10.0,2,71.099004
-10.0,52,71.301538
-10.0,7,71.326395
-48.9,18,71.404163
-28.2,3,71.420249
-66.3,4,71.438522
-10.0,52,71.64079
-9.0,55,71.825405
-10.0,98,79.151029
-10.0,1,79.154585
-10.0,58,79.322258
-14.4,57,79.505529
-31.2,48,79.675347
-24.6,26,79.77663
-39.3,10,79.832118
-10.0,9,79.877355
-10.0,8,79.913643
-10.0,34,80.054056
12.0,148,80.594371
-10.0,13,80.663128
-45.3,9,80.702417
-24.6,62,80.851154
-10.0,27,80.919195
-10.0,4,80.940816
-81.3,15,81.000049
-10.0,4,81.018492
-36.3,24,81.114082
-10.0,46,81.282449
-43.8,35,81.412718
-35.4,24,81.503408
-28.8,9,81.539063
-32.4,22,81.623302
-33.6,37,81.765126
-10.0,13,81.82011
-10.0,15,81.87009
-48.3,20,81.953577
-37.2,11,81.999924
-10.0,53,82.181963
-10.0,50,82.368559
-48.9,18,82.464489
-10.0,23,82.578048
-10.0,2,82.59377
-62.4,1,82.598361
-34.2,35,82.739279
-40.2,1,82.74448
-36.9,6,82.767176
-36.0,29,82.864891
-10.0,193,83.487144
-10.0,45,83.622807
-31.5,53,83.806004
-55.8,22,83.894162
-39.6,26,83.9572
-10.0,14,84.015353
-50.0,135,84.399544
-10.0,17,84.462318
-10.0,2,84.47835
-54.3,28,84.580586
-10.0,45,84.684659
-42.6,2,84.688301
-29.1,66,84.871989
-31.2,24,84.949395
-10.0,50,85.085622
-10.0,1,85.089411
-10.0,7,85.11739
-10.0,40,85.222655
-17.1,88,85.510274
-38.7,6,85.537711
-72.0,23,85.628438
-10.0,7,85.659139
-10.0,41,92.838444
-58.5,30,92.956789
-10.0,22,93.059951
-14.1,57,93.284167
-16.2,54,93.470076
-10.0,57,93.683252
-40.8,16,93.752859
-10.0,17,93.826543
-29.4,24,93.913891
-11.4,59,94.132303
-10.0,105,94.523059
-10.0,4,94.54072
-40.2,14,94.592584
-10.0,13,94.644057
-23.1,31,94.772848
-13.2,76,95.083961
-39.3,75,95.354326
-10.0,73,95.630222
-27.6,8,95.679184
-51.6,36,95.815894
-39.9,6,95.846366
-10.0,10,95.887322
-28.2,6,95.923601
-10.0,38,96.164339
-10.0,10,96.207392
-10.0,24,96.303442
-36.3,3,96.320749
-35.1,26,96.429285
-10.0,57,96.656137
-10.0,70,96.933293
-67.5,8,96.975288
-41.7,19,97.052005
-13.8,62,97.294011
-10.0,30,97.407808
-62.7,8,97.452331
-10.0,17,97.535133
-34.5,148,98.176936
-10.0,30,98.298568
-26.4,16,98.401638
-10.0,7,98.442244
0.9,127,99.022099
-25.2,13,99.074198
-19.2,42,99.244429
-10.0,2,99.258364
-10.0,38,99.383116
-10.0,4,99.403864
-42.9,21,99.503626
-38.7,20,99.590317
-10.0,3,99.60156
-63.0,23,99.701344
-10.0,8,99.739591
-10.0,1,99.745974
-10.0,20,99.821849
-10.0,54,100.037874
-21.0,50,100.261969
-32.1,8,100.299613
-41.1,28,100.420186
-27.6,46,100.619669
-10.0,43,100.8217
-32.4,16,100.910014
-10.0,4,100.934342
-32.7,15,101.011271
-10.0,18,101.116502
-10.0,14,109.804671
-28.2,3,109.822209
-11.1,98,110.259013
-50.4,65,110.531016
-28.2,44,110.683171
-10.0,32,110.793708
-10.0,51,110.968617
-36.9,43,111.207603
-52.2,63,111.435738
-37.5,20,111.514037
-50.7,15,111.57551
-10.0,53,111.77252
-47.1,3,111.78883
-10.0,5,111.811577
-10.0,15,111.865922
-10.0,19,111.947251
-10.0,9,111.97695
-10.0,47,112.163373
-29.7,39,112.293173
-23.1,10,112.34086
-10.0,36,112.474838
-41.4,13,112.528602
-44.1,33,112.655848
-39.9,31,112.791802
-5.4,86,113.143973
-56.7,1,113.147629
-10.0,29,113.241299
-36.9,6,113.277468
-10.0,1,113.282309
-10.0,85,113.591604
-10.0,30,113.70795
-10.0,36,113.847646
-40.2,11,113.89263
-33.9,47,114.062744
-10.0,20,114.135577
-40.2,25,114.239573
-24.3,84,114.550164
-46.8,8,114.576031
-10.0,11,114.609162
-29.1,33,114.744618
-10.0,5,114.771503
-43.8,3,114.782411
-10.0,59,114.980338
-28.5,2,114.999744
-52.8,49,115.179836
-10.0,18,115.228447
-10.0,70,115.479184
-37.8,31,115.609567
-10.0,27,115.708068
-2.1,96,116.058639
-1.2,74,116.331811
-10.0,28,116.461424
-45.0,17,116.528824
-10.0,41,116.685344
-10.0,57,116.908246
-58.8,11,116.954714
-61.5,86,117.307259
-10.0,33,117.436455
-29.4,10,117.484877
-28.8,28,123.451781
-10.0,59,123.769808
-33.0,19,123.847899
-10.0,2,123.860574
-10.0,32,124.060209
-10.0,28,124.194475
-39.6,18,124.278791
-72.3,45,124.55433
-50.7,3,124.607827
-10.0,22,124.788599
-10.0,4,124.817197
-52.5,31,124.979541
-10.0,13,125.077988
-10.0,3,125.091155
-10.0,45,125.317737
-33.3,5,125.35602
-10.0,14,125.466954
-47.7,4,125.500358
-10.0,13,125.592695
-18.6,46,125.818302
-10.0,33,125.985939
-23.7,18,126.065772
-10.0,36,126.205599
-45.6,6,126.231294
-16.5,23,126.39195
-54.3,3,126.425234
-16.5,23,126.590189
-10.0,23,126.754133
-33.6,23,126.935421
-10.0,6,126.974257
-10.0,1,126.979919
-10.0,42,127.167792
-25.2,44,127.392367
-10.0,29,127.540796
-10.0,46,127.841426
-10.0,1,127.84886
-10.0,40,128.095992
-10.0,20,128.175007
-33.3,38,128.363551
-10.0,19,128.578556
-10.0,2,128.609612
-54.0,39,129.078607
-43.5,12,129.176353
-27.6,5,129.221945
-10.0,14,129.350174
-58.8,29,129.719046
-24.0,23,129.917488
-10.0,18,130.085657
-10.0,13,130.298406
-10.0,14,130.524177
-25.2,59,131.000107
-10.0,10,131.066505
-10.0,30,131.280483
-32.4,56,131.68195
-10.0,5,131.715165
-10.0,41,131.973881
-10.0,1,131.99998
-43.5,7,132.051464
-40.8,9,132.10946
-10.0,77,132.58562
-10.0,126,134.421388
-10.0,16,134.664382
-10.0,14,134.849284
-27.6,16,135.039042
-30.3,43,135.802236
-54.6,46,136.439969
-28.8,17,136.622302
-10.0,5,136.678922
-38.7,52,137.309276
-65.4,7,137.440571
-25.5,21,137.655464
-10.0,123,138.827766
-10.0,1,138.867175
-10.0,7,139.070325
-10.0,41,139.358474
-29.1,67,139.781388
-10.0,15,139.890228
-10.0,23,148.074078
-10.0,54,148.281497
-30.6,16,148.345496
-10.0,18,148.428141
-10.0,4,148.441284
-46.2,6,148.462815
-63.9,73,148.740768
-10.0,2,148.76493
-29.4,20,148.841063
-10.0,3,148.856654
-18.3,26,148.960154
-10.0,31,149.085003
-10.0,115,149.526403
-10.0,54,149.726535
-32.7,35,149.859191
-41.1,12,149.918502
-10.0,162,150.37911
-10.0,9,150.405858
-37.8,4,150.416049
-38.4,20,150.498377
-10.0,24,150.594897
-18.9,45,150.731275
-10.0,11,150.755466
-10.0,2,150.769667
-81.9,13,150.826699
-10.0,60,151.025709
-10.0,33,151.119434
-12.9,122,151.632941
-10.0,12,151.668282
-10.0,21,151.717116
-41.1,13,151.755257
-10.0,4,151.768913
-10.0,4,151.782647
-10.0,60,151.986376
-10.0,4,152.008543
-35.4,27,152.113707
-10.0,17,152.185659
-19.5,53,152.385368
-45.3,75,152.670818
-48.3,3,152.687518
-10.0,25,152.795715
-10.0,46,152.974502
-10.0,60,153.206451
-10.0,42,153.392431
-66.9,10,153.430912
-19.8,39,153.570058
-28.5,2,153.57526
-10.0,31,153.700354
-25.5,50,153.89389
-10.0,5,153.914579
-85.2,2,153.921982
-37.5,13,153.986608
-10.0,10,154.024524
-10.0,17,154.104877
-50.4,22,154.199126
-10.0,1,154.210587
-10.0,71,154.373853
-8.7,79,154.651621
-11.7,65,154.89961
-10.0,9,154.946655
-14.1,50,155.133401
-10.0,1,155.137817
-10.0,18,155.201831
-55.2,24,155.305648
-32.1,8,155.338203
-56.4,31,155.466861
-27.9,42,162.836618
-10.0,12,162.896361
-53.7,5,162.915883
-19.8,34,163.040696
-10.0,2,163.054737
-10.0,26,163.225712
-10.0,27,163.331198
-40.8,7,163.361049
-10.0,8,163.394786
-10.0,1,163.406566
-32.7,36,163.547919
-17.4,48,163.736845
-10.0,60,163.967949
-10.0,9,164.012187
-10.0,2,164.025277
-21.3,53,164.219754
-59.1,11,164.266638
-10.0,1,164.279863
-10.0,20,164.36103
-36.9,20,164.441098
-30.6,6,164.469669
-39.9,6,164.501331
-39.3,15,164.561943
-42.3,11,164.604428
-10.0,22,164.688566
-15.6,86,165.03199
-78.6,1,165.036944
-6.9,92,165.396691
-48.0,6,165.418259
-45.0,34,165.564212
-10.0,7,165.596576
-31.8,2,165.60381
-37.5,10,165.638363
-39.3,11,165.686871
-30.9,42,165.859776
-35.4,12,165.910242
-10.0,4,165.927226
-36.6,29,166.04706
-28.5,69,166.297673
-10.0,17,166.371575
-40.2,33,166.497109
-10.0,20,166.584299
-66.0,43,166.756239
-10.0,25,166.851964
-10.0,47,167.03423
-10.0,10,167.081066
-34.5,45,167.253568
-28.5,9,167.296706
-10.0,52,167.508676
-10.0,4,167.534952
-10.0,15,167.591923
-19.5,57,167.80563
-10.0,39,167.944358
-50.7,3,167.968901
-66.6,41,168.127753
-10.0,108,168.526677
-10.0,23,168.618642
-48.6,2,168.638932
-10.0,38,168.779434
-10.0,11,168.828761
-42.0,68,169.091899
-41.4,6,169.121949
-10.0,26,169.226804
-43.5,18,169.29797
11.1,167,169.932145
-10.0,2,169.954135
-10.0,20,170.043727
-10.0,16,170.103338
-45.3,12,170.133492
-10.0,12,170.166957
-35.1,27,170.243978
-39.0,15,170.280543
-23.4,87,177.960375
-10.0,1,177.973027
-10.0,25,178.078781
6.3,106,178.352386
-38.7,6,178.364648
-10.0,32,178.491766
-38.7,9,178.542057
-10.0,5,178.561186
-10.0,6,178.58512
-10.0,6,178.621755
-27.6,38,178.76949
-29.4,51,178.965202
-36.3,8,178.990093
-29.4,31,179.117549
