#{"t_start": 1786475270.7516503, "env_id": "None"}
r,l,t
-10.0,1,96.028786
-10.0,1,96.034461
-10.0,2,96.042952
-10.0,2,96.050692
-10.0,2,96.060074
-10.0,1,96.065637
-10.0,1,96.071096
-10.0,1,96.077338
-10.0,1,96.082613
-10.0,1,96.087664
-10.0,1,96.093972
-10.0,1,96.099095
-10.0,1,96.104225
-10.0,1,96.110787
-10.0,1,96.141934
-10.0,1,96.147705
-10.0,1,96.15342
-10.0,1,96.159568
-10.0,2,96.168322
-10.0,2,96.180583
-10.0,2,96.191845
-10.0,2,96.204203
-10.0,1,96.212623
-10.0,1,96.219268
-10.0,1,96.226907
-10.0,1,96.234327
-10.0,1,96.240983
-10.0,1,96.250339
-10.0,2,96.262176
-10.0,1,96.269075
-10.0,1,96.27728
-10.0,1,96.284777
-10.0,1,96.293061
-10.0,1,96.30045
-10.0,1,96.307788
-10.0,1,96.314687
-10.0,1,96.321453
-10.0,1,96.328181
-10.0,1,96.334646
-10.0,1,96.341411
-10.0,2,96.351604
-10.0,1,96.358615
-10.0,3,96.372002
-10.0,1,96.379768
-10.0,1,96.38614
-10.0,1,96.391239
-10.0,1,96.396645
-10.0,2,96.403705
-10.0,1,96.408437
-10.0,5,96.422623
-10.0,1,96.4277
-10.0,2,96.434956
-10.0,1,96.439487
-10.0,1,96.445065
-10.0,1,96.449918
-10.0,2,96.456875
-10.0,1,96.461845
-10.0,4,96.474362
-10.0,1,96.480778
-10.0,3,96.490614
-10.0,2,96.4988
-10.0,2,96.506326
-10.0,1,96.512065
-10.0,1,96.516583
-10.0,1,96.521024
-10.0,1,96.527281
-10.0,1,96.534406
-10.0,1,96.539777
-10.0,1,96.545548
-10.0,2,96.55334
-10.0,1,96.558853
-10.0,5,96.575247
-10.0,1,96.580349
-10.0,1,96.585392
-10.0,1,96.591251
-10.0,1,96.596758
-10.0,1,96.601875
-10.0,3,96.611925
-10.0,1,96.616924
-10.0,1,96.622273
-10.0,1,96.627451
-10.0,1,96.632643
-10.0,1,96.640696
-10.0,2,96.652197
-10.0,3,96.664305
-10.0,1,96.668759
-10.0,5,96.682269
-10.0,2,96.688837
-10.0,2,96.696368
-10.0,1,96.700817
-10.0,1,96.705386
-10.0,2,96.712822
-10.0,1,96.717449
-10.0,1,96.722205
-10.0,1,96.72699
-10.0,2,96.734655
-10.0,1,96.739239
-10.0,2,96.746945
-10.0,1,96.752059
-10.0,3,96.761507
-10.0,1,96.765985
-10.0,1,96.770854
-10.0,1,96.775786
-10.0,1,96.781912
-10.0,1,96.786618
-10.0,2,96.793784
-10.0,1,96.798398
-10.0,2,96.805297
-10.0,1,96.810512
-10.0,1,96.815408
-10.0,5,96.828962
-10.0,2,96.835646
-10.0,3,96.844932
-10.0,1,96.849417
-10.0,1,96.853953
-10.0,1,96.858575
-10.0,1,96.863172
-10.0,1,96.867686
-10.0,3,96.87684
-10.0,2,96.883564
-10.0,1,96.88857
-10.0,1,96.894136
-10.0,2,96.902543
-10.0,1,96.906901
-10.0,1,96.911253
-10.0,4,96.92182
-10.0,1,96.92626
-10.0,1,96.930614
-10.0,2,96.93772
-10.0,5,96.950472
-10.0,1,96.954898
-10.0,1,96.959192
-10.0,2,96.965798
-10.0,1,96.970301
-10.0,2,96.976809
-10.0,1,96.981185
-10.0,1,96.986145
-10.0,3,96.994863
-10.0,1,96.999396
-10.0,1,97.003733
-10.0,1,97.007999
-10.0,1,97.012425
-10.0,1,97.016977
-10.0,2,97.02343
-10.0,1,97.027828
-10.0,1,97.032338
-10.0,2,97.038728
-10.0,3,97.047348
-10.0,1,97.051811
-10.0,1,97.056115
-10.0,1,97.060517
-10.0,1,97.065123
-10.0,1,97.069202
-10.0,2,97.075314
-10.0,2,97.082007
-10.0,1,97.086238
-10.0,1,97.090245
-10.0,1,97.094714
-10.0,3,97.102764
-10.0,2,97.108821
-10.0,2,97.115163
-10.0,1,97.119191
-10.0,2,97.125395
-10.0,1,97.129846
-10.0,2,97.135892
-10.0,1,97.140571
-10.0,1,97.14541
-10.0,1,97.149583
-10.0,2,97.155735
-10.0,2,97.163066
-10.0,1,97.167517
-10.0,1,97.172531
-10.0,2,97.180635
-10.0,2,97.188175
-10.0,1,97.194381
-10.0,1,97.199514
-10.0,1,97.204521
-10.0,1,97.209958
-10.0,1,97.21505
-10.0,1,97.220117
-10.0,1,97.225744
-10.0,1,97.231369
-10.0,2,97.239015
-10.0,1,97.245039
-10.0,1,97.250191
-10.0,1,97.255321
-10.0,1,97.261185
-10.0,3,97.271143
-10.0,1,97.277157
-10.0,1,97.282252
-10.0,3,97.290465
-10.0,2,97.296686
-10.0,2,97.302425
-10.0,1,97.306346
-10.0,1,97.311091
-10.0,1,97.315182
-10.0,1,97.318987
-10.0,1,97.322906
-10.0,2,97.330034
-10.0,1,97.334089
-10.0,1,97.338017
-10.0,1,97.342667
-10.0,1,97.346737
-10.0,1,97.350819
-10.0,2,97.356687
-10.0,1,97.360988
-10.0,1,97.36488
-10.0,1,97.368427
-10.0,1,97.372364
-10.0,3,97.380654
-10.0,2,97.386122
-10.0,3,97.394495
-10.0,1,97.398322
-10.0,1,97.402251
-10.0,1,97.40615
-10.0,1,97.410556
-10.0,1,97.414326
-10.0,2,97.419578
-10.0,1,97.423265
-10.0,1,97.4279
-10.0,2,97.433329
-10.0,1,97.43733
-10.0,2,97.443582
-10.0,1,97.447341
-10.0,1,97.451119
-10.0,1,97.454862
-10.0,1,97.459394
-10.0,1,97.463787
-10.0,1,97.468784
-10.0,1,97.475318
-10.0,3,97.506593
-10.0,1,97.51148
-10.0,2,97.517931
-10.0,5,97.533924
-10.0,2,97.547767
-10.0,1,97.55662
-10.0,1,97.567053
-10.0,1,97.576432
-10.0,2,97.589516
-10.0,1,97.599491
-10.0,2,97.613883
-10.0,3,97.627328
-10.0,1,97.632139
-10.0,1,97.637058
-10.0,1,97.642422
-10.0,1,97.647723
-10.0,1,97.652834
-10.0,1,97.657822
-10.0,1,97.663752
-10.0,1,97.668686
-10.0,2,97.676859
-10.0,1,97.682195
-10.0,1,97.687253
-10.0,1,97.692973
-10.0,2,97.700657
-10.0,1,97.705705
-10.0,2,97.713965
-10.0,1,97.718984
-10.0,1,97.724176
-10.0,1,97.731525
-10.0,1,97.737556
-10.0,1,97.74383
-10.0,1,97.747955
-10.0,1,97.752192
-10.0,2,97.758668
-10.0,2,97.765099
-10.0,1,97.769152
-10.0,1,97.773329
-10.0,3,97.781985
-10.0,2,97.787844
-10.0,1,97.79282
-10.0,1,97.796886
-10.0,1,97.801066
-10.0,3,97.808803
-10.0,2,97.814249
-10.0,1,97.817524
-10.0,4,97.827283
-10.0,2,97.832727
-10.0,1,97.837218
-10.0,2,97.844353
-10.0,1,97.848105
-10.0,3,97.855471
-10.0,4,97.865271
-10.0,2,97.870801
-10.0,3,97.878823
-10.0,1,97.882602
-10.0,2,97.887974
-10.0,1,97.892583
-10.0,2,97.898224
-10.0,1,97.901915
-10.0,2,97.907368
-10.0,1,97.911526
-10.0,2,97.91632
-10.0,1,97.919452
-10.0,3,97.926705
-10.0,2,97.931528
-10.0,1,97.934733
-10.0,1,97.937995
-10.0,4,97.946635
-10.0,1,97.949893
-10.0,2,97.954722
-10.0,1,97.958511
-10.0,1,97.962283
-10.0,1,97.965502
-10.0,4,97.973189
-10.0,3,97.980208
-10.0,2,97.985002
-10.0,2,97.989788
-10.0,1,97.9939
-10.0,1,97.997143
-10.0,1,98.000285
-10.0,1,98.00353
-10.0,5,98.013931
-10.0,1,98.017244
-10.0,1,98.020287
-10.0,1,98.023431
-10.0,1,98.027481
-10.0,3,98.033526
-10.0,1,98.036763
-10.0,1,98.039992
-10.0,1,98.043932
-10.0,2,98.048495
-10.0,1,98.051646
-10.0,1,98.054726
-10.0,1,98.058053
-10.0,1,98.061936
-10.0,2,98.066494
-10.0,1,98.069546
-10.0,3,98.07657
-10.0,1,98.079754
-10.0,1,98.082846
-10.0,1,98.085863
-10.0,1,98.088828
-10.0,1,98.093121
-10.0,1,98.096253
-10.0,1,98.099318
-10.0,1,98.102371
-10.0,1,98.105455
-10.0,2,98.111119
-10.0,1,98.11428
-10.0,1,98.11731
-10.0,1,98.120363
-10.0,2,98.125677
-10.0,1,98.128961
-10.0,2,98.133556
-10.0,1,98.136956
-10.0,1,98.14034
-10.0,3,98.146815
-10.0,1,98.149922
-10.0,1,98.153005
-10.0,1,98.156145
-10.0,1,98.161185
-10.0,3,98.167492
-10.0,2,98.172201
-10.0,3,98.179249
-10.0,1,98.182438
-10.0,1,98.185457
-10.0,2,98.190112
-10.0,1,98.194142
-10.0,1,98.197211
-10.0,2,98.201723
-10.0,4,98.20988
-10.0,1,98.213228
-10.0,2,98.21772
-10.0,1,98.22086
-10.0,1,98.225293
-10.0,1,98.228792
-10.0,3,98.234766
-10.0,1,98.237887
-10.0,1,98.241684
-10.0,1,98.245301
-10.0,1,98.248384
-10.0,3,98.254427
-10.0,2,98.25991
-10.0,2,98.264695
-10.0,1,98.26771
-10.0,2,98.272256
-10.0,1,98.276128
-10.0,1,98.279385
-10.0,1,98.28251
-10.0,2,98.287009
-10.0,1,98.290127
-10.0,1,98.294105
-10.0,1,98.29724
-10.0,1,98.300277
-10.0,1,98.303397
-10.0,1,98.306589
-10.0,1,98.31048
-10.0,1,98.313681
-10.0,1,98.316661
-10.0,1,98.319674
-10.0,1,98.322898
-10.0,1,98.326644
-10.0,1,98.32984
-10.0,1,98.332939
-10.0,1,98.336009
-10.0,1,98.339146
-10.0,1,98.343202
-10.0,1,98.346433
-10.0,1,98.349925
-10.0,1,98.353201
-10.0,1,98.356271
-10.0,1,98.359951
-10.0,2,98.364593
-10.0,1,98.367587
-10.0,1,98.370869
-10.0,1,98.374035
-10.0,1,98.378076
-10.0,3,98.384063
-10.0,2,98.388677
-10.0,1,98.39264
-10.0,1,98.395892
-10.0,1,98.398872
-10.0,2,98.403553
-10.0,1,98.406631
-10.0,1,98.410676
-10.0,2,98.415906
-10.0,2,98.421494
-10.0,1,98.426222
-10.0,1,98.430993
-10.0,1,98.435895
-10.0,1,98.441062
-10.0,2,98.448718
-10.0,2,98.455972
-10.0,1,98.46158
-10.0,2,98.468854
-10.0,1,98.474204
-10.0,1,98.47995
-10.0,1,98.484873
-10.0,3,98.495363
-10.0,1,98.500245
-10.0,1,98.505145
-10.0,1,98.510309
-10.0,1,98.514358
-10.0,2,98.519649
-10.0,1,98.522941
-10.0,3,98.529535
-10.0,1,98.532534
-10.0,1,98.535391
-10.0,1,98.538548
-10.0,2,98.543839
-10.0,1,98.546809
-10.0,3,98.553239
-10.0,1,98.556189
-10.0,2,98.561118
-10.0,6,98.570883
-10.0,1,98.5739
-10.0,2,98.578864
-10.0,1,98.581911
-10.0,2,98.586175
-10.0,1,98.58924
-10.0,1,98.592945
-10.0,1,98.595987
-10.0,1,98.598992
-10.0,1,98.601887
-10.0,1,98.604856
-10.0,1,98.608162
-10.0,1,98.611699
-10.0,1,98.614617
-10.0,1,98.61743
-10.0,1,98.620393
-10.0,1,98.623521
-10.0,1,98.627136
-10.0,1,98.630056
-10.0,4,98.637078
-10.0,1,98.64026
-10.0,1,98.643996
-10.0,2,98.648276
-10.0,1,98.651232
-10.0,1,98.654176
-10.0,2,98.659143
-10.0,1,98.662147
-10.0,2,98.666253
-10.0,1,98.669008
-10.0,1,98.672071
-10.0,1,98.675561
-10.0,1,98.678592
-10.0,1,98.681521
-10.0,1,98.68431
-10.0,1,98.687049
-10.0,1,98.690031
-10.0,1,98.694231
-10.0,1,98.697606
-10.0,1,98.701567
-10.0,1,98.705545
-10.0,1,98.710594
-10.0,1,98.715321
-10.0,1,98.719771
-10.0,1,98.724932
-10.0,3,98.734412
-10.0,2,98.742583
-10.0,2,98.749388
-10.0,1,98.754191
-10.0,1,98.760067
-10.0,1,98.764998
-10.0,1,98.769644
-10.0,1,98.775056
-10.0,1,98.779881
-10.0,1,98.784886
-10.0,2,98.791202
-10.0,1,98.795357
-10.0,1,98.798679
-10.0,1,98.802377
-10.0,3,98.808903
-10.0,1,98.812157
-10.0,3,98.817708
-10.0,1,98.820918
-10.0,2,98.826001
-10.0,1,98.829102
-10.0,2,98.833444
-10.0,1,98.837605
-10.0,1,98.86744
-10.0,1,98.872423
-10.0,2,98.880265
-10.0,1,98.885186
-10.0,1,98.890027
-10.0,1,98.89555
-10.0,1,98.900428
-10.0,2,98.909309
-10.0,1,98.915047
-10.0,3,98.9258
-10.0,1,98.931149
-10.0,2,98.938697
-10.0,1,98.945289
-10.0,1,98.95051
-10.0,1,98.95568
-10.0,1,98.961409
-10.0,1,98.966451
-10.0,1,98.971709
-32.1,1,98.977182
-10.0,1,98.982305
-10.0,1,98.987596
-10.0,1,98.994065
-10.0,3,99.00428
-10.0,2,99.011967
-10.0,1,99.01621
-10.0,1,99.020655
-10.0,1,99.024564
-10.0,1,99.027953
-10.0,1,99.031191
-10.0,2,99.035479
-10.0,1,99.038397
-10.0,1,99.041683
-10.0,4,99.048734
-10.0,1,99.051538
-10.0,1,99.054319
-10.0,1,99.056908
-10.0,1,99.060332
-10.0,2,99.064456
-10.0,1,99.067091
-10.0,2,99.070945
-10.0,2,99.075282
-10.0,1,99.078068
-10.0,2,99.081912
-10.0,4,99.088473
-10.0,1,99.091583
-10.0,1,99.094458
-10.0,1,99.097037
-10.0,1,99.099939
-10.0,1,99.102819
-10.0,1,99.105386
-10.0,1,99.108143
-10.0,1,99.11088
-10.0,1,99.113498
-10.0,2,99.117375
-10.0,1,99.120062
-10.0,1,99.122703
-10.0,1,99.125943
-10.0,2,99.129938
-10.0,1,99.132527
-10.0,1,99.13504
-10.0,1,99.138968
-10.0,1,99.142298
-10.0,1,99.145026
-10.0,1,99.147542
-10.0,1,99.150209
-10.0,1,99.152968
-10.0,1,99.15549
-10.0,1,99.158471
-10.0,2,99.162417
-10.0,1,99.164961
-10.0,1,99.167578
-10.0,1,99.170138
-10.0,2,99.174055
-10.0,2,99.178232
-10.0,1,99.180905
-10.0,1,99.183609
-10.0,3,99.188567
-10.0,2,99.192883
-10.0,3,99.198034
-10.0,1,99.200838
-10.0,1,99.20434
-10.0,1,99.207325
-10.0,1,99.21044
-10.0,1,99.213116
-10.0,1,99.21574
-10.0,1,99.218384
-10.0,1,99.220982
-10.0,1,99.22358
-10.0,1,99.226689
-10.0,1,99.229429
-10.0,1,99.232387
-10.0,1,99.235017
-10.0,1,99.237534
-10.0,1,99.240041
-10.0,2,99.244533
-10.0,1,99.247538
-10.0,2,99.251389
-10.0,2,99.255108
-10.0,1,99.257971
-10.0,1,99.260824
-10.0,2,99.264727
-10.0,1,99.267292
-10.0,1,99.26981
-41.1,1,99.272309
-10.0,1,99.276165
-10.0,1,99.27897
-87.0,1,99.281523
-10.0,1,99.284032
-10.0,1,99.286625
-10.0,1,99.28913
-10.0,2,99.293479
-10.0,2,99.297371
-10.0,1,99.299896
-10.0,2,99.303702
-10.0,1,99.306215
-10.0,1,99.310064
-10.0,3,99.316457
-10.0,2,99.321743
-10.0,1,99.325882
-10.0,2,99.332351
-10.0,1,99.336907
-10.0,1,99.341776
-10.0,1,99.346509
-10.0,2,99.353297
-10.0,1,99.357925
-10.0,1,99.362679
-10.0,2,99.369469
-10.0,1,99.374143
-10.0,2,99.381117
-10.0,1,99.386254
-10.0,1,99.391319
-10.0,1,99.39609
-10.0,1,99.400796
-10.0,1,99.405265
-10.0,1,99.409722
-10.0,1,99.413545
-10.0,1,99.41736
-10.0,1,99.420356
-10.0,1,99.423258
-10.0,1,99.426677
-10.0,1,99.429337
-10.0,2,99.433335
-10.0,3,99.43827
-10.0,1,99.441022
-10.0,2,99.445122
-10.0,1,99.448016
-10.0,3,99.45297
-10.0,1,99.455471
-10.0,1,99.4583
-10.0,2,99.462434
-10.0,1,99.465024
-10.0,1,99.467513
-10.0,1,99.470013
-10.0,1,99.472478
-10.0,1,99.475349
-10.0,1,99.478285
-10.0,2,99.482676
-10.0,1,99.485353
-10.0,1,99.487867
-10.0,2,99.491821
-10.0,1,99.494619
-10.0,1,99.497168
-10.0,3,99.502024
-10.0,1,99.504486
-10.0,1,99.507032
-10.0,2,99.511261
-10.0,1,99.513844
-10.0,1,99.51634
-10.0,1,99.518811
-10.0,1,99.521296
-10.0,1,99.523854
-10.0,1,99.527479
-10.0,1,99.530061
-10.0,2,99.533743
-10.0,1,99.536267
-10.0,1,99.538923
-10.0,1,99.542053
-10.0,1,99.54477
-10.0,1,99.547294
-10.0,1,99.54993
-10.0,1,99.552564
-10.0,1,99.555124
-10.0,3,99.561249
-10.0,1,99.563953
-10.0,3,99.568855
-10.0,1,99.571366
-10.0,1,99.574167
-10.0,1,99.577176
-10.0,1,99.579759
-10.0,1,99.582262
-10.0,1,99.584852
-10.0,1,99.587419
-10.0,1,99.590019
-10.0,3,99.595241
-10.0,1,99.597809
-10.0,1,99.600304
-10.0,1,99.602799
-10.0,2,99.606676
-10.0,1,99.609554
-10.0,1,99.612128
-10.0,2,99.615827
-10.0,2,99.619493
-10.0,1,99.622103
-10.0,1,99.624886
-10.0,3,99.629914
-10.0,6,99.638562
-10.0,1,99.641316
-10.0,1,99.643983
-10.0,1,99.646512
-10.0,2,99.650191
-10.0,1,99.65267
-10.0,1,99.655244
-10.0,1,99.657928
-10.0,2,99.661778
-10.0,3,99.666652
-10.0,1,99.669158
-10.0,3,99.674346
-10.0,1,99.677017
-10.0,1,99.679543
-10.0,4,99.685727
-10.0,1,99.688371
-10.0,1,99.69104
-10.0,2,99.694901
-10.0,1,99.697415
-10.0,4,99.704484
-10.0,1,99.708413
-10.0,2,99.712889
-10.0,1,99.716007
-10.0,1,99.71942
-10.0,1,99.722888
-10.0,1,99.726063
-10.0,1,99.729057
-10.0,1,99.731963
-10.0,1,99.735349
-10.0,1,99.738716
-10.0,1,99.742042
-10.0,1,99.745383
-10.0,1,99.74859
-10.0,1,99.752293
-10.0,2,99.757125
-10.0,1,99.760469
-10.0,1,99.763683
-10.0,1,99.767153
-10.0,1,99.770745
-10.0,1,99.77404
-10.0,1,99.777395
-10.0,1,99.780586
-10.0,1,99.784005
-10.0,1,99.787256
-10.0,2,99.792127
-10.0,1,99.79546
-10.0,2,99.80031
-10.0,1,99.803552
-10.0,1,99.806453
-10.0,1,99.809347
-10.0,1,99.812126
-10.0,2,99.816678
-10.0,1,99.819204
-10.0,2,99.822805
-10.0,2,99.826783
-10.0,1,99.829341
-10.0,1,99.831836
-10.0,1,99.834565
-10.0,1,99.837041
-10.0,1,99.839517
-10.0,1,99.842509
-10.0,1,99.845141
-10.0,1,99.847618
-10.0,3,99.852388
-10.0,1,99.85484
-10.0,3,99.85991
-10.0,4,99.865919
-10.0,2,99.869536
-10.0,1,99.87209
-10.0,1,99.874952
-10.0,1,99.877474
-10.0,2,99.881083
-10.0,1,99.883483
-10.0,1,99.885933
-10.0,1,99.889005
-10.0,1,99.892437
-10.0,1,99.895177
-10.0,1,99.897737
-10.0,4,99.903816
-10.0,2,99.907725
-10.0,1,99.910359
-10.0,1,99.91281
-10.0,4,99.918673
-10.0,2,99.922503
-10.0,1,99.925147
-10.0,1,99.927685
-10.0,1,99.930129
-10.0,1,99.93257
-10.0,1,99.935204
-10.0,1,99.937868
-10.0,1,99.94043
-10.0,1,99.943091
-10.0,1,99.945564
-10.0,1,99.947984
-10.0,1,99.9504
-10.0,2,99.954308
-10.0,1,99.956828
-10.0,2,99.960654
-10.0,1,99.963111
-10.0,2,99.966804
-10.0,1,99.969434
-10.0,1,99.971917
-10.0,1,99.974485
-10.0,3,99.97936
-10.0,1,99.981808
-10.0,1,99.98484
-10.0,2,99.988765
-10.0,1,99.991711
-10.0,1,99.994397
-10.0,2,99.998083
-10.0,1,100.00101
-10.0,1,100.003604
-10.0,1,100.00609
-10.0,2,100.009915
-10.0,1,100.012455
-10.0,1,100.015018
-10.0,1,100.01764
-10.0,1,100.020843
-10.0,1,100.023905
-10.0,1,100.026714
-10.0,1,100.029194
-10.0,1,100.031831
-10.0,3,100.036689
-10.0,1,100.039166
-10.0,1,100.041796
-10.0,1,100.044343
-10.0,1,100.04736
-10.0,1,100.050513
-10.0,5,100.057649
-10.0,1,100.060167
-10.0,2,100.064109
-10.0,1,100.066637
-10.0,1,100.069064
-10.0,1,100.071465
-10.0,2,100.075204
-10.0,1,100.07777
-10.0,1,100.0804
-10.0,1,100.08289
-10.0,1,100.085308
-10.0,1,100.087742
-10.0,1,100.090174
-10.0,1,100.092792
-10.0,2,100.096877
-10.0,2,100.10051
-10.0,1,100.102972
-10.0,2,100.106546
-10.0,1,100.109202
-10.0,1,100.112231
-10.0,2,100.115918
-10.0,1,100.118364
-10.0,1,100.120793
-10.0,1,100.123227
-10.0,1,100.126086
-10.0,2,100.130046
-10.0,1,100.132531
-10.0,1,100.134949
-10.0,1,100.137384
-10.0,1,100.13983
-10.0,1,100.143647
-10.0,1,100.146994
-10.0,2,100.153254
-10.0,1,100.15926
-10.0,1,100.163437
-10.0,4,100.172412
-10.0,1,100.176938
-10.0,1,100.18046
-10.0,2,100.186232
-10.0,3,100.194581
-10.0,1,100.198851
-10.0,2,100.20573
-10.0,3,100.211917
-10.0,1,100.214742
-10.0,3,100.221206
-10.0,1,100.224652
-10.0,1,100.228226
-10.0,3,100.234605
-10.0,2,100.240113
-10.0,1,100.244155
-10.0,1,100.247891
-10.0,3,100.256814
-10.0,1,100.260638
-10.0,1,100.264385
-10.0,2,100.271493
-10.0,1,100.275618
-10.0,1,100.28089
-10.0,1,100.285923
-10.0,2,100.293113
-10.0,1,100.297384
-10.0,1,100.301262
-10.0,1,100.304588
-10.0,3,100.310557
-10.0,2,100.315371
-10.0,1,100.318504
-10.0,1,100.321826
-10.0,1,100.325257
-10.0,1,100.330188
-10.0,1,100.335336
-10.0,1,100.339554
-10.0,1,100.343597
-10.0,1,100.346651
-10.0,1,100.349459
-10.0,2,100.353605
-10.0,6,100.364627
-10.0,1,100.367644
-10.0,1,100.370455
-10.0,1,100.373277
-10.0,1,100.376532
-10.0,1,100.379396
-10.0,1,100.382179
-10.0,1,100.384966
-10.0,3,100.39107
-10.0,2,100.395713
-10.0,2,100.399956
-10.0,2,100.404222
-10.0,1,100.407755
-10.0,1,100.410744
-10.0,2,100.414977
-10.0,2,100.419113
-10.0,2,100.423486
-10.0,1,100.426589
-10.0,1,100.429446
-10.0,1,100.432212
-10.0,3,100.438053
-10.0,1,100.443063
-10.0,1,100.446748
-10.0,1,100.449789
-10.0,3,100.455218
-10.0,1,100.458724
-10.0,1,100.462079
-10.0,1,100.466017
-10.0,1,100.468889
-10.0,2,100.472673
-10.0,3,100.479656
-10.0,4,100.487949
-10.0,2,100.494315
-10.0,2,100.500995
-10.0,2,100.508979
-10.0,2,100.516628
-10.0,2,100.524995
-10.0,2,100.534053
-10.0,1,100.540346
-10.0,1,100.546671
-10.0,1,100.552835
-10.0,4,100.567961
-10.0,1,100.573642
-10.0,1,100.579593
-10.0,1,100.585299
-10.0,2,100.593616
-10.0,1,100.598847
-10.0,1,100.603044
-10.0,2,100.608661
-10.0,2,100.613934
-10.0,2,100.618304
-10.0,1,100.62114
-10.0,1,100.624004
-10.0,1,100.626964
-10.0,1,100.629582
-10.0,1,100.632025
-10.0,1,100.634433
-10.0,1,100.636843
-10.0,2,100.640553
-10.0,1,100.64356
-10.0,1,100.646094
-10.0,1,100.648551
-10.0,3,100.65329
-10.0,1,100.655697
-10.0,1,100.659662
-10.0,1,100.66424
-10.0,1,100.667619
-10.0,1,100.670554
-10.0,1,100.673978
-10.0,1,100.678525
-10.0,2,100.684591
-10.0,1,100.687635
-10.0,2,100.69292
-10.0,1,100.696017
-10.0,1,100.699064
-10.0,3,100.705755
-10.0,1,100.709913
-10.0,1,100.713449
-10.0,1,100.716741
-10.0,1,100.719788
-10.0,2,100.72498
-10.0,1,100.727959
-10.0,1,100.731054
-10.0,1,100.734173
-10.0,1,100.738127
-10.0,2,100.744125
-10.0,1,100.747276
-10.0,1,100.75002
-10.0,2,100.755141
-10.0,3,100.764316
-10.0,1,100.767309
-10.0,1,100.770079
-10.0,2,100.774336
-10.0,1,100.777338
-10.0,1,100.779986
-10.0,1,100.782656
-10.0,1,100.785308
-10.0,1,100.788007
-10.0,1,100.791314
-10.0,3,100.796828
-10.0,2,100.800796
-10.0,2,100.804745
-10.0,1,100.807699
-10.0,1,100.810475
-10.0,1,100.813108
-10.0,2,100.817041
-10.0,1,100.81967
-10.0,1,100.822275
-10.0,1,100.825037
-10.0,1,100.827723
-10.0,1,100.831043
-10.0,1,100.834486
-10.0,1,100.837904
-10.0,2,100.843772
-10.0,1,100.84784
-10.0,1,100.852605
-10.0,1,100.857473
-10.0,1,100.86245
-10.0,4,100.874317
-10.0,1,100.879447
-10.0,2,100.886846
-10.0,1,100.892989
-10.0,1,100.898911
-10.0,1,100.903773
-10.0,1,100.909199
-10.0,2,100.916487
-10.0,1,100.92122
-10.0,3,100.931043
-10.0,1,100.935887
-10.0,2,100.944218
-10.0,1,100.949104
-10.0,1,100.953843
-10.0,2,100.961998
-10.0,1,100.966875
-10.0,2,100.974158
-10.0,3,100.981758
-10.0,3,100.988624
-10.0,1,100.991947
-10.0,1,100.994697
-10.0,1,100.997311
-10.0,1,100.999905
-10.0,1,101.002904
-10.0,3,101.008224
-10.0,1,101.010885
-10.0,1,101.013433
-10.0,2,101.017127
-10.0,1,101.020997
-10.0,1,101.024726
-10.0,1,101.028129
-10.0,1,101.0314
-10.0,1,101.034681
-10.0,2,101.041161
-10.0,2,101.047992
-10.0,1,101.053276
-10.0,1,101.058374
-10.0,2,101.06551
-10.0,4,101.078048
-10.0,1,101.083042
-10.0,1,101.0879
-10.0,1,101.09286
-10.0,3,101.10237
-10.0,1,101.107342
-10.0,1,101.112193
-10.0,1,101.117368
-10.0,2,101.123506
-10.0,1,101.127489
-10.0,1,101.131433
-10.0,1,101.136194
-10.0,1,101.141125
-10.0,2,101.148168
-10.0,1,101.153452
-10.0,2,101.161264
-10.0,1,101.166793
-10.0,1,101.172019
-10.0,2,101.180009
-10.0,2,101.187226
-10.0,1,101.192112
-10.0,1,101.197131
-10.0,2,101.204137
-10.0,4,101.21587
-10.0,1,101.220684
-10.0,1,101.225507
-10.0,1,101.229705
-10.0,1,101.233409
-10.0,1,101.236857
-10.0,1,101.239909
-10.0,1,101.243216
-10.0,1,101.246127
-10.0,2,101.249975
-10.0,3,101.254926
-10.0,1,101.257555
-10.0,2,101.261631
-10.0,1,101.264126
-10.0,1,101.266555
-10.0,4,101.272354
-10.0,1,101.275116
-10.0,1,101.277672
-10.0,1,101.280091
-10.0,2,101.283642
-10.0,1,101.286038
-10.0,1,101.288456
-10.0,3,101.293685
-10.0,1,101.296191
-10.0,1,101.298599
-10.0,2,101.302121
-10.0,1,101.30456
-10.0,1,101.307273
-10.0,1,101.309879
-10.0,2,101.313479
-10.0,1,101.315894
-10.0,1,101.318289
-10.0,1,101.320684
-10.0,2,101.32455
-10.0,1,101.327085
-10.0,2,101.330675
-10.0,2,101.334229
-10.0,1,101.336629
-10.0,5,101.343966
-10.0,2,101.347652
-10.0,1,101.350073
-10.0,1,101.352438
-10.0,3,101.357368
-10.0,3,101.36224
-10.0,1,101.364671
-10.0,2,101.368189
-10.0,1,101.370712
-10.0,1,101.373234
-10.0,1,101.375862
-10.0,1,101.3783
-10.0,1,101.380717
-10.0,1,101.383125
-10.0,1,101.38551
-10.0,1,101.388109
-10.0,1,101.390698
-10.0,2,101.394374
-10.0,1,101.396794
-10.0,2,101.400312
-10.0,1,101.40355
-10.0,1,101.406597
-10.0,1,101.409319
-10.0,1,101.411795
-10.0,1,101.414183
-10.0,3,101.41891
-10.0,1,101.421379
-10.0,1,101.424055
