#{"t_start": 1787248589.8510437, "env_id": "None"}
r,l,t
-10.0,1,28.589747
-10.0,2,28.596909
-10.0,1,28.601709
-30.6,2,28.608944
-10.0,1,28.613745
-10.0,1,28.618521
-24.9,2,28.625855
-10.0,1,28.630637
-10.0,1,28.635454
-10.0,1,28.640634
-10.0,4,28.6523
-10.0,1,28.657459
-10.0,1,28.662321
-10.0,4,28.674308
-10.0,1,28.679179
-10.0,1,28.683979
-10.0,1,28.689004
-10.0,3,28.69895
-29.1,3,28.709266
-45.0,2,28.716416
-10.0,1,28.722194
-10.0,1,28.727098
-10.0,1,28.732039
-10.0,1,28.736946
-10.0,2,28.744196
-10.0,1,28.749899
-10.0,1,28.756364
-10.0,4,28.77047
-10.0,1,28.775565
-10.0,2,28.784181
-49.5,1,28.78961
-10.0,1,28.794496
-48.6,1,28.799926
-10.0,2,28.809642
-45.0,2,28.818924
-10.0,1,28.827206
-10.0,3,28.839458
-53.7,1,28.84559
-10.0,2,28.854839
-10.0,2,28.863826
-10.0,2,28.87358
-10.0,1,28.879575
-10.0,1,28.88454
-10.0,2,28.891765
-10.0,1,28.896563
-10.0,2,28.903887
-10.0,2,28.911069
-10.0,1,28.915825
-85.2,2,28.92346
-33.6,1,28.928406
-10.0,5,28.943533
-10.0,1,28.950765
-10.0,1,28.955724
-10.0,5,28.96996
-10.0,4,28.981852
-10.0,2,28.989187
-10.0,1,28.994019
-10.0,2,29.001387
-10.0,2,29.008522
-10.0,1,29.013318
-10.0,2,29.021314
-48.6,1,29.026207
-10.0,1,29.031248
-10.0,3,29.040651
-35.7,1,29.045417
-10.0,1,29.050693
-10.0,1,29.055638
-10.0,3,29.065143
-10.0,1,29.069928
-41.1,1,29.074679
-10.0,1,29.079688
-10.0,1,29.084527
-10.0,1,29.089266
-10.0,1,29.094211
-10.0,2,29.102342
-10.0,2,29.109408
-10.0,1,29.114617
-10.0,2,29.121748
-10.0,1,29.126765
-10.0,1,29.131977
-10.0,1,29.136809
-10.0,1,29.141613
-10.0,2,29.148948
-10.0,1,29.15377
-10.0,2,29.161955
-10.0,2,29.172185
-10.0,2,29.181008
-10.0,1,29.185926
-10.0,1,29.191098
-10.0,1,29.196106
-10.0,1,29.200974
-10.0,1,29.206199
-10.0,3,29.2162
-10.0,2,29.223966
-10.0,1,29.229605
-10.0,1,29.236178
-45.3,1,29.242679
-10.0,2,29.251384
-10.0,1,29.257414
-10.0,1,29.263124
-10.0,1,29.268723
-10.0,3,29.280068
-10.0,1,29.286035
-10.0,1,29.291815
-10.0,1,29.297383
-10.0,1,29.303573
-37.8,2,29.312293
-42.0,2,29.321116
-70.8,1,29.326624
-10.0,1,29.331689
-10.0,3,29.341727
-10.0,4,29.354028
-10.0,2,29.361235
-10.0,2,29.369226
-10.0,1,29.374155
-10.0,2,29.381336
-10.0,2,29.38836
-10.0,1,29.395352
-10.0,1,29.403273
-10.0,1,29.412174
-10.0,5,29.430041
-10.0,1,29.435028
-42.3,1,29.440221
-10.0,2,29.447725
-10.0,1,29.452654
-10.0,3,29.462193
-10.0,1,29.467169
-10.0,1,29.472039
-10.0,4,29.483987
-42.9,2,29.491125
-41.7,2,29.498443
-45.0,1,29.503229
-10.0,2,29.510437
-10.0,1,29.515285
-10.0,1,29.520044
-10.0,1,29.524746
-10.0,1,29.532115
-10.0,1,29.54046
-10.0,3,29.550602
-10.0,3,29.56065
-10.0,1,29.565532
-10.0,1,29.570423
-10.0,1,29.57554
-35.7,1,29.580417
-10.0,2,29.587581
-10.0,1,29.593001
-10.0,2,29.600775
-10.0,2,29.608227
-10.0,1,29.613153
-10.0,1,29.618741
-10.0,1,29.624569
-10.0,1,29.630221
-51.3,1,29.635791
-10.0,1,29.641809
-67.2,2,29.650159
-10.0,3,29.662379
-10.0,1,29.66809
-10.0,1,29.673975
-10.0,1,29.679647
-31.5,1,29.685495
-10.0,1,29.69126
-10.0,1,29.696556
-10.0,1,29.701591
-10.0,3,29.711138
-10.0,2,29.719565
-10.0,1,29.727397
-10.0,1,29.733285
-10.0,1,29.738236
-10.0,1,29.743099
-10.0,4,29.756048
-10.0,1,29.760974
-43.5,1,29.766419
-10.0,1,29.771829
-10.0,4,29.784774
-10.0,4,29.796886
-10.0,1,29.801847
-10.0,2,29.809024
-38.1,2,29.816954
-48.6,2,29.824232
-10.0,2,29.832154
-45.0,1,29.837081
-10.0,1,29.841923
-10.0,1,29.847721
-10.0,1,29.853064
-10.0,1,29.857963
-22.8,2,29.86513
-10.0,1,29.870569
-10.0,2,29.878048
-10.0,2,29.885482
-87.0,1,29.892843
-10.0,1,29.900489
-10.0,1,29.906408
-10.0,2,29.91366
-10.0,2,29.920823
-10.0,1,29.925598
-10.0,1,29.931249
-10.0,2,29.938601
-10.0,1,29.944439
-10.0,3,29.953964
-10.0,3,29.96431
-10.0,5,29.978712
-10.0,1,29.983598
-10.0,1,29.988378
-48.6,1,29.993499
-10.0,1,29.998252
-28.8,1,30.002974
-48.9,1,30.007935
-10.0,1,30.012756
-10.0,2,30.019829
-10.0,1,30.024942
-10.0,2,30.032109
-10.0,1,30.036902
-10.0,1,30.042074
-10.0,5,30.056933
-10.0,3,30.066891
-10.0,2,30.077396
-48.6,1,30.084827
-10.0,3,30.101291
-10.0,2,30.11421
-10.0,1,30.12139
-10.0,1,30.128609
-10.0,1,30.13657
-10.0,2,30.146724
-10.0,5,30.172406
-10.0,1,30.18231
-10.0,2,30.192523
-10.0,1,30.198559
-10.0,1,30.20342
-45.3,1,30.20856
-10.0,1,30.213874
-10.0,1,30.21821
-10.0,3,30.224305
-10.0,4,30.233231
-10.0,3,30.238697
-10.0,2,30.244388
-10.0,1,30.24865
-28.2,3,30.255466
-10.0,2,30.264143
-10.0,1,30.270672
-10.0,1,30.275023
-10.0,1,30.280282
-10.0,2,30.290354
-10.0,1,30.296458
-10.0,1,30.301538
-10.0,1,30.306878
-10.0,1,30.312432
-10.0,2,30.320481
-10.0,1,30.326418
-10.0,2,30.336436
-10.0,2,30.344286
-10.0,1,30.348389
-10.0,2,30.35456
-10.0,4,30.366147
-10.0,1,30.371778
-10.0,2,30.38139
-10.0,2,30.391409
-10.0,1,30.398808
-42.9,1,30.404956
-10.0,1,30.411664
-10.0,1,30.417912
-10.0,2,30.427145
-10.0,3,30.439319
-10.0,1,30.446784
-36.0,2,30.457011
-31.5,1,30.463893
-10.0,8,30.487279
-10.0,2,30.496268
-10.0,1,30.50216
-10.0,3,30.51608
-10.0,2,30.525604
-10.0,1,30.533768
-10.0,1,30.539793
-10.0,1,30.546075
-10.0,1,30.552848
-10.0,3,30.565617
-10.0,1,30.572321
-10.0,1,30.581095
-10.0,2,30.593385
-10.0,2,30.605115
-10.0,3,30.617903
-10.0,1,30.623566
-10.0,1,30.629423
-10.0,1,30.635633
-10.0,1,30.641335
-10.0,2,30.649348
-34.2,2,30.657155
-10.0,1,30.662432
-10.0,2,30.670332
-10.0,1,30.676209
-10.0,1,30.68194
-41.1,1,30.686811
-10.0,1,30.691904
-44.4,2,30.702441
-10.0,1,30.708108
-10.0,1,30.714002
-10.0,2,30.723532
-10.0,1,30.729878
-10.0,5,30.747437
-10.0,2,30.758208
-10.0,1,30.765905
-10.0,2,30.775378
-10.0,2,30.781547
-10.0,1,30.785928
-10.0,1,30.789347
-10.0,1,30.792697
-10.0,1,30.796693
-47.4,1,30.800684
-10.0,1,30.804636
-42.9,1,30.811463
-10.0,1,30.817379
-10.0,2,30.825683
-10.0,1,30.830329
-10.0,1,30.836761
-61.8,3,30.852856
-10.0,2,30.865164
-10.0,2,30.875821
-10.0,1,30.882012
-85.2,2,30.89193
-10.0,1,30.898339
-56.7,1,30.905859
-10.0,1,30.912926
-10.0,3,30.927532
-10.0,3,30.938472
-10.0,1,30.945212
-10.0,6,30.971539
-10.0,1,30.978912
-10.0,1,30.987569
-10.0,2,31.002059
-10.0,2,31.015434
-67.2,1,31.022455
-10.0,2,31.036725
-10.0,1,31.047062
-52.5,5,31.081961
-41.4,1,31.098583
-24.9,2,31.129375
-10.0,3,31.155049
-10.0,1,31.165296
-10.0,2,31.17608
-10.0,1,31.181427
-10.0,9,31.206667
-10.0,1,31.212485
-10.0,1,31.216717
-10.0,1,31.221138
-10.0,1,31.227943
-10.0,2,31.236903
-10.0,1,31.242351
-10.0,1,31.246831
-10.0,1,31.252172
-10.0,1,31.258143
-25.8,1,31.26506
-38.4,1,31.271613
-45.3,1,31.27811
-35.1,1,31.28553
-10.0,2,31.295291
-10.0,1,31.302816
-10.0,1,31.30933
-30.9,1,31.317014
-46.5,2,31.327264
-10.0,1,31.33253
-10.0,2,31.340052
-30.9,1,31.346053
-10.0,1,31.352653
-10.0,1,31.358308
-10.0,1,31.364771
-10.0,3,31.37947
-10.0,2,31.388133
-10.0,1,31.394357
-10.0,1,31.400732
-10.0,1,31.406534
-10.0,2,31.415036
-10.0,4,31.429042
-43.2,1,31.434895
-10.0,1,31.440523
-10.0,2,31.450068
-10.0,2,31.460601
-10.0,2,31.470047
-44.7,1,31.476006
-10.0,7,31.496596
-10.0,1,31.503538
-10.0,3,31.519274
-10.0,1,31.526048
-10.0,1,31.533041
-10.0,1,31.538543
-10.0,1,31.544112
-30.3,5,31.563928
-30.9,1,31.569937
-10.0,1,31.576882
-10.0,1,31.582935
-31.5,1,31.588542
-40.2,1,31.59437
-10.0,1,31.601416
-10.0,1,31.6102
-10.0,1,31.616972
-43.2,1,31.622083
-10.0,1,31.629151
-10.0,1,31.63771
-10.0,1,31.645313
-10.0,1,31.650727
-10.0,2,31.663086
-10.0,3,31.675914
-10.0,3,31.694318
-10.0,2,31.710918
-10.0,2,31.726816
-10.0,1,31.734043
-10.0,1,31.739972
-43.5,4,31.759279
-10.0,1,31.76684
-42.9,6,31.788717
-10.0,1,31.79717
-48.3,2,31.808337
-44.4,2,31.817591
-10.0,1,31.826158
-10.0,1,31.834371
-42.6,1,31.842892
-10.0,3,31.858073
-10.0,1,31.864792
-23.1,1,31.872647
-10.0,3,31.885473
-10.0,1,31.892724
-10.0,2,31.905614
-10.0,1,31.914238
-10.0,1,31.921944
-10.0,4,31.936599
-10.0,1,31.942374
-10.0,2,31.952724
-10.0,1,31.959002
-36.3,1,31.969516
-47.1,1,31.979406
-30.9,1,31.985308
-10.0,3,32.004902
-10.0,6,32.030807
-10.0,2,32.042289
-10.0,1,32.048229
-10.0,2,32.063551
-10.0,2,32.077775
-10.0,1,32.0864
-10.0,2,32.097946
-10.0,1,32.107168
-69.6,1,32.118793
-10.0,2,32.132444
-10.0,2,32.148206
-10.0,3,32.163699
-30.9,1,32.172265
-10.0,2,32.185729
-10.0,1,32.194522
-10.0,1,32.201673
-10.0,1,32.207249
-53.1,2,32.215154
-10.0,1,32.222054
-10.0,3,32.238262
-10.0,1,32.24814
-10.0,6,32.275635
-34.5,1,32.284992
-10.0,1,32.294181
-48.9,2,32.306294
-10.0,1,32.313264
-10.0,1,32.320179
-10.0,2,32.331645
-10.0,8,32.374432
-10.0,1,32.382993
-10.0,4,32.413098
-10.0,1,32.428383
-10.0,2,32.443376
-10.0,1,32.453051
-10.0,2,32.471922
-68.1,1,32.488307
-10.0,1,32.505574
-10.0,1,32.518443
-10.0,3,32.547868
-10.0,2,32.570851
-10.0,2,32.594009
-44.4,4,32.617833
-53.7,1,32.626886
-45.3,1,32.635969
-10.0,3,32.653165
-10.0,1,32.660496
-10.0,2,32.671721
-10.0,2,32.685807
-30.9,5,32.713599
-10.0,1,32.722109
-10.0,1,32.73153
-10.0,3,32.746336
-49.2,2,32.756281
-10.0,2,32.766035
-10.0,1,32.772746
-61.5,1,32.779167
-10.0,1,32.786403
-10.0,1,32.793363
-10.0,1,32.800737
-10.0,1,32.807821
-10.0,3,32.820277
-10.0,1,32.825424
-10.0,1,32.83146
-10.0,1,32.840212
-10.0,4,32.86065
-10.0,7,32.901449
-10.0,1,32.908662
-10.0,1,32.916891
-10.0,1,32.926218
-10.0,1,32.932402
-10.0,1,32.940086
-10.0,1,32.948415
-10.0,2,32.959964
-10.0,1,32.969911
-35.1,1,32.980125
-56.7,1,32.990284
-10.0,1,33.010496
-10.0,1,33.026487
-10.0,4,33.069588
-10.0,2,33.087952
-10.0,4,33.111796
-10.0,1,33.120162
-10.0,1,33.12711
-46.2,3,33.145621
-10.0,1,33.155261
-10.0,1,33.162639
-10.0,3,33.178542
-10.0,1,33.186283
-10.0,2,33.197174
-62.4,1,33.210027
-10.0,1,33.2186
-10.0,1,33.228619
-10.0,1,33.236073
-10.0,1,33.245608
-10.0,1,33.25192
-10.0,2,33.262571
-10.0,1,33.26991
-32.1,1,33.277781
-10.0,1,33.284202
-10.0,2,33.29318
-10.0,1,33.300671
-10.0,2,33.309789
-10.0,1,33.316861
-10.0,2,33.324697
-10.0,1,33.330189
-45.3,1,33.336397
-10.0,1,33.344279
-10.0,1,33.350862
-32.1,1,33.357362
-10.0,1,33.365888
-10.0,1,33.373356
-10.0,2,33.3872
-30.9,1,33.396737
-10.0,1,33.404483
-10.0,1,33.41425
-10.0,1,33.421035
-10.0,1,33.427921
-40.2,1,33.43565
-10.0,4,33.453843
-10.0,1,33.459764
-41.1,1,33.465384
-10.0,2,33.476776
-10.0,1,33.483267
-10.0,1,33.490788
-10.0,2,33.501443
-10.0,2,33.508989
-10.0,3,33.520715
-10.0,4,33.53283
-53.4,3,33.544418
-10.0,2,33.552076
-10.0,3,33.56436
-10.0,1,33.569638
-10.0,1,33.57489
-10.0,1,33.581754
-10.0,1,33.587039
-10.0,2,33.594687
-10.0,1,33.601188
-31.2,2,33.608632
-25.2,1,33.614193
-10.0,1,33.621116
-10.0,1,33.626239
-10.0,1,33.631345
-10.0,3,33.642448
-10.0,1,33.647502
-10.0,1,33.653085
-10.0,2,33.660362
-66.9,2,33.667887
-10.0,1,33.673183
-38.4,1,33.678225
-10.0,1,33.684475
-10.0,1,33.689817
-10.0,1,33.694943
-10.0,2,33.703608
-10.0,1,33.708785
-10.0,1,33.714182
-10.0,1,33.719336
-10.0,1,33.727045
-10.0,1,33.736706
-10.0,2,33.745564
-10.0,2,33.753118
-10.0,2,33.761009
-10.0,2,33.769108
-38.4,1,33.774168
-10.0,2,33.781896
-10.0,2,33.789334
-47.4,2,33.796663
-10.0,1,33.802056
-42.3,1,33.807286
-10.0,1,33.812241
-10.0,2,33.819791
-10.0,1,33.824846
-10.0,1,33.829825
-10.0,1,33.835836
-10.0,2,33.843282
-10.0,1,33.848277
-10.0,1,33.853581
-87.0,1,33.858566
-10.0,1,33.863671
-10.0,1,33.868894
-10.0,3,33.878572
-10.0,1,33.884923
-10.0,1,33.890818
-10.0,1,33.898798
-10.0,4,33.911895
-10.0,1,33.917962
-29.7,1,33.923051
-10.0,2,33.933804
-10.0,1,33.940387
-10.0,2,33.950739
-10.0,3,33.963621
-10.0,2,33.973982
-10.0,1,33.980546
-10.0,2,33.989906
-41.1,1,33.996408
-10.0,1,34.002623
-10.0,1,34.008988
-10.0,4,34.024173
-10.0,3,34.036501
-10.0,1,34.04313
-10.0,1,34.049416
-10.0,2,34.05697
-10.0,1,34.062048
-10.0,1,34.066912
-30.9,1,34.071851
-10.0,2,34.079668
-10.0,2,34.086954
-10.0,1,34.092928
-36.3,1,34.098322
-10.0,1,34.103315
-10.0,1,34.108552
-32.1,1,34.113547
-10.0,1,34.118866
-10.0,2,34.126292
-39.9,6,34.145014
-44.4,2,34.152582
-10.0,2,34.162457
-10.0,3,34.172776
-10.0,2,34.180274
-10.0,4,34.192679
-10.0,1,34.197767
-25.8,1,34.203269
-10.0,1,34.210099
-10.0,1,34.215625
-10.0,3,34.226439
-10.0,2,34.234773
-10.0,1,34.24031
-69.6,1,34.248142
-10.0,1,34.256772
-10.0,1,34.263435
-10.0,1,34.272096
-10.0,1,34.281571
-10.0,1,34.29076
-10.0,1,34.300256
-10.0,2,34.320412
-53.1,4,34.349208
-10.0,1,34.358918
-34.5,1,34.36914
-39.6,3,34.387891
-10.0,3,34.404869
-10.0,2,34.418153
-67.2,4,34.437773
-36.9,1,34.445782
-10.0,9,34.471045
-10.0,1,34.476545
-10.0,2,34.484133
-10.0,1,34.489203
-10.0,1,34.494555
-10.0,3,34.504452
-10.0,2,34.512239
-10.0,2,34.519729
-10.0,2,34.527768
-10.0,1,34.533135
-10.0,1,34.53871
-46.8,1,34.544869
-10.0,1,34.55002
-10.0,1,34.555185
-10.0,1,34.561194
-10.0,1,34.566283
-33.3,2,34.57393
-10.0,2,34.581526
-10.0,1,34.586653
-61.8,3,34.596824
-30.6,1,34.601877
-10.0,3,34.612175
-10.0,1,34.617251
-10.0,1,34.622978
-10.0,3,34.633193
-10.0,2,34.641229
-10.0,1,34.646554
-54.0,1,34.65172
-10.0,1,34.657127
-10.0,1,34.662203
-10.0,1,34.668311
-10.0,1,34.673541
-10.0,1,34.679162
-42.6,1,34.684623
-10.0,3,34.694501
-10.0,1,34.699923
-10.0,2,34.708564
-10.0,1,34.715184
-10.0,1,34.721714
-48.6,1,34.727246
-10.0,5,34.742459
-10.0,1,34.747723
-10.0,1,34.752861
-25.8,1,34.75793
-10.0,3,34.773576
-10.0,1,34.780276
-10.0,3,34.790243
-10.0,2,34.798229
-10.0,1,34.803349
-41.1,1,34.809498
-10.0,1,34.815103
-30.9,1,34.820197
-10.0,2,34.828986
-10.0,2,34.839446
-10.0,1,34.844484
-10.0,1,34.85198
-10.0,1,34.858485
-10.0,1,34.864118
-10.0,2,34.873038
-10.0,1,34.878729
-10.0,5,34.895938
-10.0,1,34.901194
-10.0,1,34.906206
-10.0,1,34.912234
-10.0,1,34.917899
-10.0,1,34.923666
-10.0,3,34.933201
-10.0,1,34.938287
-56.7,1,34.943436
-10.0,1,34.948921
-10.0,1,34.956057
-10.0,1,34.962231
-10.0,3,34.97458
-10.0,2,34.98278
-10.0,1,34.988275
-48.9,1,34.993941
-35.4,2,35.002233
-10.0,1,35.007616
-62.1,1,35.012891
-10.0,1,35.018021
-10.0,2,35.025722
-10.0,1,35.030806
-10.0,2,35.038301
-10.0,1,35.043697
-10.0,1,35.048791
-10.0,1,35.053784
-10.0,1,35.05916
-10.0,1,35.064503
-10.0,1,35.069552
-10.0,1,35.075999
-10.0,1,35.081347
-10.0,2,35.089019
-10.0,1,35.094147
-10.0,1,35.099148
-44.7,1,35.104342
-10.0,1,35.111273
-10.0,1,35.11714
-10.0,1,35.124846
-10.0,3,35.134772
-10.0,1,35.140934
-10.0,2,35.148387
-10.0,1,35.153998
-10.0,1,35.159714
-10.0,1,35.165318
-44.1,2,35.172873
-10.0,1,35.178203
-10.0,1,35.183533
-10.0,4,35.195896
-10.0,1,35.200933
-10.0,1,35.20602
-10.0,1,35.211057
-10.0,2,35.218996
-69.3,2,35.226724
-10.0,2,35.234394
-10.0,3,35.244313
-10.0,1,35.249315
-10.0,2,35.257172
-10.0,1,35.262276
-10.0,3,35.272443
-10.0,5,35.287743
-10.0,1,35.292757
-10.0,1,35.297931
-10.0,1,35.302969
-10.0,2,35.310325
-48.6,1,35.315731
-10.0,1,35.320776
-10.0,1,35.325738
-10.0,1,35.33091
-10.0,5,35.345356
-10.0,3,35.354995
-10.0,1,35.359967
-10.0,1,35.366227
-47.7,1,35.371574
-10.0,1,35.376788
-10.0,1,35.382746
-10.0,2,35.390677
-93.3,1,35.396139
-10.0,1,35.401104
-10.0,1,35.406066
-10.0,2,35.413664
-41.1,1,35.418672
-10.0,1,35.423622
-10.0,1,35.429758
-10.0,2,35.437132
-33.6,1,35.442394
-10.0,2,35.449775
-10.0,1,35.454754
-10.0,3,35.464764
-10.0,1,35.469754
-10.0,1,35.476134
-43.2,1,35.484404
-10.0,1,35.492853
-10.0,1,35.500563
-40.2,1,35.506324
-10.0,1,35.514254
-10.0,1,35.521102
-67.2,1,35.526442
-10.0,2,35.533834
-10.0,1,35.539193
-24.9,2,35.546497
-10.0,2,35.554118
-10.0,1,35.559222
-10.0,4,35.571445
-10.0,1,35.576791
-10.0,1,35.582125
-10.0,5,35.596742
-45.0,1,35.602119
-10.0,2,35.609477
-10.0,2,35.616965
-32.1,1,35.62218
-10.0,2,35.629534
-61.8,2,35.637226
-10.0,1,35.642194
-10.0,1,35.647146
-10.0,1,35.652311
-10.0,1,35.657239
-10.0,1,35.662256
-10.0,1,35.667477
-84.9,3,35.677266
-10.0,1,35.683018
-37.8,3,35.693101
-10.0,1,35.699967
-36.9,1,35.706803
-10.0,1,35.711817
-10.0,2,35.71972
-34.5,1,35.725042
-10.0,1,35.730235
-38.7,1,35.73538
-10.0,3,35.745273
-10.0,1,35.750561
-10.0,1,35.755558
-10.0,1,35.760492
-44.4,1,35.766634
-10.0,1,35.771776
-28.8,1,35.776729
-10.0,2,35.784421
-10.0,4,35.79721
-10.0,2,35.804925
-10.0,3,35.815033
-10.0,1,35.820036
-10.0,1,35.825011
-10.0,3,35.835005
-10.0,1,35.840012
-10.0,2,35.848352
-41.1,2,35.855751
-10.0,1,35.861063
-48.6,4,35.873316
-10.0,1,35.87849
-10.0,1,35.883426
-10.0,1,35.888439
-67.2,4,35.9009
-31.2,2,35.909629
-10.0,2,35.91908
-10.0,1,35.926398
-10.0,2,35.933926
-10.0,4,35.946806
-10.0,3,35.957658
-10.0,1,35.962915
-10.0,4,35.97626
-10.0,1,35.981326
-44.4,2,35.989128
-10.0,3,35.998881
-62.4,1,36.004189
-65.4,1,36.009239
-42.9,2,36.016565
-10.0,2,36.024078
-10.0,1,36.029099
-10.0,1,36.03434
-10.0,3,36.044098
-10.0,1,36.049345
-10.0,3,36.059481
-10.0,1,36.064532
-10.0,1,36.069623
-10.0,2,36.077022
-10.0,1,36.082341
-10.0,3,36.092335
-10.0,2,36.099959
-10.0,2,36.107356
-51.3,1,36.112482
-10.0,1,36.117607
-10.0,1,36.122617
-10.0,1,36.127569
-10.0,1,36.133078
-10.0,2,36.140497
-10.0,2,36.149061
-10.0,3,36.158817
-10.0,2,36.167206
-42.6,3,36.177237
-10.0,5,36.19223
-10.0,4,36.20453
-10.0,2,36.212776
-34.5,1,36.21795
-10.0,1,36.223509
-10.0,2,36.231196
-10.0,3,36.241473
-10.0,1,36.246637
-10.0,2,36.25413
-10.0,2,36.261616
-10.0,1,36.266921
-10.0,1,36.271968
-10.0,2,36.279548
-10.0,1,36.284606
-10.0,1,36.289548
-10.0,4,36.301742
-10.0,1,36.306725
-10.0,1,36.313248
-10.0,4,36.331596
-10.0,1,36.336746
-56.7,1,36.448715
-10.0,2,36.458698
-10.0,2,36.467411
-10.0,2,36.47752
-10.0,4,36.490105
-10.0,1,36.495672
-10.0,3,36.506124
-10.0,2,36.51468
-10.0,1,36.520059
-70.8,1,36.525434
-10.0,2,36.533101
-10.0,2,36.540691
-10.0,1,36.545741
-10.0,2,36.553781
-10.0,1,36.559127
-85.5,1,36.564788
-10.0,1,36.571074
-10.0,1,36.57677
-10.0,1,36.581997
-30.6,2,36.593869
-10.0,3,36.608276
-46.8,1,36.61448
-10.0,1,36.619862
-28.8,1,36.624865
-10.0,2,36.632602
-54.9,1,36.637844
-50.4,4,36.651827
-53.7,1,36.657768
-10.0,2,36.666013
-10.0,2,36.674076
-10.0,2,36.683113
-10.0,1,36.689964
-10.0,1,36.696499
-40.8,2,36.706571
-10.0,1,36.713662
-10.0,2,36.727987
-10.0,4,36.748799
-10.0,5,36.768344
-10.0,2,36.778988
-10.0,1,36.786476
-10.0,1,36.793297
-10.0,1,36.800301
-10.0,1,36.807067
-28.8,1,36.813813
-10.0,1,36.819074
-10.0,2,36.828066
-10.0,1,36.833559
-10.0,3,36.843989
-67.2,4,36.855743
-10.0,1,36.860936
-10.0,1,36.866034
-10.0,1,36.871418
-10.0,2,36.87896
-10.0,3,36.889058
-10.0,3,36.898873
-42.3,1,36.904358
-10.0,3,36.914415
-10.0,1,36.919693
-10.0,1,36.924738
-10.0,3,36.934753
-10.0,2,36.942321
-10.0,2,36.949778
-10.0,2,36.957582
-10.0,4,36.970712
-10.0,3,36.982136
-10.0,1,36.987514
-10.0,3,36.997482
-10.0,1,37.002775
-10.0,2,37.011872
-10.0,1,37.017167
-10.0,1,37.022256
-10.0,1,37.027266
-10.0,1,37.032502
-10.0,1,37.03774
-10.0,3,37.047719
-10.0,5,37.064591
-10.0,2,37.072646
-10.0,3,40.124749
-54.9,1,40.132607
-10.0,3,40.148169
-10.0,3,40.163739
-10.0,2,40.174263
-10.0,4,40.192599
-10.0,3,40.206949
-10.0,1,40.214281
-10.0,4,40.231039
-43.8,3,40.24497
-10.0,1,40.252094
-10.0,1,40.259382
-10.0,1,40.266541
-10.0,2,40.275822
-10.0,5,40.296428
-10.0,1,40.303784
-10.0,1,40.31101
-10.0,1,40.318283
-10.0,1,40.323667
-10.0,1,40.328847
-10.0,1,40.334346
-10.0,1,40.339416
-10.0,1,40.344561
-10.0,1,40.350131
-10.0,2,40.357646
-10.0,1,40.362979
-10.0,3,40.373348
-10.0,1,40.378827
-10.0,1,40.387091
-10.0,4,40.407909
-10.0,1,40.416102
-10.0,1,40.424908
-10.0,1,40.433899
-10.0,3,40.451886
-10.0,1,40.46134
-10.0,1,40.470393
-10.0,1,40.478194
-10.0,1,40.485792
-10.0,1,40.494384
-10.0,3,40.511039
-10.0,1,40.520491
-10.0,1,40.529131
-10.0,1,40.534414
-10.0,1,40.543258
-10.0,1,40.552121
-10.0,3,40.569052
-32.1,1,40.577996
-10.0,2,40.59129
-10.0,1,40.600062
-10.0,2,40.612898
-10.0,1,40.620377
-10.0,3,40.637371
-10.0,1,40.646044
-10.0,1,40.654649
-10.0,1,40.663178
-10.0,1,40.671823
-10.0,1,40.680509
-10.0,2,40.692969
-34.5,1,40.70025
-10.0,1,40.705595
-10.0,1,40.710757
-10.0,1,40.716301
-10.0,1,40.722183
-10.0,1,40.727341
-10.0,1,40.732912
-10.0,1,40.738284
-10.0,3,40.748838
-10.0,2,40.756479
-10.0,1,40.76276
-10.0,3,40.773843
-10.0,1,40.779488
-10.0,1,40.784958
-10.0,1,40.790258
-10.0,1,40.79584
-10.0,1,40.801203
-10.0,2,40.809155
-10.0,1,40.814521
-10.0,1,40.819687
-10.0,2,40.827805
-10.0,1,40.833096
-10.0,3,40.847394
-10.0,9,40.88605
-10.0,1,40.893387
-10.0,2,40.905946
-10.0,5,40.930504
-10.0,2,40.944168
-10.0,1,40.952573
-10.0,1,40.957771
-10.0,1,40.962976
-10.0,3,40.973987
-10.0,1,40.9792
-10.0,1,40.985204
-10.0,2,40.993151
-10.0,1,40.999678
-10.0,1,41.008096
-10.0,1,41.016998
-10.0,3,41.036357
-10.0,1,41.045135
-10.0,1,41.054318
-10.0,1,41.064512
-10.0,1,41.075202
-10.0,1,41.087153
-10.0,1,41.098647
-10.0,2,41.113156
-10.0,1,41.120556
-10.0,3,41.134043
-10.0,2,41.143979
-10.0,1,41.149093
-10.0,1,41.154178
-10.0,2,41.162107
-10.0,1,41.167634
-10.0,1,41.173431
-10.0,2,41.182457
-10.0,1,41.187382
-10.0,1,41.193721
-10.0,1,41.199743
-10.0,1,41.206907
-10.0,2,41.217132
-10.0,2,41.227477
-10.0,2,41.237553
-10.0,2,41.249112
-10.0,1,41.255007
-10.0,1,41.260758
-10.0,1,41.269413
-10.0,2,41.277534
-10.0,1,41.282777
-10.0,2,41.293088
-10.0,1,41.298406
-10.0,2,41.306956
-10.0,5,41.32052
-10.0,3,41.328002
-10.0,1,41.331444
-10.0,3,41.337481
-10.0,1,41.340838
-10.0,1,41.344028
-10.0,1,41.347217
-10.0,1,41.350595
-10.0,3,41.359282
-10.0,1,41.364068
-10.0,1,41.3687
-10.0,1,41.373179
-10.0,1,41.377388
-10.0,1,41.381703
-10.0,2,41.387039
-10.0,2,41.393357
-10.0,2,41.404806
