#{"t_start": 1787247392.574522, "env_id": "None"}
r,l,t
-10.0,9,41.251227
-44.4,1,41.256649
-78.6,1,41.260862
-30.9,3,41.284901
-44.4,3,41.300958
-43.5,1,41.306285
-10.0,5,41.328584
-87.0,1,41.347924
-34.5,1,41.359046
-41.7,2,41.364923
-10.0,5,41.379666
-45.3,1,41.39982
-10.0,1,41.40525
-68.1,1,41.40981
-38.7,1,41.41403
-10.0,4,41.436377
-10.0,3,41.450595
-53.4,1,41.453261
-44.7,1,41.461373
-10.0,1,41.470401
-31.2,1,41.474206
-10.0,1,41.47817
-53.4,3,41.491699
-10.0,3,41.518288
-10.0,2,41.524415
-10.0,4,41.545846
-10.0,2,41.558113
-42.9,1,41.569542
-47.4,2,41.58063
-10.0,4,41.59704
-10.0,2,41.602429
-61.5,1,41.612032
-10.0,1,41.621344
-10.0,2,41.626459
-41.4,3,41.638221
-66.6,4,41.655456
-49.8,1,41.657715
-10.0,2,41.66438
-10.0,2,41.669997
-10.0,1,41.680195
-42.3,1,41.692286
-10.0,1,41.69717
-10.0,1,41.701766
-10.0,1,41.710354
-10.0,1,41.721356
-33.3,2,41.725969
-45.0,2,41.735127
-10.0,1,41.744165
-93.0,2,41.749515
-10.0,2,41.7595
-10.0,1,41.761761
-10.0,1,41.768897
-35.7,1,41.777096
-10.0,1,41.780891
-10.0,2,41.784576
-41.1,1,41.797595
-42.3,1,41.801687
-42.9,3,41.818856
-31.2,4,41.832902
-25.2,1,41.845635
-10.0,2,41.853368
-78.3,2,41.871312
-10.0,3,41.887257
-62.1,1,41.899919
-35.1,3,41.917653
-33.6,1,41.923536
-46.5,2,41.930574
-10.0,2,41.95242
-10.0,3,41.969855
-10.0,5,41.9911
-10.0,1,41.996413
-69.3,2,42.018392
-47.1,1,42.023665
-10.0,1,42.029668
-28.8,1,42.03519
-53.4,1,42.050266
-46.5,2,42.056007
-10.0,2,42.069813
-53.4,1,42.078448
-10.0,1,42.092452
-78.6,1,42.098562
-25.8,1,42.110868
-46.2,3,42.121711
-61.2,2,42.143773
-37.5,5,42.16489
-10.0,5,42.186038
-10.0,2,42.197666
-10.0,2,42.213148
-53.1,2,42.227178
-10.0,1,42.232373
-10.0,1,42.238441
-10.0,2,42.267044
-92.7,3,42.287557
-44.4,1,42.29321
-31.8,2,42.302083
-87.0,1,42.321591
-86.7,2,42.33071
-31.2,1,42.336044
-47.1,3,42.355541
-10.0,1,42.369426
-34.2,1,42.382723
-10.0,1,42.388559
-60.3,7,42.420488
-43.5,4,42.445715
-38.4,1,42.450598
-46.2,4,42.462882
-32.1,1,42.467488
-10.0,1,42.476108
-10.0,5,42.498941
-10.0,4,42.516577
-10.0,1,42.521505
-10.0,1,42.532724
-10.0,6,42.560894
-31.5,1,42.565208
-48.9,1,42.570302
-10.0,2,42.591379
-10.0,16,42.661711
-10.0,5,42.681643
-47.7,1,42.686703
-10.0,2,42.708826
-35.7,1,42.713459
-10.0,1,42.719354
-53.7,1,42.724023
-10.0,5,42.760721
-10.0,2,42.767105
-71.4,5,42.788381
-10.0,3,42.806278
-10.0,2,42.828808
-10.0,2,42.834255
-10.0,3,42.852507
-39.6,3,42.871381
-10.0,1,42.885178
-10.0,1,42.89374
-40.5,3,42.917441
-10.0,3,42.938506
-10.0,1,42.958226
-10.0,3,42.979027
-92.4,4,43.004054
-42.6,2,43.015317
-30.6,4,43.047232
-43.5,3,43.065975
-25.8,1,43.07233
-54.0,1,43.079376
-10.0,10,43.147374
-10.0,2,43.157769
-10.0,4,43.182047
-10.0,1,43.195385
-42.9,2,43.212561
-10.0,1,43.219419
-30.9,3,43.252961
-10.0,3,43.281857
-10.0,1,43.309813
-29.4,2,43.341272
-10.0,1,43.356799
-10.0,10,43.426859
-61.2,5,43.50158
-10.0,8,43.560465
-27.9,4,43.58852
-49.5,1,43.600455
-10.0,1,43.623573
-10.0,1,43.63602
-10.0,1,43.659572
-29.4,2,43.670341
-36.6,9,43.75107
-10.0,2,43.773058
-10.0,5,43.804799
-53.1,4,43.830969
-10.0,2,43.871063
-10.0,3,43.888402
-60.6,4,43.914589
-35.1,3,43.934073
-10.0,2,43.961673
-10.0,2,43.976506
-42.0,2,44.002013
-53.7,1,44.012591
-10.0,2,44.035665
-10.0,4,44.06515
-10.0,3,44.087795
-43.2,2,44.119886
-33.0,10,44.2223
-10.0,4,44.265682
-10.0,5,44.309654
-61.5,1,44.332687
-56.7,1,44.356398
-85.5,1,44.370512
-10.0,2,44.398618
-10.0,6,44.441766
-48.3,2,44.492976
-10.0,1,44.50232
-10.0,2,44.525069
-10.0,8,44.575618
-33.6,1,44.620983
-10.0,4,44.657312
-10.0,4,44.681995
-10.0,7,44.725664
-10.0,4,44.768266
-28.8,1,44.787673
-53.4,3,44.802163
-39.6,3,44.826244
-44.4,2,44.858115
-10.0,1,44.868627
-40.5,8,44.925992
-53.7,1,44.933482
-10.0,1,44.955968
-10.0,1,44.984475
-47.4,6,45.170371
-52.2,7,45.226984
-10.0,3,45.268593
-46.5,2,45.275795
-10.0,2,45.296409
-10.0,2,45.307514
-62.4,1,45.327209
-33.6,4,45.353667
-41.7,5,45.395127
-37.8,2,45.409196
-10.0,2,45.461744
-10.0,1,45.470672
-10.0,1,45.478764
-48.3,2,45.500348
-84.6,4,45.562735
-45.0,9,45.645863
-61.5,12,45.759883
-10.0,7,45.802014
-10.0,10,45.872477
-10.0,1,45.878918
-10.0,5,45.915816
-67.5,3,45.930568
-10.0,2,45.962787
-45.0,2,45.98092
-10.0,4,46.006927
-10.0,2,46.027543
-10.0,2,46.048661
-45.6,8,46.09863
-10.0,6,46.13338
-10.0,1,46.143042
-10.0,2,46.19129
-39.6,3,46.219308
-49.2,2,46.247504
-46.5,2,46.262818
-10.0,2,46.319657
-10.0,4,46.354246
-32.4,5,46.389864
-70.5,2,46.412385
-37.5,3,46.449122
-47.7,4,46.476665
-31.2,1,46.493278
-10.0,1,46.500645
-45.3,1,46.518146
-43.8,2,46.541102
-43.2,1,46.547396
-53.7,5,46.576155
-48.3,2,46.606455
-29.4,7,46.638546
-33.3,2,46.657204
-54.0,4,46.679569
-10.0,2,46.699811
-25.2,3,46.722819
-10.0,2,46.746609
-10.0,5,46.76965
-48.0,3,46.801661
-66.9,5,46.822273
-44.7,2,46.830672
-10.0,1,46.844355
-10.0,2,46.861459
-72.0,3,46.878618
-41.1,1,46.886453
-42.9,2,46.903338
-43.2,5,46.935599
-10.0,1,46.941231
-60.3,7,46.973531
-48.3,2,46.982973
-10.0,1,47.003835
-87.0,1,47.010157
-50.4,16,47.08233
-10.0,1,47.086555
-10.0,6,47.129405
-56.7,1,47.135856
-10.0,2,47.142202
-10.0,3,47.160817
-56.7,1,47.175083
-10.0,6,47.202517
-84.9,3,47.220362
-36.6,8,47.257107
-10.0,1,47.270618
-34.2,1,47.276726
-60.3,6,47.315345
-10.0,4,47.347299
-46.8,7,47.3987
-42.9,2,47.420469
-10.0,2,47.432382
-10.0,4,47.458585
-10.0,13,47.560809
-10.0,4,47.585886
-42.3,9,47.643707
-37.8,4,47.689602
-10.0,2,47.720134
-10.0,2,47.754463
-64.8,1,47.762077
-41.1,1,47.770505
-10.0,9,47.866295
-10.0,1,47.872769
-10.0,2,47.882585
-45.3,13,47.951414
-10.0,2,47.969717
-10.0,4,47.990458
-65.4,1,47.995752
-25.8,1,48.007329
-10.0,5,48.035942
-10.0,1,48.039565
-47.7,4,48.055137
-10.0,3,48.070834
-10.0,5,48.098633
-39.9,2,48.113006
-51.6,7,48.13759
-43.2,2,48.152313
-10.0,2,48.168656
-10.0,3,48.186496
-39.6,6,48.21663
-42.9,6,48.23609
-54.9,7,48.275589
-34.2,1,48.281092
-10.0,3,48.296102
-10.0,2,48.303314
-66.9,5,48.342035
-10.0,5,48.363178
-10.0,1,48.369004
-10.0,4,48.388108
-10.0,1,48.40122
-41.4,1,48.413401
-10.0,7,48.435031
-39.9,2,48.45082
-10.0,8,48.49473
-47.1,7,48.528625
-10.0,1,48.533724
-33.6,1,48.539149
-21.3,7,48.582181
-10.0,1,48.58775
-10.0,8,48.624911
-44.1,2,48.635227
-10.0,2,48.649122
-10.0,4,48.663398
-42.0,9,48.698598
-10.0,1,48.709275
-54.3,3,48.725625
-10.0,6,48.757169
-44.1,3,48.77356
-40.8,2,48.780064
-10.0,9,48.8258
-10.0,20,48.903098
-58.8,11,48.93918
-53.4,1,48.943422
-10.0,4,48.968262
-48.9,1,48.980736
-10.0,2,48.989054
-44.7,1,48.994535
-35.4,24,49.08934
-34.5,1,49.098959
-10.0,1,49.104355
-41.1,1,49.109274
-10.0,2,49.131404
-10.0,3,49.141154
-30.9,1,49.153576
-10.0,2,49.161961
-31.5,3,49.18747
-10.0,2,49.196182
-53.4,3,49.212132
-10.0,4,49.230549
-43.5,3,49.255308
-10.0,2,49.263613
-44.4,1,49.273162
-10.0,2,49.280772
-10.0,4,49.312941
-10.0,3,49.333075
-10.0,2,49.341618
-85.5,6,49.372399
-28.8,1,49.386586
-10.0,2,49.40295
-10.0,3,49.414363
-54.9,1,49.427516
-24.9,4,49.460955
-40.8,8,49.500226
-10.0,3,49.511801
-10.0,1,49.523239
-10.0,2,49.537995
-10.0,8,49.569187
-10.0,3,49.58255
-10.0,2,49.591107
-53.7,5,49.623454
-34.5,7,49.648546
-10.0,6,49.673597
-10.0,5,49.695791
-10.0,3,49.721413
-37.8,4,49.740437
-29.4,7,49.770594
-69.6,5,49.78793
-10.0,3,49.809091
-10.0,2,49.816223
-10.0,5,49.838348
-10.0,3,49.857094
-10.0,9,49.94976
-10.0,1,49.975876
-44.4,1,49.982273
-69.3,6,50.018825
-10.0,3,50.064362
-10.0,1,50.070538
-66.9,5,50.105135
-10.0,7,50.144176
-10.0,2,50.173601
-33.9,2,50.185221
-30.9,1,50.202905
-42.3,3,50.21351
-38.1,3,50.247054
-69.6,1,50.25208
-10.0,5,50.285838
-10.0,4,50.305474
-36.9,1,50.320144
-39.6,10,50.370479
-66.6,15,50.448488
-10.0,6,50.486216
-46.2,3,50.508557
-10.0,6,50.542365
-10.0,2,50.55394
-33.6,8,50.596964
-45.3,6,50.668837
-10.0,7,50.712997
-38.4,7,50.749205
-10.0,2,50.770972
-10.0,3,50.810868
-10.0,3,50.83227
-10.0,7,50.903126
-42.6,2,50.932997
-44.7,14,51.038564
-45.0,2,51.057987
-10.0,1,51.06522
-47.4,8,51.123229
-10.0,5,51.168782
-41.1,5,51.199547
-10.0,3,51.222542
-44.7,1,51.228623
-10.0,1,51.257435
-10.0,4,51.286393
-10.0,4,51.308635
-10.0,9,51.349292
-10.0,4,51.379591
-10.0,2,51.389662
-54.0,10,51.4338
-10.0,3,51.451917
-10.0,3,51.473748
-10.0,7,51.512344
-10.0,12,51.562592
-28.8,4,51.582103
-10.0,5,51.612263
-10.0,7,51.653314
-10.0,1,51.661183
-10.0,9,51.722515
-28.8,1,51.741865
-28.8,1,51.750658
-10.0,1,51.759603
-45.0,2,51.779947
-10.0,2,51.801035
-10.0,6,51.842596
-10.0,2,51.85289
-48.0,4,51.87765
-10.0,4,51.917669
-10.0,10,51.980783
-10.0,15,52.060408
-67.8,11,52.107989
-10.0,6,52.192219
-10.0,5,52.230296
-10.0,4,52.262872
-43.2,1,52.269673
-56.7,1,52.307529
-47.7,7,52.341906
-61.8,3,52.360658
-10.0,12,52.409406
-10.0,1,52.422257
-41.1,5,52.452967
-53.7,1,52.457523
-49.5,2,52.466406
-31.5,3,52.492198
-10.0,3,52.505234
-10.0,6,52.530116
-45.6,5,52.555626
-10.0,8,52.597038
-42.0,9,52.637893
-32.1,23,52.742277
-71.7,4,52.761608
-10.0,8,52.807608
-29.1,6,52.831487
-48.3,2,52.845053
-45.0,2,52.850466
-24.9,4,52.879428
-37.8,4,52.900156
-59.1,9,52.937296
-32.4,5,52.965666
-10.0,3,52.988429
-23.4,7,53.022626
-61.5,1,53.027723
-48.0,6,53.05523
-10.0,2,53.071058
-10.0,8,53.104853
-48.9,2,53.119645
-27.0,14,53.189783
-33.6,1,53.21156
-32.4,10,53.297566
-10.0,1,53.305869
-40.5,4,53.33171
-10.0,1,53.356268
-10.0,2,53.36821
-40.5,6,53.410639
-52.5,6,53.441004
-10.0,6,53.490847
-68.7,8,53.535713
-47.7,7,53.586735
-24.9,4,53.626372
-70.2,3,53.681553
-53.4,6,53.7336
-82.5,11,53.78991
-30.9,1,53.807556
-75.9,10,53.875208
-10.0,12,66.839648
-10.0,2,66.854392
-10.0,1,66.858353
-10.0,1,66.869159
-42.9,1,66.875376
-10.0,18,66.95329
-10.0,8,66.986849
-78.0,3,67.010852
-59.7,20,67.089592
-68.7,4,67.106023
-56.7,1,67.112114
-41.1,1,67.125107
-10.0,1,67.131068
-40.2,1,67.143561
-45.9,7,67.170382
-10.0,1,67.184174
-44.1,1,67.186728
-10.0,28,67.326381
-10.0,1,67.329973
-10.0,12,67.48699
-39.9,9,67.521789
-40.5,8,67.550699
-10.0,18,67.626076
-10.0,2,67.640544
-10.0,9,67.683342
-54.0,1,67.689069
-41.7,11,67.731565
-10.0,6,67.764273
-68.1,1,67.76957
-10.0,8,67.804025
-41.4,4,67.82141
-10.0,2,67.846888
-10.0,5,67.865085
-10.0,6,67.899607
-10.0,1,67.903516
-10.0,17,67.978082
-35.7,5,67.998894
-10.0,23,68.093134
-10.0,2,68.105393
-10.0,11,68.154334
-10.0,2,68.168577
-10.0,8,68.201006
-36.3,3,68.21983
-38.1,8,68.255687
-42.3,7,68.28076
-61.5,1,68.292017
-10.0,2,68.303859
-10.0,22,68.427867
-10.0,15,68.488609
-77.7,4,68.509794
-10.0,20,68.611783
-10.0,13,68.694041
-40.5,8,68.730233
-53.4,12,68.795379
-40.8,22,68.912311
-18.9,22,69.030602
-10.0,5,69.052707
-25.8,1,69.059494
-10.0,11,69.102844
-38.1,4,69.13296
-63.9,4,69.154609
-10.0,5,69.180202
-10.0,2,69.198843
-10.0,4,69.231399
-10.0,1,69.238425
-10.0,10,69.288914
-10.0,13,69.359915
-10.0,11,69.416867
-10.0,1,69.430693
-30.0,39,69.597751
-10.0,16,69.672677
-10.0,26,69.798591
-10.0,13,69.862138
-27.9,15,69.939727
-65.4,10,69.984825
-49.8,1,70.006641
-10.0,8,70.050026
-38.1,3,70.058697
-10.0,21,70.145992
-10.0,14,70.201269
-45.3,12,70.253344
-10.0,21,70.33859
-10.0,40,70.493782
-28.8,7,70.532985
-90.6,10,70.574211
-10.0,3,70.584453
-10.0,12,70.633416
-10.0,8,70.677357
-27.3,6,70.707901
-10.0,41,70.875892
-36.0,43,71.039576
-10.0,5,71.071521
-45.0,13,71.126577
-10.0,51,71.328984
-49.8,1,71.333444
-10.0,10,71.372623
-29.4,22,71.461035
-33.0,18,71.538743
-24.9,55,71.750865
-10.0,86,72.099903
-32.4,55,72.313046
-10.0,85,72.648961
-45.0,1,72.654229
-10.0,45,72.821281
-10.0,13,72.864913
-36.0,15,72.912462
-39.9,11,72.940764
-39.6,31,73.050867
-28.2,51,73.246425
-28.2,35,73.368876
-54.3,47,73.524783
-35.4,30,73.667746
-42.6,3,73.685134
-53.4,3,73.699901
-53.4,3,73.80471
-48.9,56,74.143512
-10.0,48,74.34669
-50.0,137,74.969317
-10.0,36,75.209213
-10.0,106,75.964759
-10.0,46,76.166149
-58.5,48,83.730214
-10.0,5,83.749683
-10.0,8,83.791839
-10.0,62,84.013483
-31.2,4,84.031728
-10.0,4,84.051658
-6.0,128,84.550852
-10.0,2,84.559766
-30.6,20,84.625787
-11.7,65,84.848752
-10.0,6,84.87758
-10.0,14,84.938497
-10.0,45,85.093685
-39.9,12,85.140808
-35.1,25,85.24995
-10.0,11,85.293733
-39.9,30,85.411158
-28.2,50,85.591396
-69.3,2,85.608005
-18.0,92,85.954805
-10.0,35,86.080438
-20.1,36,86.22008
-48.6,1,86.236454
-10.0,35,86.328313
-10.0,14,86.381377
-10.0,12,86.427378
-10.0,13,86.483905
-10.0,39,86.617336
-56.4,19,86.688504
2.1,94,87.036514
-10.0,74,87.334744
-2.1,101,87.703481
-10.0,24,87.773099
-61.2,2,87.780605
-63.6,21,87.874501
-10.0,50,88.145209
-46.5,26,88.247735
-10.0,38,88.395397
-50.7,3,88.420787
-10.0,20,88.501232
-38.4,14,88.555449
-35.7,23,88.63877
-41.1,44,88.816694
-47.7,6,88.847221
-10.0,1,88.85335
-10.0,35,88.979336
-10.0,57,89.185385
-43.2,28,89.275001
-10.0,19,89.352106
-42.3,39,89.499692
-10.0,9,89.549067
-55.5,5,89.570442
-10.0,9,89.606528
-40.5,3,89.623095
-78.3,2,89.638992
-20.1,11,89.695299
-10.0,130,90.166877
-10.0,19,90.238389
-10.0,5,90.274307
-20.1,48,90.468458
-10.0,13,90.519138
-10.0,118,90.962166
-25.2,66,91.235919
-41.1,6,91.254481
-47.4,9,100.674613
-30.9,5,100.70029
-10.0,37,100.857952
-10.0,10,100.913412
-50.0,185,101.69904
-10.0,50,101.926178
-10.0,61,102.230451
-48.9,63,102.44419
-36.0,11,102.479261
-10.0,14,102.528097
-10.0,64,102.775599
-10.0,21,102.861766
-63.6,14,102.904346
-10.0,9,102.937359
-26.7,26,103.009931
-86.4,24,103.06974
-36.3,22,103.13257
-28.5,9,103.155246
-10.0,87,103.404702
-10.0,2,103.411807
-39.0,22,103.493796
-10.0,23,103.562483
-24.0,25,103.660101
-10.0,3,103.668469
-10.0,14,103.723798
-10.0,5,103.745375
-31.5,25,103.848644
-10.0,14,103.904589
-10.0,34,104.034117
-10.0,5,104.062861
-10.0,6,104.102067
-10.0,25,104.20922
-10.0,20,104.302691
-10.0,10,104.375698
-10.0,10,104.43343
-10.0,12,104.491567
-10.0,9,104.546379
-25.8,27,104.678759
-10.0,10,104.78431
-10.0,3,104.819636
-42.0,44,105.142383
-40.8,30,105.307457
-32.7,43,105.531936
-10.0,22,105.634216
-10.0,5,105.666325
-26.7,60,105.949004
-10.0,21,106.040576
-10.0,39,106.21734
-10.0,1,106.222383
-27.3,128,106.768764
-10.0,69,107.353432
-19.8,86,107.85468
-10.0,3,107.865562
-10.0,18,107.951852
-10.0,22,108.060316
-10.0,48,108.318211
-10.0,54,108.833587
-53.4,29,109.067893
-10.0,16,109.181701
-10.0,69,109.535247
-10.0,96,110.150921
-19.5,22,110.384935
-39.6,7,110.459748
-28.2,19,110.609641
-31.5,8,110.675147
-18.9,40,120.738603
-10.0,4,120.766234
-10.0,105,121.177035
-10.0,61,121.401187
-10.0,2,121.409526
-10.0,3,121.43201
-10.0,28,121.542046
-37.5,25,121.638716
-55.2,24,121.73719
-10.0,52,121.95044
-10.0,34,122.087208
-10.0,1,122.092443
-23.7,39,122.239912
-10.0,12,122.303062
-10.0,75,122.571183
-10.0,34,122.701889
-46.2,27,122.809536
-10.0,54,123.021
-10.0,26,123.125074
-46.2,36,123.262815
-23.1,54,123.453789
-25.8,11,123.510799
-10.0,25,123.614809
-10.0,7,123.643893
-10.0,130,124.110799
-10.0,24,124.214639
-10.0,18,124.28458
-10.0,63,124.529136
-50.0,170,125.077862
-10.0,9,125.106027
-10.0,48,125.235831
-10.0,40,125.369655
-61.2,39,125.490031
-28.8,50,125.686586
-65.1,11,125.713944
-10.0,17,125.754427
-55.5,5,125.765066
-32.4,10,125.842844
-42.6,2,125.849678
-10.0,33,125.992461
-39.3,4,126.009153
-10.0,46,126.148427
-10.0,1,126.152737
-10.0,15,126.199735
4.8,116,126.531625
-10.2,105,126.956159
-10.0,7,126.99844
-10.0,47,127.183499
-39.0,5,127.195749
-10.0,15,127.232349
-10.0,46,127.331189
5.1,125,127.799854
-36.0,11,127.844993
-50.0,180,135.316517
-62.4,17,135.358716
-10.0,3,135.368995
-36.6,7,135.384146
-10.0,6,135.400213
2.4,95,135.65168
-10.0,5,135.674134
-47.7,69,135.912258
-30.0,16,135.984925
-10.0,7,136.010265
-10.0,35,136.096287
-20.4,10,136.119837
-20.4,32,136.216294
-55.5,41,136.321028
-10.0,57,136.4893
-10.0,24,136.559566
-10.0,6,136.583655
-66.9,14,136.622337
-21.3,92,136.913029
-10.0,19,136.997271
-48.0,21,137.088392
-10.0,52,137.215407
-10.0,6,137.229754
-10.0,46,137.366121
-23.1,10,137.424968
-10.0,22,137.497776
-10.0,3,137.514371
-10.0,24,137.605347
-10.0,1,137.617316
-33.0,34,137.737338
-34.5,20,137.812852
-10.0,4,137.82982
-45.6,12,137.88061
-10.0,21,137.946309
-25.2,22,138.094846
-10.0,54,138.327305
-10.0,97,138.696433
-58.8,13,138.747591
-28.5,18,138.819582
-10.0,8,138.851184
-10.0,47,139.04547
-67.2,1,139.05059
-27.0,16,139.102447
-30.3,7,139.133149
-52.2,5,139.161726
-10.0,38,139.305979
-10.0,48,139.472321
-84.6,9,139.522593
-33.3,41,139.704194
-10.0,10,139.725152
-10.0,49,139.842517
-10.0,1,139.845535
-10.0,35,139.978909
-10.0,21,140.058482
-10.0,10,140.097925
-71.7,24,140.188223
-10.0,14,140.259166
-21.3,92,140.581128
-31.8,23,140.669785
-23.4,9,140.70499
-10.0,17,140.783388
-3.6,88,141.084924
-10.0,47,141.250338
-35.4,20,141.331076
-10.0,35,141.478447
-37.8,20,141.565051
-10.0,14,141.615453
-33.0,28,141.71787
-10.0,33,141.837388
-35.7,11,150.273398
-10.0,19,150.37215
-23.4,42,150.559999
-41.4,3,150.584949
-10.0,70,150.887985
-10.0,27,151.002504
-10.0,14,151.076915
-34.8,26,151.262307
-10.0,4,151.292178
-10.0,58,151.525828
-33.3,19,151.595932
-48.3,2,151.610417
-45.0,13,151.659588
-30.3,44,151.875765
-10.0,30,152.005835
-10.0,24,152.125431
-41.4,6,152.14848
-33.9,11,152.197721
-42.6,7,152.229458
-10.0,9,152.283326
-10.0,14,152.350519
-39.3,12,152.414116
-10.0,6,152.431773
-10.0,44,152.616516
-10.0,26,152.726377
-32.1,23,152.820484
-24.0,28,152.937483
-10.0,64,153.214417
-10.0,14,153.286562
-10.0,25,153.385164
-15.6,56,153.615643
-18.0,68,153.910019
-10.0,33,154.043755
-23.4,44,154.222536
-35.7,26,154.332124
-10.0,24,154.457903
-10.0,29,154.5722
-10.0,17,154.644305
-21.3,51,154.854468
-10.0,38,155.025635
-66.3,42,155.1967
-10.0,10,155.243305
-10.0,142,155.815575
-57.9,40,155.942626
-10.0,56,156.111491
-10.0,25,156.182686
-10.0,29,156.272153
-43.5,18,156.331234
-10.0,19,156.392474
-10.0,2,156.397135
-41.1,11,156.438365
-10.0,7,156.47415
-52.2,6,156.490936
-78.0,3,156.503294
-65.4,25,156.572652
-19.5,70,156.794747
-42.3,1,156.798743
-30.0,4,156.813564
-40.2,4,156.831994
-10.0,118,157.199006
-30.6,4,157.212371
-10.0,33,157.326606
-10.0,39,157.504546
-10.0,15,157.571318
-10.0,33,157.726617
-10.0,111,158.130774
-10.0,61,167.046525
-10.0,15,167.117449
-33.6,17,167.192644
-10.0,27,167.299697
-10.0,24,167.394731
-13.2,98,167.799051
-10.0,62,168.048677
-10.0,19,168.13579
-30.6,6,168.166164
-10.0,42,168.345812
-10.0,33,168.475633
-10.0,13,168.533293
-27.3,14,168.592058
-37.8,23,168.698436
-10.0,13,168.752497
-10.0,25,168.860814
-10.0,8,168.895809
-10.0,10,168.955987
-62.1,21,169.041521
-35.7,33,169.198204
-61.2,2,169.213981
-65.7,6,169.245431
-31.2,9,169.283677
-52.2,35,169.423041
-40.5,93,169.778904
-84.3,5,169.810345
-45.3,13,169.86322
-41.4,14,169.922976
-10.0,5,169.943644
-10.0,76,170.256793
-30.9,25,170.358076
-73.8,45,170.54173
-48.3,2,170.555318
-34.5,31,170.703211
-10.0,41,170.879575
-9.9,52,171.105089
-30.0,6,171.128921
-10.0,38,171.310444
-10.0,3,171.334774
-10.0,76,171.652446
-12.6,96,172.055946
-10.0,23,172.14161
-10.0,43,172.265266
-10.0,3,172.277241
-10.0,7,172.298961
-28.8,43,172.416133
-10.0,11,172.443357
-31.2,4,172.458862
-10.0,19,172.513592
-45.9,10,172.56857
-46.8,8,172.601458
-39.3,21,172.675935
-34.8,29,172.758097
-10.0,14,172.808892
-32.4,23,172.871716
-10.0,4,172.879866
-63.9,30,172.973048
-43.8,21,173.143817
-10.0,48,173.296178
-10.0,6,173.312528
-61.2,29,173.403753
-27.6,13,173.447307
-39.0,11,173.478462
-38.4,10,173.50625
-10.0,31,173.592394
-10.0,12,173.64721
-32.4,5,173.667592
-40.5,16,173.726876
-27.0,14,173.793816
-22.8,32,173.965526
-52.5,62,174.147336
-10.0,67,174.310302
-10.0,12,174.364376
-47.7,31,174.503978
-10.0,11,174.547865
-10.0,21,174.642098
-10.0,8,174.675211
-45.6,5,174.70469
-44.7,1,174.710966
-28.5,2,174.724455
-10.0,28,174.823634
-10.0,42,183.463279
-55.2,6,183.491211
-10.0,2,183.499051
7.5,112,183.90574
-48.9,4,183.932571
-10.0,13,183.987246
-10.0,8,184.018289
-27.9,64,184.247269
-10.0,4,184.272376
-49.5,25,184.377098
-17.4,39,184.530468
-10.0,4,184.54498
-18.6,42,184.713695
-57.3,18,184.763292
-10.0,44,184.910569
-30.9,32,185.02831
-27.9,59,185.270076
-45.3,6,185.302211
-54.0,46,185.483519
-29.7,39,185.623226
-50.4,22,185.716356
-58.5,22,185.783258
-10.0,85,186.078058
-10.0,32,186.202691
-10.0,9,186.244809
-10.0,31,186.375178
-21.6,93,186.719307
-24.0,99,187.050472
-34.8,65,187.295663
-41.7,6,187.317312
-52.5,51,187.45927
-10.0,2,187.464457
-37.5,4,187.490501
-1.5,140,187.860708
-10.0,12,187.893315
-10.0,38,187.992758
-76.2,9,188.02646
-28.2,14,188.061651
-30.9,12,188.097211
-10.0,8,188.115164
-26.7,39,188.265978
-39.3,33,188.350918
-44.7,14,188.400684
-10.0,32,188.491554
-33.9,45,188.652865
-23.1,1,188.658787
-10.0,45,188.828642
-10.0,12,188.865106
-10.0,7,188.895632
-10.0,83,189.238579
-10.0,24,189.286577
-10.0,17,189.321258
-10.0,42,189.468533
-10.0,13,189.531142
-10.0,9,189.57321
-36.9,15,189.633847
-33.0,33,189.758812
-10.0,18,189.834849
-29.7,6,189.857725
-40.8,28,189.956058
-10.0,6,189.993917
-25.5,46,190.147797
-10.0,34,190.268278
-15.0,37,190.39739
-19.8,40,197.318625
-10.0,10,197.361682
-10.0,13,197.413862
-10.0,29,197.528463
-81.0,16,197.596169
-10.0,16,197.658799
-10.0,24,197.757499
-63.6,25,197.856354
-63.0,9,197.902464
-10.0,33,198.024855
-10.0,22,198.108109
-40.5,37,198.246196
-10.0,26,198.346723
-24.3,82,198.661916
-10.0,118,199.071156
-10.0,143,199.509385
-63.6,13,199.545011
-36.3,18,199.646414
-42.6,10,199.706875
-26.4,42,199.847809
-10.0,31,199.971602
-10.0,16,200.012973
-10.0,5,200.029408
-10.0,62,200.209463
-49.5,19,200.272647
-24.0,55,200.436345
-10.0,13,200.474847
-41.7,21,200.525466
-10.0,134,200.963494
-36.3,1,200.968899
-10.0,15,201.020411
-10.0,14,201.066356
-10.0,2,201.089037
-34.5,27,201.194672
-32.4,8,201.236086
-10.0,18,201.308555
-10.0,3,201.332479
-21.3,7,201.356302
-62.1,1,201.371771
-48.9,27,201.494761
-10.0,5,201.528761
-27.6,51,201.660094
-42.6,21,201.716512
-31.2,16,201.763433
-35.4,25,201.883018
-10.0,6,201.909592
-29.4,31,202.033377
-10.0,13,202.084942
-53.1,40,202.234278
-65.1,9,202.276012
-10.0,28,202.379241
-57.6,15,202.426065
-10.0,63,202.67639
-37.2,11,202.722094
-38.7,2,202.7291
-44.1,4,202.747237
-10.0,19,202.833386
-59.1,36,202.981837
-10.0,1,202.987095
-10.0,13,203.042453
-27.9,57,203.263332
